"subject","course_code","course_name","description","credits"
"","MSE 710","Electron Microscopy","Basics of diffraction, image formation, and elemental analysis in the scanning and transmission of electron microscopes. Grading Basis: Graded Units of Lecture: 3 Student Learning Outcomes Upon completion of this course, students will be able to: 1. apply engineering research and theory to advance the art, science, and practice of the discipline. 2. design and conduct experiments as well as to analyze, interpret, apply, and disseminate the data. 3. understand research methodology.","3 units"
"","MSE 711","Advanced Corrosion Principles","Advanced electrochemical theory of corrosion mechanism. Experimental technique in study of corrosion. Evaluation of current research progress in various topics in corrosion taken from the literature. Grading Basis: Graded Units of Lecture: 3 Student Learning Outcomes Upon completion of this course, students will be able to: 1. apply engineering research and theory to advance the art, science, and practice of the discipline. 2. design and conduct experiments as well as to analyze, interpret, apply, and disseminate the data. 3. understand research methodology.","3 units"
"","MSE 715","X-Ray Diffraction","Theory of X-ray diffraction and methods used in obtaining and interpreting X-ray diffraction diagrams. Grading Basis: Graded Units of Lecture: 1 Units of Laboratory/Studio: 2 Offered: Every Spring - Odd Years Student Learning Outcomes Upon completion of this course, students will be able to: 1. apply engineering research and theory to advance the art, science, and practice of the discipline. 2. design and conduct experiments as well as to analyze, interpret, apply, and disseminate the data. 3. understand research methodology.","3 units"
"","MSE 721","Alloy Selection and Failure Analysis","Fundamentals of alloying element behavior in metals. Alloying for mechanical strength and corrosion resistance. Identification and prevention of various failure modes including fracture, corrosion and wear. Grading Basis: Graded Units of Lecture: 3 Student Learning Outcomes Upon completion of this course, students will be able to: 1. apply engineering research and theory to advance the art, science, and practice of the discipline. 2. design and conduct experiments as well as to analyze, interpret, apply, and disseminate the data. 3. understand research methodology.","3 units"
"","MSE 725","Solidification and Crystal Growth","Fundamental physical phenomena governing solidification and crystal growth in solid, liquid, and vapor phases. Includes discussion of application in various material categories. Grading Basis: Graded Units of Lecture: 3 Student Learning Outcomes Upon completion of this course, students will be able to: 1. apply engineering research and theory to advance the art, science, and practice of the discipline. 2. design and conduct experiments as well as to analyze, interpret, apply, and disseminate the data. 3. understand research methodology.","3 units"
"","MSE 728","Interfacial Phenomena","Surface chemical and physical phenomena associated with the boundary between two phases. Grading Basis: Graded Units of Lecture: 3 Student Learning Outcomes Upon completion of this course, students will be able to: 1. apply engineering research and theory to advance the art, science, and practice of the discipline. 2. design and conduct experiments as well as to analyze, interpret, apply, and disseminate the data. 3. understand research methodology.","3 units"
"","MSE 738","Advanced Ceramic Materials","Special methods for production, processing. Advanced concepts in phase equilibria, transformation, grain growth and sintering and properties in application of ceramic materials problems. Grading Basis: Graded Units of Lecture: 3 Student Learning Outcomes Upon completion of this course, students will be able to: 1. apply engineering research and theory to advance the art, science, and practice of the discipline. 2. design and conduct experiments as well as to analyze, interpret, apply, and disseminate the data. 3. understand research methodology.","3 units"
"","MSE 742","Electronic Structure Theory and Applications","The objective of this course is to discuss the electronic structure theory and applications, i.e. the basic theory and methods of the electron structure calculation and their applications to predict materials properties. Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall - Odd Years Student Learning Outcomes Upon completion of this course, students will be able to: 1. apply engineering research and theory to advance the art, science, and practice of the discipline. 2. have an understanding of research methodology. 3. design and conduct experiments as well as to analyze, interpret, apply, and disseminate the data.","3 units"
"","MSE 751","Physics of Metals","Theoretical study of the metallic state. Emphasis upon crystal structure, elastic and plastic properties, crystal imperfections and thermal and magnetic properties. Grading Basis: Graded Units of Lecture: 3 Student Learning Outcomes Upon completion of this course, students will be able to: 1. apply engineering research and theory to advance the art, science, and practice of the discipline. 2. design and conduct experiments as well as to analyze, interpret, apply, and disseminate the data. 3. understand research methodology.","3 units"
"","MSE 761","Advanced Metallurgical Thermodynamics","Applications of thermodynamics to physicochemical hydrodynamic and pyrometallurgical unit processes. Grading Basis: Graded Units of Lecture: 3 Student Learning Outcomes Upon completion of this course, students will be able to: 1. apply engineering research and theory to advance the art, science, and practice of the discipline. 2. design and conduct experiments as well as to analyze, interpret, apply, and disseminate the data. 3. understand research methodology.","3 units"
"","MSE 762","Statistical Thermodynamics","Introduction to statistical thermodynamics with applications to metallurgy and chemical engineering. (CHE 762 and MSE 762 are cross-listed; credit may be earned in one of the two.) Grading Basis: Graded Units of Lecture: 3 Student Learning Outcomes Upon completion of this course, students will be able to: 1. apply engineering research and theory to advance the art, science, and practice of the discipline. 2. design and conduct experiments as well as to analyze, interpret, apply, and disseminate the data. 3. understand research methodology.","3 units"
"","MSE 765","Diffusion in Materials","The diffusion process in metals and alloys, including Fick’s laws, multi-component diffusion, numerical and analytical approaches, the influence of defects, and applications in industry. Grading Basis: Graded Units of Lecture: 3 Student Learning Outcomes Upon completion of this course, students will be able to: 1. apply engineering research and theory to advance the art, science, and practice of the discipline. 2. design and conduct experiments as well as to analyze, interpret, apply, and disseminate the data. 3. understand research methodology.","3 units"
"","MSE 790","Seminar","Guest speakers, faculty, or students will make presentations and discuss research topics. (CHE 790 and MSE 790 are cross-listed; credit may be earned in one of the two.) Maximum units a student may earn: 6 Grading Basis: Graded Units of Lecture: 1 Offered: Every Fall and Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. apply engineering research and theory to advance the art, science, and practice of the discipline. 2. design and conduct experiments as well as to analyze, interpret, apply, and disseminate the data. 3. understand research methodology.","1 unit"
"","MSE 791","Special Topics","Specialized study in a selected subject pertaining to materials science and engineering. Maximum units a student may earn: 9 Grading Basis: Graded Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. apply engineering research and theory to advance the art, science, and practice of the discipline. 2. design and conduct experiments as well as to analyze, interpret, apply, and disseminate the data. 3. understand research methodology.","1 to 5 units"
"","MSE 792","Supervised Research","Individual or small group research and design projects with faculty supervision (separate from thesis or dissertation projects). Maximum units a student may earn: 9 Grading Basis: Graded Units of Independent Study: 1 Student Learning Outcomes Upon completion of this course, students will be able to: 1. apply engineering research and theory to advance the art, science, and practice of the discipline. 2. design and conduct experiments as well as to analyze, interpret, apply, and disseminate the data. 3. understand research methodology.","1 to 3 units"
"","MSE 795","Comprehensive Examination","Course is used by graduate programs to administer comprehensive examinations either as an end of program comprehensive examination or as a qualifying examination for doctoral candidates prior to being advanced to candidacy. Maximum units a student may earn: 3 Grading Basis: Satisfactory/Unsatisfactory Units of Independent Study: X Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. apply engineering research and theory to advance the art, science, and practice of the discipline. 2. design and conduct experiments as well as to analyze, interpret, apply, and disseminate the data. 3. understand research methodology.","1 to 3 units"
"","MSE 797","Thesis","Grading Basis: Graded Units of Independent Study: X Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. apply engineering research and theory to advance the art, science, and practice of the discipline. 2. design and conduct experiments as well as to analyze, interpret, apply, and disseminate the data. 3. understand research methodology.","1 to 6 units"
"","MSE 799","Dissertation","For majors in the materials science engineering doctoral program only. Grading Basis: Graded Units of Independent Study: X Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. apply engineering research and theory to advance the art, science, and practice of the discipline. 2. design and conduct experiments as well as to analyze, interpret, apply, and disseminate the data. 3. understand research methodology.","1 to 24 units"
"","MSE 899","Graduate Advisement","Provides access to faculty for continued consultation and advisement. No grade is filed and credits may not be applied to any degree requirements. Limited to 8 credits (2 semester) enrollment. For non-thesis master’s degree students only. Maximum units a student may earn: 8 Grading Basis: Satisfactory/Unsatisfactory Units of Independent Study: X Student Learning Outcomes Upon completion of this course, students will be able to: 1. apply engineering research and theory to advance the art, science, and practice of the discipline. 2. design and conduct experiments as well as to analyze, interpret, apply, and disseminate the data. 3. understand research methodology.","1 to 4 units"
"Mathematics","MATH 19","Fundamentals of College Mathematics I","The first half of a 2-semester course covering content. Presentation is adapted to needs of students with learning or physical disabilities. Enrollment by departmental permission. (Credit does not apply to any baccalaureate degree program.) Prerequisite(s): ACT of 22 or SAT of 530 or ALEKS PPL of 46 of MATH 096 with a “C” or above or an “S”. Grading Basis: Satisfactory/Unsatisfactory Units of Lecture: 3 Offered: Every Fall Student Learning Outcomes Upon completion of this course, students will be able to: 1. formulate and use mathematical models to analyze real-world situations. 2. determine and implement an appropriate method of solution for financial problems. 3. solve basic probability problems.","3 units"
"Mathematics","MATH 20","Learning Support for MATH 120E","Basic properties of the real numbers; problem solving, linear equations. Graphing functions. (Credit does not apply to any baccalaureate degree program.) (Departmental consent is required to drop this course.) Maximum units a student may earn: 1 Prerequisite(s): ACT less than 22 or SAT less than 530 or ALEKS PPL less than 46. Corequisite(s): . Grading Basis: Satisfactory/Unsatisfactory Units of Lecture: 1 academic progress unit Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. demonstrate their understanding of the importance of the correct order of operations by evaluating expressions, either in writing or verbally when called upon in class, as to the application of the correct order of operations. 2. demonstrate their ability to simplify algebraic expressions when called upon in class, or in writing, or both. 3. demonstrate their understanding of how to simplify exponential expressions through application of rules of exponents.","1 academic progress unit"
"Mathematics","MATH 24","Learning Support for MATH 124E","Exponents Rules, radicals, interval notation, factoring, rational expressions, Pythagorean Theorem, rationalization. (Credit does not apply to any baccalaureate degree program.) Corequisite(s): MATH 124E. Grading Basis: Satisfactory/Unsatisfactory Units of Lecture: 2 Offered: Every Fall and Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. factor quadratic expressions. 2. simplify rational expressions. 3. rationalize radical expressions.","2 academic progress units"
"Mathematics","MATH 26B","Learning Support for MATH 126E","Multiplying, dividing and factoring polynomial expressions. Solving polynomial and rational equations. Algebraic techniques involving exponents and radicals. (Credit does not apply toward any baccalaureate degree program.) (Departmental consent is required to drop this course.) Prerequisite(s): ACT 19-21 OR SAT 510-529 OR ALEKS PPL 30-45. Corequisite(s): . Recommended Preparation: Take a math placement test if 10 years have passed since completion of the prerequisite. Grading Basis: Satisfactory/Unsatisfactory Units of Lecture: 2 Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. demonstrate their ability to divide and then factor polynomials through in-class presentation, in writing, or both. 2. demonstrate their ability to add, subtract, multiply or divide rational expressions through either or both of in-class presentations and written assignments. 3. demonstrate their ability to simplify expressions, either through in-class participation or in writing, or both, using the laws of exponents.","2 academic progress units"
"Mathematics","MATH 26C","Learning Support for MATH 126EE","Multiplying, dividing and factoring polynomial expressions. Solving polynomial and rational equations. Algebraic techniques involving exponents and radicals. (Credit does not apply toward any baccalaureate degree program.) (Departmental consent is required to drop this course.) Prerequisite(s): (ACT less than 19 or no score) AND (SAT less than 510 or no score) AND (ALEKS PPL less than 30 or no score). Corequisite(s): .","3 academic support units"
"Mathematics","MATH 95","Elementary Algebra","Preparation for Intermediate Algebra. Topics include the fundamental operations on real numbers, inequalities in one variable, polynomials, integer exponents, and solving quadratic equations by factoring.  do not apply toward any baccalaureate program. (Departmental consent is required to drop this course.) Grading Basis: Satisfactory/Unsatisfactory Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. identify, simplify and calculate using laws of exponents, order of operations. 2. compute fluently with fractions, decimals, percents, and integers. 3. simplify and evaluating algebraic expressions. 4. solve linear equations and inequalities. 5. identify the components of the Cartesian coordinate system. 6. create and interpret graphs. 7. solve systems of linear equations.","3 academic progress units"
"Mathematics","MATH 95A","Learning Support for MATH 120E","Basic properties of the real numbers; problem solving, linear equations. Graphing functions. (Credit does not apply to any baccalaureate degree program.) (Departmental consent is required to drop this course.) Grading Basis: Satisfactory/Unsatisfactory Units of Lecture: 1 academic progress unit Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. demonstrate their understanding of the importance of the correct order of operations by evaluating expressions, either in writing or verbally when called upon in class, as to the application of the correct order of operations. 2. demonstrate their ability to simplify algebraic expressions when called upon in class, or in writing, or both. 3. demonstrate their understanding of how to simplify exponential expressions through application of rules of exponents.","1 academic progress unit"
"Mathematics","MATH 96","Intermediate Algebra","Basic properties of the real numbers; standard algebraic techniques, including exponents, factoring, fractions, radicals; problem solving; linear and quadratic equations; the concept of graphing. (Credit does not apply to any baccalaureate degree program.) (Departmental consent is required to drop this course.) Prerequisite(s): ACT math score of 19 or SAT math score of 510 or satisfactory score on an appropriate placement test as determined by the Math & Stat Department OR . Grading Basis: Satisfactory/Unsatisfactory Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. simplify, add, subtract, multiply, and divide rational expressions and functions. 2. simplify, add, subtract, multiply, and divide radical expressions and functions. 3. solve quadratic equations by factoring, using the square root property, completing the square, and by the quadratic formula. 4. solve compound inequalities, absolute value inequalities, and absolute value equations. 5. solve and graph linear equations and inequalities in two variables. 6. recognize function notation and distinguish functions from relations. 7. simplify expressions with integer and rational exponents.","3 academic progress units"
"Mathematics","MATH 96D","Algebra Review for Math 126","Multiplying, dividing and factoring polynomial expressions. Solving polynomial and rational equations. Algebraic techniques involving exponents and radicals. (Credit does not apply toward any baccalaureate degree program.) (Departmental consent is required to drop this course.) Prerequisite(s): or ACT math score of 20 or SAT math score of 520 or satisfactory score on an appropriate placement test as determined by the Math & Stat Department. Grading Basis: Satisfactory/Unsatisfactory Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. demonstrate their ability to divide and then factor polynomials through in-class presentation, in writing, or both. 2. demonstrate their ability to add, subtract, multiply or divide rational expressions through either or both of in-class presentations and written assignments. 3. demonstrate their ability to simplify expressions, either through in-class participation or in writing, or both, using the laws of exponents.","0 units"
"Mathematics","MATH 119","Fundamentals of College Mathematics II","A continuation of covering remaining topics of . Presentation is adapted to needs of students with learning or physical disabilities. Enrollment by departmental permission. (This course satisfies the University Core Mathematics requirement.) Prerequisite(s): MATH 19. Grading Basis: Graded Units of Lecture: 3 Offered: Every Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. formulate and use mathematical models to analyze real-world situations. 2. determine and implement an appropriate method of solution for financial problems. 3. solve basic probability problems.","3 units CO2"
"Mathematics","MATH 120","Fundamentals of College Mathematics","Sets, logic; probability, statistics; consumer mathematics; variation; geometry and trigonometry for measurement; linear, quadratic, exponential and logarithmic functions. Emphasis on problem solving and applications. (Credit may not be received for MATH 120 if credit has already been awarded for or above. This course satisfies the University Core Mathematics requirement.) Prerequisite(s): ACT of 22 OR SAT of 530 OR ALEKS PPL of 46-60 OR with a “C” or above or an “S” OR Math 20 with an “S”. Recommended Preparation: Take a math placement test before registering if 10 years have passed since completion of the prerequisite. Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. formulate and use mathematical models to analyze real-world situations. 2. determine and implement an appropriate method of solution for financial problems. 3. solve basic probability problems.","3 units CO2"
"Mathematics","MATH 120E","Fundamentals of College Mathematics Expanded","Covers the same material as Math 120 and requires concurrent enrollment in a specific section of Math 20. Students who enroll in Math 120E will be added to the correct section of Math 20 by Admissions & Records staff within 2 working days. This course satisfies the University Core Mathematics requirement. Prerequisite(s): ACT less than 22 or SAT less than 530 or ALEKS PPL less than 46. Corequisite(s): . Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. formulate and use mathematical models to analyze real-world situations. 2. determine and implement and appropriate method of solution for financial problems. 3. solve basic probability problems.","3 units CO2"
"Mathematics","MATH 122","Number Concepts for Elementary School Teachers","Mathematics needed by those teaching new-content mathematics at the elementary school level with emphasis on the structure of the real number system and its subsystems. Open only to elementary, dual, and special education majors and to others with department approval. Prerequisite(s): ACT score of 22, SAT score of 530, satisfactory score on a suitable readiness exam, or completion of Core Math Core Objective 2 with a “C” or better. Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall and Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. add subtract multiply and divide integers, rational numbers, and real numbers in standard and non-standard ways. 2. solve, create, and interpret elementary fraction problems. 3. solve, create, and interpret elementary percent, decimal and ratio problems.","3 units"
"Mathematics","MATH 123","Statistical and Geometrical Concepts for Elementary School Teachers","Continuation of . (This course does not satisfy the university core mathematics requirement.) Prerequisite(s): . Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall and Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. identify, classify, and discuss basic geometric shapes used in K-8 classrooms. 2. apply and invent formulas for volume, area, surface area and perimeter on basic geometric shapes and extensions of those shapes. 3. calculate statistical formulas including mean, mode, median, standard deviation and range on small data sets and interpret their meanings.","3 units"
"Mathematics","MATH 124","College Algebra","Equations and inequalities; relations and functions; linear, quadratic, polynomial, exponential, and logarithmic functions; systems of linear equations. (Credit may not be received for MATH 124 if credit has already been awarded for MATH 128 or above). (This course satisfies the University Core Mathematics requirement). Prerequisite(s): ACT score of 19 or SAT score of 510. Recommended Preparation: Take a math placement test before registering for MATH 124 if ten or more years have passed since completion of the prerequisite coursework. Grading Basis: Graded Units of Lecture: 2 Units of Discussion/Recitation: 1 Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. solve equations involving quadratic functions. 2. evaluate logarithmic expressions. 3. solve a system of equations involving linear functions.","3 units CO2"
"Mathematics","MATH 124E","College Algebra Expanded","Covers the same material as MATH 124 and requires concurrent enrollment in a specific section of MATH 24. Students who enroll in MATH 124E will be added to the correct section of MATH 24 by Admissions & Records staff within 2 working days. May satisfy the Core Mathematics requirement for some majors. Corequisite(s): MATH 24. Recommended Preparation: Take a math placement test before registering for MATH 124E if ten or more years have passed since completion of the prerequisite coursework. Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall and Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. solve equations involving quadratic functions. 2. evaluate logarithmic expressions. 3. solve a system of equations involving linear functions.","3 units CO2"
"Mathematics","MATH 126","Precalculus I","Fundamentals of algebra; polynomial, rational, exponential, and logarithmic functions, their graphs, and applications; complex numbers; absolute value and quadratic inequalities; systems of equations, matrices, determinants. (Credit may not be received for MATH 126 if credit has already been awarded for or above. This course satisfies the University Core Mathematics requirement). Prerequisite(s): ACT of 22 OR SAT of 530 OR ALEKS PPL of 46 OR / / with a “C” or above or an “S” OR with a “C”. Recommended Prep: Take a math placement test before registering for MATH 126 if 10 years have passed since completion of the prerequisite coursework. Grading Basis: Graded Units of Lecture: 2 Units of Discussion/Recitation: 1 Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. graph rational functions. 2. solve equations involving exponential or logarithmic functions. 3. solve inequalities involving rational functions.","3 units CO2"
"Mathematics","MATH 126E","Precalculus I Expanded","Covers the same material as and requires concurrent enrollment in a specific section of . Students who enroll in MATH 126E will be added to the correct section of by Admissions & Records staff within 2 working days. May satisfy the Core Mathematics requirement for some majors. Prerequisite(s): ACT 19-21 OR SAT 510-529 OR ALEKS PPL 30-45 OR with a “C” or above or an “S”. Recommended Preparation: Take a math placement test if 10 years have passed since completion of the prerequisite. Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. graph rational functions. 2. solve equations involving exponential or logarithmic functions. 3. solve inequalities involving rational functions.","3 units CO2"
"Mathematics","MATH 126EE","Precalculus I Expanded 3+3","Covers the same material as MATH 126 and requires concurrent enrollment in a specific section of MATH 26C. Students who enroll in MATH 126EE will be added to the correct section of MATH 26C by Admissions & Records staff within 2 working days. May satisfy the Core Mathematics requirement for some majors. Prerequisite(s): (ACT less than 19 or no score) AND (SAT less than 510 or no score) AND (ALEKS PPL less than 30 or no score). Corequisite(s): . Recommended Preparation: Take a math placement test if 10 years have passed since completion of the prerequisite. Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. graph rational functions. 2. solve equations involving exponential or logarithmic functions. 3. solve inequalities involving rational functions.","3 units CO2"
"Mathematics","MATH 127","Precalculus II","Trigonometric functions, identities and equations; conic sections; complex numbers; polar coordinates, vectors; systems of equations, Matrix algebra and more. (Credit may not be received for MATH 127 if credit has already been awarded for . This course satisfies the University Core Mathematics requirement). Prerequisite(s): ACT of 27 OR SAT of 630 OR ALEKS PPL of 61 OR with a “C” or better. Recommended Preparation: Take a math placement test if 10 years have passed since completion of the prerequisite. Grading Basis: Graded Units of Lecture: 2 Units of Discussion/Recitation: 1 Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. solve trigonometric equations. 2. convert between Cartesian and polar coordinates. 3. analyze equations of central conics such as ellipses and hyperbolas.","3 units CO2"
"Mathematics","MATH 128","Precalculus and Trigonometry","Equations, relations, functions, graphing; polynomial, rational, exponential, logarithmic, and circular functions with applications; coordinate geometry of lines and conics; analytic trigonometry; matrices, determinants; binomial theorem. (Credit may not be received for MATH 128 if credit has already been awarded for or above. This course satisfies the University Core Mathematics requirement.) Prerequisite(s): ACT of 27 or SAT of 630 or Accuplacer QAS of 276 and AAF of 270 or of 50. Recommended Prep: Take a math placement test if 10 or more years have passed since completion of the prerequisite. Grading Basis: Graded Units of Lecture: 5 Offered: Every Fall Student Learning Outcomes Upon completion of this course, students will be able to: 1. analyze algebraic functions such as rational, exponentials, and logarithmic functions. 2. solve trigonometric equations. 3. convert between Cartesian and polar coordinates.","5 units CO2"
"Mathematics","MATH 176","Introductory Calculus for Business and Social Sciences","Fundamental ideas of analytic geometry and calculus, plane coordinates, graphs, functions, limits, derivatives, integrals, the fundamental theorem of calculus, rates, extrema and applications thereof. (This course satisfies the University Core Mathematics requirement. Credit may not be received for Math 176 if credit has already been awarded for or above.) Prerequisite(s): ACT of 27 or SAT of 630 or ALEKS PPL of 61 or with at least a “C” or with at least a “C”. Rec. Prep: Take a math placement test before registering if 10 years have passed since completion of the prerequisite coursework. Grading Basis: Graded Units of Lecture: 2 Units of Discussion/Recitation: 1 Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. use and apply the concepts and terminology of rate of change through applications and examples. 2. compute the derivative of a function using rules of differentiation. 3. compute basic integrals using the Fundamental Theorem of Calculus.","3 units CO2"
"Mathematics","MATH 181","Calculus I","Fundamental concepts of analytic geometry and calculus; functions, graphs, limits, derivatives and integrals. (This course satisfies the University Core Mathematics requirement.) Prerequisite(s): or with a “C” or better or ACT of 28 or SAT of 650 or ALEKS PPL of 76. Recommended Preparation: Take a math placement test before registering if 10 years have passed since completion of the prerequisite. Grading Basis: Graded Units of Lecture: 3 Units of Discussion/Recitation: 1 Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. demonstrate an understanding of the concepts and terminology of limits through applications and examples. 2. compute the derivative of a function using the definition, rules of differentiation, slopes of tangent lines, and describe it as a rate of change, in a number of natural and physical phenomena. 3. compute basic integrals using Riemann sums as well as the Fundamental Theorem of Calculus.","4 units CO2"
"Mathematics","MATH 182","Calculus II","Methods of integration. Sequences and series, power series. Prerequisite(s): with a “C” or better. Grading Basis: Graded Units of Lecture: 3 Units of Discussion/Recitation: 1 Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. evaluate definite and indefinite integrals using various techniques of integration: e.g. substitution, integration by parts and partial fractions. 2. apply integration to compute arc-lengths, areas, and volumes of revolution. 3. test infinite series for convergence; represent functions using power series.","4 units"
"Mathematics","MATH 283","Calculus III","Continuation of ; vectors, partial and directional derivatives, optimization problems, multiple integrals, parametric curves, vector fields, line integrals, surface integrals, and the theorems of Gauss, Green and Stokes. Prerequisite(s): with a “C” or better. Grading Basis: Graded Units of Lecture: 4 Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. calculate dot products, crossed products; find partial derivatives of functions of several variables. 2. solve optimization problems. 3. setup and evaluate double and triple integrals. 4. work with vector fields; e.g. compute the curl and divergence. 5. use integral theorems of multivariable calculus: e.g. Green’s theorem.","4 units"
"Mathematics","MATH 285","Differential Equations","Theory and solving techniques for: constant and variable coefficient linear equations, a variety of non-linear equations. Emphasis on those differential equations arising from real-world phenomena. Prerequisite(s): with a “C” or better. Recommended Preparation: with a “C” or better. Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. use qualitative methods to assess the behavior of solutions without solving an equation. 2. demonstrate understanding of some of the different techniques for solving first and higher order homogeneous and nonhomogeneous equations: e.g. the integrating factor method, separable variables, the Laplace transform. 3. solve systems of differential equations with constant coefficients.","3 units"
"Mathematics","MATH 295","Proof Writing for Math/Stat Majors","Foundations of mathematical proof writing for advanced courses in the Math/Stat majors. Proof methods will be applied to topics in logic; mathematical induction; elementary set theory; functions; properties of integers and real numbers. Prerequisite(s): with a “C” or better. Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. write cogent proofs using different methods like direct proof, indirect proof, proof by contradiction, proof by induction. 2. demonstrate an understanding of basic concepts about operations with sets and functions, including one-to-one and onto functions, direct image and inverse image. 3. work with equivalence classes and identify the quotient set determined by an equivalence relation.","3 units"
"Mathematics","MATH 301","Introduction to Proofs: Logic, Sets and Functions","Logic; mathematical induction; elementary set theory; functions; properties of integers and real numbers. Heavy stress on mathematical proofs. Credit may not be received for MATH 301 if credit has already been awarded for . Prerequisite(s): with a “C” or better. Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. write cogent proofs using different methods like direct proof, indirect proof, proof by contradiction, proof by induction. 2. demonstrate an understanding of basic concepts about operations with sets and functions, including one-to-one and onto functions, direct image and inverse image. 3. work with equivalence classes and identify the quotient set determined by an equivalence relation.","3 units"
"Mathematics","MATH 302","Introduction to Mathematical Reasoning","Introduction to logic and methods of proof with applications to elementary set theory, algebra, and combinatorics. Emphasis on mathematical proofs.","3 units"
"Mathematics","MATH 305","Functions and Modeling","Bridges the math from high school to college calculus through sophisticated interconnections. Prepares teachers to preview college mathematics and its applications in their 7-12 grade classes. Prerequisite(s): ; major Nevada Teach Mathematics. Grading Basis: Graded Units of Lecture: 3 Offered: Every Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. demonstrate a depth of content knowledge with regard to important secondary mathematics topics such as parametric relations, polar relations, matrices, exponential and logarithmic functions, vectors, and complex numbers. 2. generate or work with relevant lab or exploration data and use regression, matrix, function pattern, and systems methods to produce a model of the data. 3. present mathematical ideas and topics in a knowledgeable and effective manner. 4. demonstrate proficiency in the use of technology in the mathematics classroom. 5. identify mathematics content connections between the various levels of secondary mathematics curriculum and between secondary- and university-level curriculum.","3 units"
"Mathematics","MATH 310","Introduction to Analysis I","An examination of the theory of calculus of functions of one variable with emphasis on rigorously proving theorems about real numbers, convergence, continuity, differentiation and integration. Prerequisite(s): or with a “C” or better. Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall and Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. explain and work with the concept of a limit of a sequence and/or a function. 2. give a precise definition of the continuity and differentiability of a function, and derive various consequences of said properties (such as the Mean Value Theorem or l’Hôpital’s Rule). 3. use the notion of a limit to test functions for integrability. Integrate functions and derive properties of the Riemann integral.","3 units"
