"course_code","course_title","department","credits","description"
"PADM 5359","Special Topics in Disaster Management","Public Administration (PADM)","3 Hours","Students examine literature pertaining to the core concepts and principles of emergency and disaster management as they relate to the organization, administration, and/or management of public and/or non-profit organizations. Students may repeat this course for credit when topics differ.    Course Equivalents: PADM 5399Prerequisite:Graduate Standing."
"PADM 5361","Managing Complex Policy Problems","Public Administration (PADM)","3 Hours","Students explore how organizations manage complex policy problems. They apply concepts from complexity theory, system dynamics, governance, and networks to develop new perspectives and novel solutions to complex social and policy problems. Students evaluate management approaches in policy areas such as disaster management, drug trafficking networks, risk management, and diversity.Prerequisite:Graduate Standing."
"PADM 5362","Managing the Nonprofit Organization","Public Administration (PADM)","3 Hours","Students explore the organizations, groups, and activities that make up the nonprofit sector. They apply the principal theories, knowledge, competencies, and skills of nonprofit management to analyze management practices in nonprofit organizations.Prerequisite:Graduate Standing."
"READ 5105","Problems In Reading","Reading (READ)","1 Hour","This course will examine problems in reading."
"READ 5304","Multisensory Language Learning","Reading (READ)","3 Hours","Students examine theories, concepts, and research-based pedagogical implications for multisensory language learning. Students conceptualize and implement multisensory strategies for teaching reading to students with dyslexia and other special needs."
"READ 5306","Survey Of Reading","Reading (READ)","3 Hours","This course provides historical and philosophical perspectives in literacy instruction. The results of research in such areas as emergent literacy, cueing systems and comprehension, reading interests, current literacy methodologies, and diversity of learners in schools are examined for application in classroom practice."
"READ 5307","Literacy Assessment & Instructional Strategies Practicum I","Reading (READ)","3 Hours","This course provides an opportunity for an in-depth study of current approaches to assessment as a foundation for literacy instruction. In supervised experiences teachers will learn how to use a range of formal and informal assessment tools and methods to diagnose and assess reading and writing development, to guide instruction, and to involve the learner in self-assessment.Prerequisite:READ 5306."
"READ 5308","Literacy Assessment & Instructional Strategies Practicum II","Reading (READ)","3 Hours","This course offers an in-depth study of the assessment of struggling readers and writers. In supervised settings teachers will use various formal and informal individual assessment procedures and instruments. These assessments will direct instructional strategies and methodology. Candidates develop individual case studies.Prerequisite:READ 5307."
"READ 5309","Literacy Instruction in Grades EC-4","Reading (READ)","3 Hours","Candidates explore research-based instructional practices in emergent literacy, cueing systems and comprehension, reading interests, current literacy methodologies, and diversity of learners in schools. This course is designed for graduate students admitted to an authorized initial alternative teaching certification program. This course does not count toward the reading master’s degree program."
"READ 5310","Literacy Instruction in Grades 4-8","Reading (READ)","3 Hours","This course explores research-based instructional practice in middle school, word analysis skills, current literacy methodologies, and diversity of learners in schools. This course is designed for graduate students admitted to an authorized initial alternative teaching certification program. This course does not count toward the reading master’s degree program."
"READ 5311","Literacy and Learning in Grades 8-12","Reading (READ)","3 Hours","This course is for prospective and practicing teachers and focuses on he literacy strategies that enable 8-12 students to comprehend, engage, and make use of the more challenging content and texts in all 8-12 subject areas. Candidates will be involved in class lectures, discussion, small group activities, written assignments, oral presentations, and tests."
"READ 5315","Language Arts: Theory and Instruction","Reading (READ)","3 Hours","This course provides theories and practices for teaching oral and written English, integrating the processes of reading, writing, listening, and speaking in classrooms, and the integration of language arts across the curriculum."
"READ 5316","Language Arts: Research Applications","Reading (READ)","3 Hours","This course is a companion course toREAD 5315and provides research applications, as well as theory and practices for oral and written English. Emphasis is placed on integrating the process of reading, writing, digital composition, listening, speaking, viewing and representing in classrooms, and the integration of language arts across the content area curriculum.Prerequisite:Acceptance to Sam Houston Writing Project."
