"subject","course_code","course_name","description","credits"
"","GEOG 5350","Geography of Latin America","Regional survey of Latin America focusing on biophysical systems, rural development, population, migration, cultural geography, and economic development. Explores numerous cultural contexts in Latin America and compares economic development processes with other world regions. Explores numerous development and environment-related narratives of the region to understand a variety of cultural and development-related experiences in the region. Prepares students to respect and have meaningful interactions with people of Latin American origin.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 4.0 lecture  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to identify and compare the ethnic and economic diversity of the regions and countries of Latin America and explain how Latin America was “created” through geopolitical processes and racial identification.Students will be able to describe the relationship of Latin America to other world regions and economies, especially Africa, China, and the United States.Students will be able to identify patterns of population change in Latin America, explain how population change is related to development, and relate these changes to theories that explain demographic change.Students will be able to identify and describe the physical processes and natural hazards of Latin America and how they shape its developmental outcomes.Students will be able to describe the most important environment and development issues in Latin America, including mining, deforestation, and various outcomes from global climate change.Students will be able to identify, describe and demonstrate an empathetic understanding of numerous complex problems such as the war on drugs, migration, and globalization that affect people in Latin America.Students will be able to critically assess and challenge the colonial and neocolonial origins of narratives about Latin America and ask more informed and complex questions about Latin American countries and cultures.Students will be able to identify and articulate their biases and assumptions embedded in their preconceived notions about the culture and developmental issues characterizing Latin America.Students will be able to demonstrate curiosity and respect about Latin American culture in their verbal and non-verbal communications and develop an empathetic and shared understanding of cultural differences with Latin Americans.Students will be able to design a question for a literature review, conduct the literature review, and communicate the main findings in written and oral form.","4"
"","GEOG 5380","Geography of Asia","Examines the Asian region with emphasis on intra-regional economic integration through trade, investment and labor migration flows and on inter-regional relations with other parts of the world through colonialism, political engagement, and globalization. Studies issues of economic development, regional bloc, Cold War conflicts, nationalism, and urbanization in Asia. Examines and dispels stereotypes about the geographical, cultural, and economic characteristics of Asia and Asians by educating students about the many ideologies and worldviews that shape the nations and international relations of Asian countries within and beyond Asia. Prepares students to respect and have meaningful interactions with people of Asian origin. Conduct in-depth research on an Asian country of choice.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 4.0 lecture  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to describe the diversity and commonality among various nations, economies, peoples, and cultures in Asia.Students will be able to develop regional expertise and cultural competence in Asia.Students will be able to describe and explains reasons underlying the changing US-Asia relations in the era of globalization.Students will be able to distinguish and describe many ideologies and worldviews that shape nations and international relations in Asia.Students will be able to distinguish and express a view of the world from the perspective of Asia.Students will be able to explain the impacts of the legacy of colonialism and Cold War politics in contemporary Asia.Students will be able to demonstrate curiosity and respect about Asian culture in their verbal and non-verbal communications and develop an empathetic and shared understanding of cultural differences with Asians.Students will be able to develop greater curiosity about Asia and learn to have more empathetic and respectful interactions with Asians in class and beyond.Students will be able to demonstrate ability to conduct in-depth research on an Asian country of their choice.Students will be able to design a question for a literature review, conduct the literature review, and communicate the main findings in written and oral form.Students will be able to critically read, analyze, and write about contemporary issues affecting Asia for academic and professional purposes.","4"
"","GEOG 5400","Geography of Development","Designed 1) to critically examine the concept of development and its critiques; 2) to explore theories of development and examine how they have influenced development practice in various geographic contexts; and 3) to understand rural and urban spaces of development and the relevant flows between them.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Student will understand developing spaces and their marginalized positions in a globalized world.Students will discuss the future of developing countries in the world economy and of development studies as a discipline.Students will understand the critiques of development from the developing world.Students will understand the link between theory and practice in development.Students will understand the meaning of the term development.","4"
"","GEOG 5410","Geography of Hunger and Food Security","Provides students a foundation for understanding and interpreting changing global and regional patterns of hunger and food security.  Environmental, political, economic, and demographic dimensions of hunger and food security are examined. Social and policy interventions aimed at reducing hunger are evaluated through examination of case studies from the developing and industrialized world.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will develop a sophisticated understanding of global and regional economic patterns of hunger and food security.Students will develop analytical skills through participation in class discussions, careful reading of course texts, and extensive written work.Students will evaluate major theories of hunger and famine in light of evidence from contemporary case studies.Students will master central concepts required to investigate how and why these patterns are changing.Students will master theoretical approaches to hunger and food security and use frameworks to evaluate case studies on the social and environmental causes of chronic and acute food security.Students will understand characteristics of change in the global agri-food system and the implications for policies and programs designed to reduce hunger.","4"
"","GEOG 5440","Agricultural Ecosystems","Systematic analysis of agricultural systems. Emphasis is placed on contemporary agricultural systems, including their place in the global economy, and impacts on the environment. Examines the globalization of agriculture and agro-biotechnology.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will understand contemporary trends in agricultural change, including alternatives such as fair trade and organic.Students will understand the industrialization and globalization of agriculture.Students will understand the most important agricultural systems in the world.","4"
"","GEOG 5450","Gender, Environment, and Development","This course explores frameworks linking gender and the environment and examines how they have influenced the practice of development in various geographic contexts. Case studies are drawn from Africa, USA, Latin America, and Asia. Topics include gendered access to resources, health and inequality, men and masculinities, the body and the environment, non-governmental organizations, and grass root organizing. This course also includes a significant focus on effectively developing, supporting, and communicating research findings in written and oral forms.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 4.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be aware of the different theoretical approaches linking gender, the environment, and development.Students will understand the meaning of gender and the importance of investigating the intersections of the environment and development through a gendered lens.Through case studies, students will be familiar with how theoretical frameworks are translated into practice.","4"
"","GEOG 5460","Environmental Law","Legal aspects of both individual environmental and societal environmental rights and duties with respect to constitution, private property, nuisance, negligence, statutes, regulatory agencies, and court decisions. Emphasis on case study of federal, state, and local laws that shaped existing law and those that are likely to shape future legislative and administrative action.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will understand legal aspects of environmental rights and duties.","4"
"","GEOG 5470","Natural Resource Conservation","Themes in American environmental history, resource conservation and management, and contemporary environmentalism.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be aware of the social, political, economic, cultural, and technological context within which environmental changes have taken place.Students will learn how inhabitants of the area occupied by the present day United States have, over time, defined, consumed, and conserved natural resources.","4"
"","GEOG 5480","Migration and Development","Examines migration theory, global and domestic patterns of human migration, and their implications for the environment and development. Focus on geographic approaches to understanding the causes and development consequences of migration, including transnational and return migration. Explores migration in numerous cultural contexts and examines migrant experiences through written work and first-hand experiences.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 4.0 lecture  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to identify sources and interpret information available from migration data.Students will be able to critically evaluate migration indicators and data collection methods.Students will be able to identify, describe and compare the basic approaches to migration adopted by major social science disciplines and articulate how disciplinary perspectives lead to different questions and methods.Students will be able to describe and interpret contemporary patterns of international migration.Students will be able to identify and critically assess the most important contemporary immigration policies in the United States and articulate how these policies emerged from social and economic conditions in the country at the time.Students will understand theories linking migration and environmental change, including environmental migration and migration’s relationship to global climate change.Students will be able to identify and critically assess explanations of relationships between migration and development.Students will be able to identify and describe the causes and consequences of migration and compare its legal, economic, and cultural contexts in multiple regions of the world (US, Asia, Africa, and Latin America).Students will be able to demonstrate curiosity, compassion, and deeper understanding about the varied and unfamiliar experiences of migrants in verbal and non-verbal communications with migrants and other people.Students will be able to demonstrate how to design and implement an interview with an immigrant, articulate the main points of the interview, and relate them to the theories and concepts pertinent to the topic.Students will be able to confront their own preconceived notions of international migrants and migration and compare their own migrant experiences with that of others.","4"
"","GEOG 5500","Land Use Planning","Fundamentals of land use planning are explored. Examines traditional and innovative approaches to land use planning and its influence on the physical forms of our cities and environment, community development, human health, growth management, and sustainability. Reviews land-use planning tools and techniques utilized at the local, regional, and state level of government including plan-making processes, zoning, subdivision regulations, environmental management, smart growth, urban design, and land-use suitability.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be familiarized with the role professional planning has played in shaping human/urban landscapes and planning concepts that may impact future practice.Students will gain the practical skills necessary for developing effective land-use plans.Students will gain knowledge required to manage growth and land use patterns to implement and promote sustainable planning principles.","4"
"","GEOG 5520","Environmental and Sustainability Planning","An introduction to how urban planning tools can be used to support the natural environment and promote local and regional sustainability. Outlines strategies for meeting important biodiversity, water resources, hazard mitigation, working landscape, waste management, and air quality goals. Connects environmental planning with supportive topics such as environmental policy and governance, sustainability and climate action planning, environmental justice, and environmental assessment.   Requisites: Warning: No credit for both this course and the following (always deduct credit for first course taken):GEOG 5530   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture, 1.0 research  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Describe the theories and concepts that underpin environmental planning and sustainability planning and their relationship with policymaking and assessment.Explain how environmental and sustainability planning can help communities mitigate and respond to climate change.Explain the process of environmental planning and sustainability planning, including steps in the planning process and how practitioners, activists, academics, and local citizens gather information, make decisions, and measure outcomes.Identify and describe planning tools and strategies can be used to enhance environmental conditions, promote wise use of natural resources and create more sustainable communities and regions.Identify the actors, policies, principles, and plans that have brought environmental planning and sustainability planning practice to their current point.Recognize a variety of environmental assessment tools and describe how they inform local and regional planning.","4"
"","GEOG 5530","Environmental Planning and Assessment","An introduction to the use of science in environmental decision-making directed toward the analysis of land development policies, the utility of assessment methods to understand environmental change and the application of management strategies to promote environmental sustainability at local and regional scales.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture, 1.0 research  Grades: Eligible grades: A-F,PR,WP,WF,FN,FS,AU,I","4.0"
"","GEOG 5550","History of Planning","Explores the development of planning concepts, theory, and practice. It introduces urban and regional planning in the U.S. through its historical and contemporary contexts. Examines the social, economic, political, cultural, and technological factors that influence human landscapes and the profession of planning.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to analyze current planning practice and its implications more critically.Students will be introduced to some of the critical planning approaches.Students will gain an appreciation and understanding of the theories and motivations that influence the profession of planning.Students will understand the impact of societal and environmental factors on development of cities and regions and the impact planning can have on the health and welfare of our communities and the environment.","4"
"","GEOG 5560","The Just and Sustainable City","A critical examination of the role of nature and political economy in the sustainable development of urban environments in the context of social and environmental justice. Topics studied include the relationship between urbanism and nature, environmental justice, compact versus sprawling development, slums in developing world cities, urban agriculture as a solution to urban hunger, toxic lawn ecologies, uneven urban forests and parks, vulnerability to urban climate changes, brownfield redevelopment and the specter of gentrification, and the role of animals in the city, among other topics. These topics are studied in both developed and developing world contexts. Students taking this course will also be asked to evaluate urban sustainability initiatives related to these topics with concepts of social and environmental justice in mind.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 4.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to illustrate that cities and environments are not antithetical by connecting urbanization with natureStudents will be able to critically assess problems associated with urban development and interrogate associated sustainability initiativesStudents will be able to evaluate social and biophysical interactions contributing to urban change and environmental (in)justiceStudents will be able to formulate a central research question for their term papers.Students will be able to synthesize relevant literature into a properly cited and coherent literature reviewStudents will be able to formulate their argument in a way that supports their data and findings.Students will be able to improve their writing through the process of critical self-reflection and revision.","4"
"","GEOG 5580","Environmental Hazards","Systematic introduction to the concepts, problems, and methods that guide the identification and assessment of environmental risk with emphasis on natural hazards and their geophysical dimensions.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will develop a detailed understanding of hazard and risk assessment methodologies.Students will gain significant knowledge of the geographical dimensions of environmental hazards and the role of hazard in shaping human-environmental interactions.Students will understand the role of hazard assessment in spatial planning and environmental management.","4"
"","GEOG 5600","Principles of Cartography","This course explores the principles used for the design and communication of geospatial data through the development of static maps. Students learn the fundamental principles of cartography, mapping techniques, layout design, and map production and how to apply such principles for creation of cartographic maps using GIS software, graphic design packages, and other pertinent technologies.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture, 2.0 laboratory  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to identify the fundamentals of the cartographic language: coordinate systems, map projections, map data creation and classification.Students will be able to explain and apply the fundamentals of scale and data generalization in map making processes.Students will be able to apply the principles of symbolization and of color.Students will be able to demonstrate the use of the core elements of map composition and visual design.Students will be able to recognize and explain the differences between major types of thematic maps.Students will be able to demonstrate skills with industry standard cartography related software.Students will be able to demonstrate map based problem solving skills.Students will be able to construct theory driven geo-narratives to complement a map design project.Students will be able to demonstrate ability to find and summarize academic research related to one specialization domain in cartography.","4"
"","GEOG 5610","Cartography II","Introduction to dynamic digital cartographic design. Theory and practice of geovisualization through animated and interactive maps developed in weekly readings, discussion, exercises, and final project.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture, 2.0 laboratory, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will acquire a new mapping tool to identify and express geographical interrelationships, patterns, and stories.Students will be able to critique other cartographic animations in the context of the literature.Students will be able to discuss and define the major issues in dynamic cartography today.Students will feel comfortable exploring the capabilities of new mapping software on their own.Students will have the skills to assemble an interactive animated map in Flash.","4"
"","GEOG 5650","Air Photo Interpretation","Principles, techniques, and practice in visual interpretation of and making measurements from aerial photographs.  For geographers, geologists, military, community planners, resource managers, engineers.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 2.0 lecture, 2.0 laboratory, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will know how to acquire air photos of appropriate scale and format for various types of applications.Students will know how to use air photos properly, what various photo signatures mean, and how to analyze new photo signatures when encountered.Students will understand the science behind aerial photography, stereoscopic viewing of them, and basic photogrammetry.","4"
"","GEOG 5660","Principles of Remote Sensing","Systematic introduction to the principles and application of remote sensing stressing the fundamental characteristics of electromagnetic radiation, energy-atmosphere interactions, design of remote sensing instruments, and the techniques used to extract problem-solving information from remote sensing data. Emphasis is given to digital image-processing techniques and algorithms involved in measurement, analysis, and interpretation of electromagnetic energy collected by remote sensing instruments.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture, 2.0 laboratory, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will develop skills in technical writing and analytical problem solving.Students will learn principles of digital image processing.Students will understand the role of remote sensing technologies in geographic and environmental science applications.","4"
"","GEOG 5670","Advanced Remote Sensing","In depth examination of advanced remote sensing methodologies and applications including object oriented image processing, hyper-spectral analysis, soft image classification, and sensor fusion, focused on their use in the environmental geosciences.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture, 2.0 laboratory, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will develop a deeper understanding of the role of remote sensing technologies in geographic and environmental science applications.Students will develop enhanced skills in technical writing and analytical problem solving.Students will gain experience with advanced methods of remote sensing processing.","4"
"","GEOG 5710","Quantitative Methods in Geography","An introduction to the application of advanced quantitative methods in geographic research and applied spatial analysis with a focus on statistical problem solving in both human and physical geographic contexts.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will gain substantial experience with applied multivariate statistical methods that will support their understanding of the other outcome goals.The approaches available to address geographic problem solving using advanced statistical techniques.The nature of geographic inquiry.The terms and techniques used in multivariate statistical analysis.The value of communicating geographic processes numerically2","4"
"","GEOG 5711","Qualitative Methods in Geography","An introduction to qualitative research methods in geography.  Covers research design, methodological approaches to research, and qualitative data collection and analysis methods used by geographers.  Specific methods covered will include:  interviewing, observation, document analysis, and visual analysis.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Be able to plan and conduct original research using qualitative methods.Students will be aware of how geographers have traditionally used qualitative methods.Students will become familiar with conducting and evaluating different methods of qualitative data collection - including interviewing, observation, document analysis and with different methods of data analysis, including grounded theory.Students will understand different philosophical approaches to and ethical issues in qualitative research and the implications of these for research design.The primary goals of the course are that students be able both to understand and evaluate qualitative methods used in geographic research.","4"
"","GEOG 5712","Geographic Field Methods","Provides practical experience in designing and implementing a field-based research project. The focus is on physical geography, including vegetations sampling, hydrologic analysis, and fine-scale mapping, but methods extend to other field-based applications. Emphasizes fundamental principles of research design, basic surveying, and data analysis. Students learn to use standard equipment, methods, and techniques of field-based data collection, as well as the processing and analysis of samples. Students are able to answer research questions by integrating their field-based observations with their knowledge of natural systems.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 4.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to apply the basic tools, techniques, and methods used for field data collection in physical geographic inquiry.Students will be able to transfer field-based methods and knowledge gained from field-based research to a variety of research questions based in physical geography, environmental science, and other allied fields.Students will be able to describe the advantages and limitations of gathering their own data.Students will be able to collect, organize, and analyze data to summarize and interpret results.Students will be able to integrate their academic understanding knowledge of natural systems with direct observations in the field.Students will be able to utilize data collection principles across several field-based applications and apply these to research questions in physical geography, environmental science, and other allied fields.Students will be able to analyze and synthesize raw field data to solve a research question and communicate their findings in a summary report of the activity using a format and language that enhances meaning.Students will be able to demonstrate a developing sense of self as learner, reflecting on how to improve field collection methods and communication of research results in future research projects.Students will be able to design a field-based study and integrate scientific literature.Students will be able to develop a specific research question with testable hypotheses.","4"
"","GEOG 5730","Principles of GIS","Introduction to the fundamental principles and applications of geographic information systems (GISs). In-depth practical training in creation, storage, management, visualization, and map-driven analysis of geospatial data using industry standard GIS and mapping technologies.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture, 2.0 laboratory, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Apply geospatial data modeling, and geospatial database management and querying techniques.Demonstrate advanced GIS analysis skills for spatial decision making and problem solving as applicable.Demonstrate practical operational knowledge of GIS software and mapping tools.Identify limitations of existing GIS and their connections to future technological changes in the GIS.","4"
"","GEOG 5731","Geographic Information Systems Applications","Applications of Geographic Information Systems (GIS) to solving spatial problems, intended for non-majors. Instruction is a problem-oriented approach using desktop GIS. Students will learn how to use vector and grid-based GIS to answer problems with a geospatial component. Course emphasizes methods for importing and integrating data sources and digital boundary files from the Internet and other sources. The purpose is to give students critical thinking skills to solve spatial problems using automated methods.  No prior experience with GIS is assumed.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will become aware of common sources of data for geographic applications.Students will learn basics of map use, cartographic design, and remote sensing.Students will learn the basics of Geographic Information Systems, using industry standard software.","4"
"","GEOG 5740","GIS Programming with Python","Introduction to basics of computer programming and scripting with the Python programming language. Practical introduction to GIS scripting and software application development with Python.   Requisites: GEOG 5730   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture, 2.0 laboratory  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to apply the basic concepts necessary for writing computer programs with Python.Students will be able to compare and evaluate the computational fundamentals of GIS data storage, retrieval, analysis and visualization.Students will be able to identify when to use GIS programming and the type of GIS customization required for a project.Students will be able to evaluate and implement basic vector and raster data storage and geospatial analysis strategies using Python and ArcGIS software suite.Students will be able to demonstrate knowledge of basic code troubleshooting and debugging techniques.Students will be able to demonstrate project design and management skills.","4"
"","GEOG 5750","GIS and Landscape Analysis","Introduction to the methods of computational modeling and geovisualization directed to the study of physical, human, and environmental processes and their interactions at local, regional, and global scales.   Requisites: GEOG 5730   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture, 2.0 laboratory, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Acquiring practical model development skills with leading GIS software platforms.Exploring how to leverage GIS and spatial analysis concepts for developing and analyzing information from models.Introduction to spatio-temporal modeling strategies to support integrated space-time analytical frameworks.Understanding the fundamentals and purpose of computational models for exploring complex geographic phenomena.","4"
"","GEOG 5760","Advanced Spatial Analysis and GIS Applications","GIS based introduction to advanced spatial analysis and spatial decision making concepts. Understanding how proficiency with GIS and spatial analysis can be readily applied in a wide range of problem solving contexts in the social and natural sciences. Emphasis on spatial uncertainty and how it affects the quality of spatial analysis and spatial decision making.   Requisites: GEOG 5730   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture, 2.0 laboratory, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Apply spatial statistics to analyze and test the validity of geospatial patterns.Demonstrate operational knowledge of GIS software for advanced spatial analysis methods for vector and raster GIS data.Demonstrate theoretical understanding and practical application of spatial multicriteria analysis methods in GIS based problem solving.Identify spatial uncertainty effects and use appropriate methods to test the impact of such uncertainty on quality of spatial analyses.Recognize the impact of scale, spatial context, and multiple representation in geospatial analysis.","4"
"","GEOG 5770","Advanced Topics in GeoInformatics","In depth examination of emerging technologies, methods and research applications within the broad scope of GIS, Remote Sensing and Cartography. The specific content of this course will vary each time it is offered to enrich student needs and interests. Topics for the course when offered will be announced in the semester course schedule.   Requisites:   Repeat/Retake Information: May be repeated for a maximum of 8.0 hours.  Lecture/Lab Hours: 3.0 lecture, 2.0 laboratory, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Apply remote sensing, GIS, and cartography skills to real world: geospatial issues.Develop the ability to analyze emergent geospatial issues using  > geoinformatics technology.Enhance specialized practice in advanced problem-solving using emergent geospatial techniques.Integrate GIScience theory within the broad scope of Geography.","4"
"","GEOG 5790","Geographical Analysis of Telecommunication Systems","This course encourages students to consider the technical, socioeconomic, business, and policy aspects of telecommunications technologies, particularly from a geographic perspective. It utilizes readings, lectures, and discussions to explore various issues associated with telecommunications technologies, including broadband availability, telecommunications tower siting, cellular coverage areas, and the spatial digital divide. Students apply their knowledge through class activities.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I","4"
"","GEOG 5900","Special Topics in Geography","Special topics in Geography.   Requisites:   Repeat/Retake Information: May be repeated for a maximum of 30.0 hours.  Lecture/Lab Hours: 1.0 lecture  Grades: Eligible Grades: A-F,CR,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will able to evaluate selected special topics with geography faculty members","1 - 15"
"","GEOG 5910","Internship","Provides qualifying students with credit for work-study experience in GIS, cartography, remote sensing, land-use planning, resource management, and other fields of applied geography. Supervised by geography faculty and evaluated by on-the-job supervisor.   Requisites:   Repeat/Retake Information: May be repeated for a maximum of 12.0 hours.  Lecture/Lab Hours: 12.0 field experience/internship  Grades: Eligible Grades: A-F,CR,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will gain work-study experience in various fields of applied geography","1 - 12"
"","GEOG 5911","Colloquium in Geography","Colloquium contents vary.   Requisites:   Repeat/Retake Information: May be repeated for a maximum of 6.0 hours.  Lecture/Lab Hours: 1.0 seminar  Grades: Eligible Grades: F,CR,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will attend and participate in colloquium talks in Geography.","1"
"","GEOG 6000","Seminar in Geography","Seminar contents vary.   Requisites:   Repeat/Retake Information: May be repeated for a maximum of 8.0 hours.  Lecture/Lab Hours: 3.0 seminar, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will have a seminar on specific research topics selected by instructors, including endowed chairs.","4"
"","GEOG 6010","Seminar in Meteorology","Seminar contents vary.   Requisites:   Repeat/Retake Information: May be repeated for a maximum of 8.0 hours.  Lecture/Lab Hours: 3.0 seminar, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be familiar with the latest research issues in meteorology.","4"
"","GEOG 6150","Seminar in Geomorphology","Advanced study of selected themes in geomorphology conducted primarily through reading and discussion of the relevant, published research literature.   Requisites:   Repeat/Retake Information: May be repeated for a maximum of 8.0 hours.  Lecture/Lab Hours: 3.0 seminar, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students acquire advanced skills in oral discussion and written communication.Students can explain the development and current status of ideas, theories, methods, and techniques in the selected theme, and how it represents geomorphology as a whole.Students learn to comprehend, analyze, summarize, and critique geomorphic research papers.","4"
"","GEOG 6160","Seminar in Biogeography","Advanced topics and readings in biogeography.   Requisites:   Repeat/Retake Information: May be repeated for a maximum of 8.0 hours.  Lecture/Lab Hours: 3.0 seminar, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to place biogeographical topics in the context of historical and contemporary research in the discipline.","4"
"","GEOG 6210","Seminar in Population Geography","Seminar contents vary.   Requisites:   Repeat/Retake Information: May be repeated for a maximum of 8.0 hours.  Lecture/Lab Hours: 3.0 seminar, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will have an understanding of the latest research debates in population geography","4"
"","GEOG 6220","Seminar in Historical Geography","Seminar contents vary.   Requisites:   Repeat/Retake Information: May be repeated for a maximum of 8.0 hours.  Lecture/Lab Hours: 3.0 seminar, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will learn about the latest research issues and debates in historical geography.","4"
"","GEOG 6250","Seminar in Political Geography","Seminar contents vary.   Requisites:   Repeat/Retake Information: May be repeated for a maximum of 8.0 hours.  Lecture/Lab Hours: 3.0 seminar, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will learn about the latest research topics and debates in political geography.","4"
"","GEOG 6260","Seminar in Urban Geography","This seminar is designed to examine how politics, economy, and nature interrelate to shape urban issues.   Requisites:   Repeat/Retake Information: May be repeated for a maximum of 8.0 hours.  Lecture/Lab Hours: 3.0 seminar, 1.0 research  Grades: Eligible Grades: A-F,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Learn how urban environments represent social and material outcomes of specific political and biophysical struggles to appropriate nature for profitable ends.Make general connections between nature and urban political economy.Recognize and analyze struggles over urban environmental politics as examples of social and environmental (in)justice.","4"
