courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
FST 3230,Food Analysis,,"(None, None)",Food Science And Technology (Undergraduate),,
FST 3250,Food Microbiology,,"(None, None)",Food Science And Technology (Undergraduate),,
FST 3270,Principles of Food Engineering,,"(None, None)",Food Science And Technology (Undergraduate),,
FST 3320,Food Law,,"(None, None)",Food Science And Technology (Undergraduate),,
FST 4210,Sensory Evaluation of Food Products,,"(None, None)",Food Science And Technology (Undergraduate),,
FST 4250,Food Preservation Technologies,,"(None, None)",Food Science And Technology (Undergraduate),,
FST 4290,Food Packaging,,"(None, None)",Food Science And Technology (Undergraduate),,
FST 4310,Quality Assurance of Food Products,,"(None, None)",Food Science And Technology (Undergraduate),,
FST 4380,"Food-Borne Illnesses: Etiology, Prevention and Co",,"(None, None)",Food Science And Technology (Undergraduate),,
FST 4440,Food Safety Programs,,"(None, None)",Food Science And Technology (Undergraduate),,
FST 4460,Food Product Development,,"(None, None)",Food Science And Technology (Undergraduate),,
FST 4540,Special Topics in Food Science,,"(None, None)",Food Science And Technology (Undergraduate),,
FST 4600,Animal Food Products Technology,,"(None, None)",Food Science And Technology (Undergraduate),,
FST 4750,Food Safety: Current Challenges and Trends,,"(None, None)",Food Science And Technology (Undergraduate),,
FST 4790,Professional Interactions and Writing Skills,,"(None, None)",Food Science And Technology (Undergraduate),,
FREN 1001,Elementary French I,,"(None, None)",French (Undergraduate),,
FREN 1002,Elementary French II,,"(None, None)",French (Undergraduate),,
FREN 2001,Intermediate French I,,"(None, None)",French (Undergraduate),,
FREN 2002,Intermediate French II,,"(None, None)",French (Undergraduate),,
FREN 2055,French Conversation,,"(None, None)",French (Undergraduate),,
FREN 2056,Intensive French Conversation,,"(None, None)",French (Undergraduate),,
FREN 2500,Hip Hop as Cultural Critique in the Francophone World,,"(None, None)",French (Undergraduate),,
FREN 3001,Advanced Grammar and Composition,,"(None, None)",French (Undergraduate),,
FREN 3002,Introduction to Literary Analysis,,"(None, None)",French (Undergraduate),,
FREN 3010,Contemporary Spoken French,,"(None, None)",French (Undergraduate),,
FREN 3050,French Phonetics,,"(None, None)",French (Undergraduate),,
FREN 3101,The Evolution of France: Culture and Society,,"(None, None)",French (Undergraduate),,
FREN 3102,Contemporary France: Culture and Society,,"(None, None)",French (Undergraduate),,
FREN 3719,The French Film,,"(None, None)",French (Undergraduate),,
FREN 3729,Islam in the Francophone World,,"(None, None)",French (Undergraduate),,
FREN 3739,Images of Women in French Literature and Society,,"(None, None)",French (Undergraduate),,
FREN 3800,Commercial French,,"(None, None)",French (Undergraduate),,
FREN 4030,Topics in French Applied Linguistics,,"(None, None)",French (Undergraduate),,
FREN 4050,Translation,,"(None, None)",French (Undergraduate),,
FREN 4101,Survey of French Literature I,,"(None, None)",French (Undergraduate),,
FREN 4102,Survey of French Literature II,,"(None, None)",French (Undergraduate),,
FREN 4115,French Literature and Society in the 20th and 21st centuries,,"(None, None)",French (Undergraduate),,
FREN 4120,Survey of French Poetry from the Medieval Lyric to the Symbolists,,"(None, None)",French (Undergraduate),,
FREN 4130,Panorama de la Francophonie,,"(None, None)",French (Undergraduate),,
FREN 4318,Francophone Caribbean Literature and Culture,,"(None, None)",French (Undergraduate),,
FREN 4328,Quebecois Literature and Culture,,"(None, None)",French (Undergraduate),,
FREN 4338,Francophone African Literature,,"(None, None)",French (Undergraduate),,
FREN 4500,Selected Topics in French Literary Prose,,"(None, None)",French (Undergraduate),,
FREN 4510,Selected Topics in French Dramatic Literature,,"(None, None)",French (Undergraduate),,
FREN 4540,Special Topics in French,,"(None, None)",French (Undergraduate),,
FREN 4560,Senior Seminar in French,,"(None, None)",French (Undergraduate),,
FREN 4990,Undergraduate Directed Study,,"(None, None)",French (Undergraduate),,
GEOG 5100,Seminar: Physical Geography,,"(None, None)",Geography (Graduate),,
GEOG 5200,Seminar: Regional Geography,,"(None, None)",Geography (Graduate),,
GEOG 5210,Advanced Watershed Modeling,,"(None, None)",Geography (Graduate),,
GEOG 5220,Hydrologic Remote Sensing,,"(None, None)",Geography (Graduate),,
GEOG 5300,Seminar: Urban Social Systems (also listed as SOC 5300),,"(None, None)",Geography (Graduate),,
GEOG 5350,Seminar: Urban Environment,,"(None, None)",Geography (Graduate),,
GEOG 5400,Seminar: Human Geography,,"(None, None)",Geography (Graduate),,
GEOG 5600,Seminar: Methods and Techniques in Geography,,"(None, None)",Geography (Graduate),,
GEOG 5940,Seminar: Geographic Thought,,"(None, None)",Geography (Graduate),,
GEOG 5960,Comprehensive Examination,,"(None, None)",Geography (Graduate),,
GEOG 5980,Graduate Directed Study,,"(None, None)",Geography (Graduate),,
GEOG 5990,Thesis,,"(None, None)",Geography (Graduate),,
GEOG 1550,Cultural Geography,,"(None, None)",Geography (Undergraduate),,
GEOG 1600,Physical Geography,,"(None, None)",Geography (Undergraduate),,
GEOG 1700,Meteorology,,"(None, None)",Geography (Undergraduate),,
GEOG 2600,Geographic Information Literacy (also listed as LIBR 2600),,"(None, None)",Geography (Undergraduate),,
GEOG 2680,Introduction to Geospatial Sciences,,"(None, None)",Geography (Undergraduate),,
SPAN 4720,Peninsular Literature: Vanguardismo to the Present,,"(None, None)",Spanish (Undergraduate),,
SPAN 4750,Spanish American Theater,,"(None, None)",Spanish (Undergraduate),,
SPAN 4830,Intellectuals and Ideas in Latin America,,"(None, None)",Spanish (Undergraduate),,
SPAN 4850,Southern Cone Fiction,,"(None, None)",Spanish (Undergraduate),,
SPAN 4990,Undergraduate Directed Study,,"(None, None)",Spanish (Undergraduate),,
EDSP 6000,Seminar: Understanding and Using Research to Answer Questions about Diverse Urban Schools,,"(None, None)",Special Education (Doctoral),,
EDSP 6040,"Disability, Race, Language, and Gender: Educational Equity, School Policy, and the Law",,"(None, None)",Special Education (Doctoral),,
EDSP 6050,Disability in Society,,"(None, None)",Special Education (Doctoral),,
EDSP 6100,"Research, Issues, and Practices in College and University Teaching",,"(None, None)",Special Education (Doctoral),,
EDSP 6110,Seminar/Practicum:Teacher Preparation,,"(None, None)",Special Education (Doctoral),,
EDSP 6400,Research on Exceptional Students from Diverse Cultural and Linguistic Backgrounds,,"(None, None)",Special Education (Doctoral),,
EDSP 6600,Seminar: Research on Learning Disabilities and Behavior Disorders,,"(None, None)",Special Education (Doctoral),,
EDSP 6800,Doctoral Seminar: Moderate to Severe and Low-Incidence Disabilities Ages Birth-21,,"(None, None)",Special Education (Doctoral),,
EDSP 6980,Doctoral Directed Study in Special Education,,"(None, None)",Special Education (Doctoral),,
EDSP 6990,Doctoral Dissertation,,"(None, None)",Special Education (Doctoral),,
EDSP 5000,Disability in Schools and Society,,"(None, None)",Special Education (Graduate),,
EDSP 5020,Educational Measurements in Special Education,,"(None, None)",Special Education (Graduate),,
EDSP 5036,Fieldwork in Special Education: Orientation & Mobility Internship,,"(None, None)",Special Education (Graduate),,
EDSP 5040,Selected Studies in Special Education,,"(None, None)",Special Education (Graduate),,
EDSP 5041,Fieldwork in Mild/Moderate Disabilities,,"(None, None)",Special Education (Graduate),,
EDSP 5042,Fieldwork in Moderate/Severe Disabilities,,"(None, None)",Special Education (Graduate),,
EDSP 5043,Fieldwork in Physical and Health Impairments,,"(None, None)",Special Education (Graduate),,
EDSP 5045,Field Work in Early Childhood Special Education,,"(None, None)",Special Education (Graduate),,
EDSP 5047,"Fieldwork in Special Education, Autism Spectrum Disorders",,"(None, None)",Special Education (Graduate),,
EDSP 5048,Fieldwork in Special Education: Transition,,"(None, None)",Special Education (Graduate),,
EDSP 5049,Internship Seminar and Fieldwork in Educational Therapy,,"(None, None)",Special Education (Graduate),,
EDSP 5050,Fieldwork in Residency: Mild to Moderate Support Needs,,"(None, None)",Special Education (Graduate),,
EDSP 5074,Final Directed Teaching with a Master Teacher: Visual Impairments,,"(None, None)",Special Education (Graduate),,
EDSP 5080,Technology Applications in Special Education,,"(None, None)",Special Education (Graduate),,
EDSP 5090,Advanced Methods and Models for Teaching Special Populations in General Education,,"(None, None)",Special Education (Graduate),,
EDSP 5094,Final Directed Teaching in Approved Assignment: Visual Impairments,,"(None, None)",Special Education (Graduate),,
EDSP 5095,Seminar:  Assessment of Induction Plan,,"(None, None)",Special Education (Graduate),,
EDSP 5096,Development of Induction Plan (also listed as EDCI 5096),,"(None, None)",Special Education (Graduate),,
EDSP 5097,Assessment of Induction (also listed as EDCI 5097),,"(None, None)",Special Education (Graduate),,
EDSP 5160,Medical and Behavioral Characteristics of Young Infants with Special Needs,,"(None, None)",Special Education (Graduate),,
EDSP 5203,Assessment in Educational Therapy,,"(None, None)",Special Education (Graduate),,
EDSP 5254,Educating Individuals with Emotional/Behavioral Disorders,,"(None, None)",Special Education (Graduate),,
EDSP 5255,Advanced Methods in Mild to Moderate Support Needs,,"(None, None)",Special Education (Graduate),,
EDSP 5256,Research in Mild to Moderate Support Needs,,"(None, None)",Special Education (Graduate),,
EDSP 5257,Advanced Study of Literacy Problems and Specialized Interventions for Students with Mild/Moderate Disabilities,,"(None, None)",Special Education (Graduate),,
EDSP 5258,Principles and Practices of Educational Therapy,,"(None, None)",Special Education (Graduate),,
EDSP 5310,Building Social Competencies of Students with Moderate/Severe Disabilities,,"(None, None)",Special Education (Graduate),,
EDSP 5370,Teacher Created Assessments for Students with Extensive Support Needs,,"(None, None)",Special Education (Graduate),,
EDSP 5380,Seminar in Extensive Support Needs,,"(None, None)",Special Education (Graduate),,
EDSP 5600,Seminar: Education of Individuals with Physical Disabilities,,"(None, None)",Special Education (Graduate),,
EDSP 5610,"Essential and Functional Skills for Students with Physical, Health, and Multiple Disabilities",,"(None, None)",Special Education (Graduate),,
EDSP 5620,"Physical, Health, and Multiple Disabilities",,"(None, None)",Special Education (Graduate),,
EDSP 5650,Advanced Seminar in Low Vision,,"(None, None)",Special Education (Graduate),,
EDSP 5661,Braille Competency Examination,,"(None, None)",Special Education (Graduate),,
EDSP 5672,Advanced Issues in Education of Students with Visual Impairment and Blindness,,"(None, None)",Special Education (Graduate),,
EDSP 5680,Functional Skills from the Expanded Core Curriculum for Students who are Blind or Visually Impaired,,"(None, None)",Special Education (Graduate),,
EDSP 5750,Seminar in Orientation and Mobility for Individuals who are Blind,,"(None, None)",Special Education (Graduate),,
EDSP 5760,Seminar in Visual Impairment and Additional  Disabilities,,"(None, None)",Special Education (Graduate),,
EDSP 5800,Research Methods in Special Education,,"(None, None)",Special Education (Graduate),,
EDSP 5801,Problems and Practices in Special Education,,"(None, None)",Special Education (Graduate),,
EDSP 5811,Seminar: Issues and Strategies for Multicultural Special Education Students,,"(None, None)",Special Education (Graduate),,
EDSP 5881,Transition Planning for Students with Disabilities,,"(None, None)",Special Education (Graduate),,
EDSP 5886,Educating Students with Autism Spectrum Disorders,,"(None, None)",Special Education (Graduate),,
EDSP 5887,Advanced Strategies Supporting Individuals with Autism Spectrum Disorders,,"(None, None)",Special Education (Graduate),,
EDSP 5960,Comprehensive Examination,,"(None, None)",Special Education (Graduate),,
EDSP 5970,Graduate Research,,"(None, None)",Special Education (Graduate),,
EDSP 5980,Graduate Directed Study,,"(None, None)",Special Education (Graduate),,
EDSP 5990A,Thesis Planning,,"(None, None)",Special Education (Graduate),,
EDSP 5990B,Thesis,,"(None, None)",Special Education (Graduate),,
EDSP 5995A,Project Planning,,"(None, None)",Special Education (Graduate),,
EDSP 5995B,Project,,"(None, None)",Special Education (Graduate),,
EDSP 3010,Individuals with Disabilities in Contemporary Society,,"(None, None)",Special Education (Undergraduate),,
EDSP 3300,Blindness and Disability Portrayals in Television and Cinema: Bias and Impact,,"(None, None)",Special Education (Undergraduate),,
EDSP 4000,Foundations of Special Education,,"(None, None)",Special Education (Undergraduate),,
EDSP 4001,Instruction and Observation in Urban Classrooms,,"(None, None)",Special Education (Undergraduate),,
EDSP 4010,"Cognitive, Linguistic and Literacy Processes in Individuals with Special Needs",,"(None, None)",Special Education (Undergraduate),,
EDSP 4020,Assessment and Educational Planning for Students with Disabilities,,"(None, None)",Special Education (Undergraduate),,
EDSP 4030,"Behavior Supports, Social Skills, and Classroom Management",,"(None, None)",Special Education (Undergraduate),,
EDSP 4040,"Collaboration, Co-Teaching, and Consultation for Effective Education and Transition Planning",,"(None, None)",Special Education (Undergraduate),,
EDSP 4050,Instruction in English Language Arts for K-12 Students with Disabilities,,"(None, None)",Special Education (Undergraduate),,
EDSP 4060,Clinical Practicum in Inclusive Teaching: Mild/Moderate Disabilities,,"(None, None)",Special Education (Undergraduate),,
EDSP 4061,Early Fieldwork in Inclusive Classrooms: Mild to Moderate Support Needs,,"(None, None)",Special Education (Undergraduate),,
EDSP 4062,Early Fieldwork in Inclusive Classrooms: Extensive Support Needs,,"(None, None)",Special Education (Undergraduate),,
EDSP 4063,Early Fieldwork in Teaching: Physical and Health Impairments,,"(None, None)",Special Education (Undergraduate),,
EDSP 4064,Early Fieldwork in Guided Settings: Visual Impairments,,"(None, None)",Special Education (Undergraduate),,
EDSP 4065,Student Teaching with Master Teacher in Early Intervention (Birth-3),,"(None, None)",Special Education (Undergraduate),,
EDSP 4066,Student Teaching with a Master Teacher: Orientation and Mobility,,"(None, None)",Special Education (Undergraduate),,
EDSP 4067,Fieldwork Seminar: Expanded Core Curriculum in Visual Impairments,,"(None, None)",Special Education (Undergraduate),,
EDSP 4069,Early Fieldwork Seminar: Mild to Moderate and Extensive Support Needs,,"(None, None)",Special Education (Undergraduate),,
EDSP 4071,Final Directed Teaching with a Master Teacher: Mild to Moderate Support Needs,,"(None, None)",Special Education (Undergraduate),,
EDSP 4072,Final Directed Teaching with a Master Teacher: Extensive Support Needs,,"(None, None)",Special Education (Undergraduate),,
EDSP 4073,Final Directed Student Teaching with a Master Teacher: Physical and Health Impairments,,"(None, None)",Special Education (Undergraduate),,
EDSP 4075,Student Teaching with a Master Teacher in Preschool Special Education,,"(None, None)",Special Education (Undergraduate),,
EDSP 4081,Early Fieldwork in Approved Teaching Assignment: Mild to Moderate Support Needs,,"(None, None)",Special Education (Undergraduate),,
EDSP 4082,Early Fieldwork in Approved Teaching Assignment: Extensive Support Needs,,"(None, None)",Special Education (Undergraduate),,
EDSP 4083,Early Fieldwork in Approved Teaching Assignment: Physical and Health Impairments,,"(None, None)",Special Education (Undergraduate),,
EDSP 4084,Early Fieldwork in Approved Teaching Assignment: Visual Impairments,,"(None, None)",Special Education (Undergraduate),,
EDSP 4085,Directed Teaching in Approved Teaching Assignment: Early Intervention (Birth-3),,"(None, None)",Special Education (Undergraduate),,
EDSP 4090,Problems in Special Education,,"(None, None)",Special Education (Undergraduate),,
EDSP 4091,Final Directed Teaching in Approved Assignment: Mild to Moderate Support Needs,,"(None, None)",Special Education (Undergraduate),,
EDSP 4092,Final Directed Teaching in Approved Assignment: Extensive Support Needs,,"(None, None)",Special Education (Undergraduate),,
EDSP 4093,Final Directed Teaching in Approved Candidate Teaching Assignment: Physical and Health Impairments,,"(None, None)",Special Education (Undergraduate),,
EDSP 4095,Directed Teaching in Approved Candidate Teaching Assignment: Preschool Special E,,"(None, None)",Special Education (Undergraduate),,
EDSP 4099,Final Directed Teaching Seminar: Mild to Moderate and Extensive Support Needs,,"(None, None)",Special Education (Undergraduate),,
EDSP 4140,Assessment and Evaluation in Early Childhood Special Education,,"(None, None)",Special Education (Undergraduate),,
HIST 4460,The Islamic Middle East: 1258-1919,,"(None, None)",History (Undergraduate),,
HIST 4480,History of Islamic Central Asia (also listed as AAAS 4480),,"(None, None)",History (Undergraduate),,
HIST 4490,Pan Asianism: 19th-20th Century Asian Intellectual History (also listed as AAAS 4490),,"(None, None)",History (Undergraduate),,
HIST 4500,Traditional China,,"(None, None)",History (Undergraduate),,
HIST 4510,Modern China,,"(None, None)",History (Undergraduate),,
HIST 4520,People’s Republic of China,,"(None, None)",History (Undergraduate),,
HIST 4540,Modern Japan,,"(None, None)",History (Undergraduate),,
HIST 4600,The Chicano Movement (also listed as CLS 4260),,"(None, None)",History (Undergraduate),,
HIST 4610,Early Latin America:  Conquest to 1850s,,"(None, None)",History (Undergraduate),,
HIST 4620,Modern Latin America: 1860s to the present,,"(None, None)",History (Undergraduate),,
HIST 4630,Mapping the Recent History of Latin America: From the 1990s to the present,,"(None, None)",History (Undergraduate),,
HIST 4640,History of Central America and the Caribbean,,"(None, None)",History (Undergraduate),,
HIST 4650,Brazil,,"(None, None)",History (Undergraduate),,
HIST 4660,Colonial Mexico (also listed as CLS 4660),,"(None, None)",History (Undergraduate),,
HIST 4665,Modern Mexico (also listed as CLS 4665),,"(None, None)",History (Undergraduate),,
HIST 4670,Modern Mexico and the Chicano People (also listed as CLS 4670),,"(None, None)",History (Undergraduate),,
HIST 4690,Indigenous Peoples of the Americas,,"(None, None)",History (Undergraduate),,
HIST 4700,"The Colonial Heritage: The United States, 1607-1763",,"(None, None)",History (Undergraduate),,
HIST 4710,"Era of Revolution: The United States, 1763-1815",,"(None, None)",History (Undergraduate),,
HIST 4720,"Democracy, Dissent, and Disunion: The United States, 1815-1877",,"(None, None)",History (Undergraduate),,
HIST 4730,"The United States, 1877-1918",,"(None, None)",History (Undergraduate),,
HIST 4740,"The United States, 1918-1973",,"(None, None)",History (Undergraduate),,
HIST 4750,"The United States, 1973 to Present",,"(None, None)",History (Undergraduate),,
HIST 4760,Economic History of United States,,"(None, None)",History (Undergraduate),,
HIST 4775,American Religious History (also listed as RELS 4775),,"(None, None)",History (Undergraduate),,
HIST 4780,History of United States International Relations,,"(None, None)",History (Undergraduate),,
HIST 4790,Constitutional History of United States,,"(None, None)",History (Undergraduate),,
HIST 4800,Ethnicity and Immigration in American History,,"(None, None)",History (Undergraduate),,
HIST 4820,History of  US Popular Culture,,"(None, None)",History (Undergraduate),,
HIST 4830,Poverty and Anti-Poverty in American History,,"(None, None)",History (Undergraduate),,
HIST 4840,Civil War and Reconstruction,,"(None, None)",History (Undergraduate),,
HIST 4850,U.S. Women to 1877,,"(None, None)",History (Undergraduate),,
HIST 4860,"U.S. Women, 1877 to the Present",,"(None, None)",History (Undergraduate),,
HIST 4870,History of U.S. Work and Working People,,"(None, None)",History (Undergraduate),,
HIST 4890,Los Angeles,,"(None, None)",History (Undergraduate),,
HIST 4900,Research Capstone: Special Studies in History,,"(None, None)",History (Undergraduate),,
HIST 4910,Historical Thinking and Learning: Theory and Practice,,"(None, None)",History (Undergraduate),,
HIST 4920,"Power, Knowledge, Community and the University (also listed as LAS 4750, SOC 4750)",,"(None, None)",History (Undergraduate),,
HIST 4950,Internship in Applied History,,"(None, None)",History (Undergraduate),,
HIST 4960,Issues in Teaching History-Social Science,,"(None, None)",History (Undergraduate),,
HIST 4970,Editing and Publishing Perspectives,,"(None, None)",History (Undergraduate),,
HIST 4990,Undergraduate Directed Study,,"(None, None)",History (Undergraduate),,
HNRS 1000,EEP Student Success Workshops,,"(None, None)",Honors College Courses (Undergraduate),,
HNRS 1010,Introduction to Academic Inquiry in the Honors College,,"(None, None)",Honors College Courses (Undergraduate),,
HNRS 1100,Reading Los Angeles: Communication in the City of Angels,,"(None, None)",Honors College Courses (Undergraduate),,
HNRS 2210,Reading Los Angeles: Engaging Cultural Expressions in a Global City,,"(None, None)",Honors College Courses (Undergraduate),,
HNRS 2310,Reading Los Angeles: Community and Structure in the Metropolis,,"(None, None)",Honors College Courses (Undergraduate),,
HNRS 2900,Honors Declaration,,"(None, None)",Honors College Courses (Undergraduate),,
HNRS 3200,"Humanities Approaches to Race, Ethnicity, and Complex Problems",,"(None, None)",Honors College Courses (Undergraduate),,
HNRS 3250,Human Rights and Literature,,"(None, None)",Honors College Courses (Undergraduate),,
HNRS 3300,Addressing Complex Problems through the Social Sciences: Diverse Communities,,"(None, None)",Honors College Courses (Undergraduate),,
HNRS 3350,Global Citizenship: Voices and Contexts,,"(None, None)",Honors College Courses (Undergraduate),,
HNRS 3400,Addressing Complex Problems: A Natural Sciences Case Study,,"(None, None)",Honors College Courses (Undergraduate),,
HNRS 3900,Honors Declaration for Juniors,,"(None, None)",Honors College Courses (Undergraduate),,
HNRS 4970,Honors College Senior Forum,,"(None, None)",Honors College Courses (Undergraduate),,
HNRS 4990,Honors College Undergraduate Directed Study,,"(None, None)",Honors College Courses (Undergraduate),,
HOSP 3100,Emerging Trends in the Hospitality Industry,,"(None, None)",Hospitality (Undergraduate),,
HOSP 3102,"Restaurant Food, Beverage, and Labor",,"(None, None)",Hospitality (Undergraduate),,
HOSP 3104,Hospitality Internship,,"(None, None)",Hospitality (Undergraduate),,
HOSP 3106,"Travel, Tourism, and Leisure Services",,"(None, None)",Hospitality (Undergraduate),,
HOSP 3108,Lodging Systems,,"(None, None)",Hospitality (Undergraduate),,
HOSP 4100,Meeting and Event Planning Services,,"(None, None)",Hospitality (Undergraduate),,
HOSP 4102,Hospitality Service Environment,,"(None, None)",Hospitality (Undergraduate),,
HOSP 4104,Hospitality Capstone,,"(None, None)",Hospitality (Undergraduate),,
CIS 5000,Foundation of Information Systems,,"(None, None)",Information Systems (Graduate),,
CIS 5010,Application Programming,,"(None, None)",Information Systems (Graduate),,
CIS 5020,Systems Analysis and Logical Design I,,"(None, None)",Information Systems (Graduate),,
CIS 5030,Systems Analysis and Logical Design II,,"(None, None)",Information Systems (Graduate),,
CIS 5040,Information Systems,,"(None, None)",Information Systems (Graduate),,
CIS 5100,IS/IT Architectures,,"(None, None)",Information Systems (Graduate),,
CIS 5200,Systems Analysis and Design,,"(None, None)",Information Systems (Graduate),,
CIS 5210,Healthcare Data Analytics,,"(None, None)",Information Systems (Graduate),,
CIS 5250,Visual Analytics,,"(None, None)",Information Systems (Graduate),,
CIS 5270,Business Intelligence,,"(None, None)",Information Systems (Graduate),,
CIS 5280,Current Problems in Computer Information Systems,,"(None, None)",Information Systems (Graduate),,
CIS 5300,Enterprise Processes Integrations,,"(None, None)",Information Systems (Graduate),,
CIS 5310,Advance Topics in ES,,"(None, None)",Information Systems (Graduate),,
CIS 5320,Data Integration and Analysis in ERP Systems,,"(None, None)",Information Systems (Graduate),,
CIS 5430,Databases and Data Warehousing,,"(None, None)",Information Systems (Graduate),,
CIS 5550,Data Mining For Business Analytics,,"(None, None)",Information Systems (Graduate),,
CIS 5560,Introduction to Big Data Science,,"(None, None)",Information Systems (Graduate),,
CIS 5600,Computer Networks,,"(None, None)",Information Systems (Graduate),,
CIS 5610,Design of an E-Commerce Site,,"(None, None)",Information Systems (Graduate),,
CIS 5620,Authoring Web Sites,,"(None, None)",Information Systems (Graduate),,
CIS 5630,Mobile Applications,,"(None, None)",Information Systems (Graduate),,
CIS 5710,Multimedia Communication Applications,,"(None, None)",Information Systems (Graduate),,
CIS 5720,Wireless Networks for Information Systems,,"(None, None)",Information Systems (Graduate),,
CIS 5730,Computer and Network Security,,"(None, None)",Information Systems (Graduate),,
CIS 5810,Health Care Information Systems,,"(None, None)",Information Systems (Graduate),,
CIS 5830,Information Systems Consulting,,"(None, None)",Information Systems (Graduate),,
CIS 5840,Controlling and Auditing Computer Systems,,"(None, None)",Information Systems (Graduate),,
CIS 5850,Communication and Information Services,,"(None, None)",Information Systems (Graduate),,
CIS 5860,Information Systems Project and Change Management,,"(None, None)",Information Systems (Graduate),,
CIS 5880,Seminar: Information Security,,"(None, None)",Information Systems (Graduate),,
CIS 5900,MSIS Capstone: Information Systems,,"(None, None)",Information Systems (Graduate),,
CIS 5910,Introduction to Big Data Analysis and Development,,"(None, None)",Information Systems (Graduate),,
CIS 5980,Graduate Directed Study,,"(None, None)",Information Systems (Graduate),,
CIS 1200,Information and Technology Literacy (also listed as CS 1200),,"(None, None)",Information Systems (Undergraduate),,
CIS 2830,Introduction to Application Programming,,"(None, None)",Information Systems (Undergraduate),,
CIS 3010,Management Information Systems,,"(None, None)",Information Systems (Undergraduate),,
SOC 4190,Sociology of the Climate Crisis,,"(None, None)",Sociology (Undergraduate),,
SOC 4200,Group Processes,,"(None, None)",Sociology (Undergraduate),,
SOC 4210,Social Sources of Human Sexuality,,"(None, None)",Sociology (Undergraduate),,
SOC 4220,Social Psychology,,"(None, None)",Sociology (Undergraduate),,
SOC 4230,Sociology of Globalization and Resistance,,"(None, None)",Sociology (Undergraduate),,
SOC 4250,Medical Sociology,,"(None, None)",Sociology (Undergraduate),,
SOC 4260,Deviant Behavior,,"(None, None)",Sociology (Undergraduate),,
SOC 4270,Society and Mental Illness,,"(None, None)",Sociology (Undergraduate),,
SOC 4280,Self and Identity,,"(None, None)",Sociology (Undergraduate),,
SOC 4290,"Social Trauma, Memory, Healing and Social Repair",,"(None, None)",Sociology (Undergraduate),,
SOC 4300,Urban Sociology,,"(None, None)",Sociology (Undergraduate),,
SOC 4320,"Digital Sociology, Technology and Society",,"(None, None)",Sociology (Undergraduate),,
SOC 4330,Bioethics and Sociology,,"(None, None)",Sociology (Undergraduate),,
SOC 4340,Population and Society,,"(None, None)",Sociology (Undergraduate),,
SOC 4350,Asian Societies,,"(None, None)",Sociology (Undergraduate),,
SOC 4380,Sociology of Sport,,"(None, None)",Sociology (Undergraduate),,
SOC 4390,Aging and Family Life,,"(None, None)",Sociology (Undergraduate),,
SOC 4400,"Partnership, Marriage, and Families",,"(None, None)",Sociology (Undergraduate),,
SOC 4410,Researching Gender in Social Institutions,,"(None, None)",Sociology (Undergraduate),,
SOC 4420,Social Change,,"(None, None)",Sociology (Undergraduate),,
SOC 4430,"Social Policy, Inequity and Non-Traditional Families",,"(None, None)",Sociology (Undergraduate),,
SOC 4440,Sociology of Popular Culture,,"(None, None)",Sociology (Undergraduate),,
SOC 4450,Sociology of Religion,,"(None, None)",Sociology (Undergraduate),,
SOC 4460,Sociology of Business Organizations,,"(None, None)",Sociology (Undergraduate),,
SOC 4470,Work and the Workplace,,"(None, None)",Sociology (Undergraduate),,
SOC 4480,Social Class and Inequality,,"(None, None)",Sociology (Undergraduate),,
SOC 4490,Professionals in Society,,"(None, None)",Sociology (Undergraduate),,
SOC 4500,Sociology of Aging,,"(None, None)",Sociology (Undergraduate),,
SOC 4520,Life Span Transitions: The Retirement Years,,"(None, None)",Sociology (Undergraduate),,
SOC 4530,Social Aspects of Death and Bereavement,,"(None, None)",Sociology (Undergraduate),,
SOC 4540,Selected Topics in Sociology,,"(None, None)",Sociology (Undergraduate),,
SOC 4550,Older Adults’ Life Stories,,"(None, None)",Sociology (Undergraduate),,
SOC 4560,Global Aging,,"(None, None)",Sociology (Undergraduate),,
SOC 4570,Women and Aging,,"(None, None)",Sociology (Undergraduate),,
SOC 4600,Race and Ethnic Relations,,"(None, None)",Sociology (Undergraduate),,
SOC 4700,Applied Sociology through Civic Engagement,,"(None, None)",Sociology (Undergraduate),,
SOC 4750,"Power, Knowledge, Community and the University (also listed as HIST 4920, LAS 4750)",,"(None, None)",Sociology (Undergraduate),,
SOC 4760,Abolition Sociology,,"(None, None)",Sociology (Undergraduate),,
SOC 4790,Drug Use and Public Policy,,"(None, None)",Sociology (Undergraduate),,
SOC 4800,Criminology,,"(None, None)",Sociology (Undergraduate),,
SOC 4810,Sociology of Policing,,"(None, None)",Sociology (Undergraduate),,
SOC 4820,Sociology of Genocide,,"(None, None)",Sociology (Undergraduate),,
SOC 4830,Sociology of Human Rights,,"(None, None)",Sociology (Undergraduate),,
SOC 4840,Altruism and Morality,,"(None, None)",Sociology (Undergraduate),,
SOC 4850,Domestic Violence,,"(None, None)",Sociology (Undergraduate),,
SOC 4860,Gender-Based Violence from a Transnational Perspective (also listed as WGSS 4860),,"(None, None)",Sociology (Undergraduate),,
SOC 4870,"Environmental Policy, Law, and Society",,"(None, None)",Sociology (Undergraduate),,
SOC 4880,Sociology of Law,,"(None, None)",Sociology (Undergraduate),,
SOC 4930,Sociology Honors Thesis,,"(None, None)",Sociology (Undergraduate),,
SOC 4950,Senior Capstone Seminar,,"(None, None)",Sociology (Undergraduate),,
