courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
ENGL 202,Introduction to Literary Studies,"Introduction to literary genres, concepts, and terms. Emphasis on explication and interpretation, and on writing about literature.","(None, None)",English (Engl),,
ENGL 203,Sequence I: Fifth Century to Fifteenth Century,"Representative canonical and non-canonical readings in the literature of the period. Will include an Old English (Anglo-Saxon) text; an Anglo-Norman text; a work of the Alliterative Revival; Chaucer; de Pizan; Dante; and others, as chosen by the instructor. Course may be offered in classroom-based, online, or hybrid format.","(None, None)",English (Engl),,
ENGL 204,Sequence II: Sixteenth Century to Late Seventeenth Century,"Representative canonical and non-canonical readings in American and British literature of the period. Will include Bradstreet, Harriot, Lanyer, Native American creation stories and/or trickster tales, Shakespeare, Wroth, and others, as chosen by the instructor. Course may be offered in classroom-based, online, or hybrid format.","(None, None)",English (Engl),,
ENGL 205,Sequence III: Mid-Seventeenth to Late Eighteenth Century,"Representative canonical and non-canonical readings in American and British literature of the period. Will include Behn, Equiano, Murray, Occom, Swift, Wheatley, and others, as chosen by the instructor.","(None, None)",English (Engl),,
ENGL 220,Introduction to Writing Studies,"How writing and rhetoric shape and are shaped by social and cultural activity. The relationship between literacies and discourses. Focus on the materiality of print, online, and digital writing. Considers both historical and contemporary perspectives.","(None, None)",English (Engl),,
ENGL 221,Introduction to Technical and Professional Communication,"Introduction to the rhetorical, stylistic, and genre conventions used in technical and professional communication. Emphasis on the analysis, evaluation, and production of technical and professional documents. Required for Technical and Professional Communication Certificate Program.","(None, None)",English (Engl),,
ENGL 230,British Literature: Beginnings to 1789,"Covers a thousand years of British literature, from the eighth to the eighteenth century and may include such readings as Beowulf, The Canterbury Tales, Utopia, Othello, The Blazing World, Paradise Lost, Oroonoko and The Interesting Narrative of the Life of Olaudah Equiano. Course may be offered in classroom-based, online, or hybrid format. Fulfills GE Area C2 (GE Area C1 for students on the 2019-20 or earlier catalogs).","(None, None)",English (Engl),,
ENGL 231,British Literature: 1789 to the Present,"Broadly surveys Romantic, Victorian, Modern, and Contemporary British literature in an historical-cultural context. Investigates works from several genres and a variety of national and cultural voices. May include such writers as Wordsworth, Wollstonecraft, Dickens, G. Eliot, Wilde, Woolf, Yeats, and Gordimer. Crosslisted asENGL 231/HNRS 232. Fulfills GE Area C2 (GE Area C1 or GE Area C2 for students on the 2019-20 or earlier catalogs).","(None, None)",English (Engl),,
ENGL 241,American Literature: Beginnings to 1865,"Survey of early U. S. American literature from pre-Columbian era to end of Civil War. A range of writers and genres, including Indigenous creation stories, early exploration documents, first contact narratives, colonial histories, sermons, poetry, essays, autobiographies, drama, and fiction. Course may be offered in classroom-based or online format. Fulfills GE Area C2 (GE Area C1 or GE Area C2 for students on the 2019-20 or earlier catalogs).","(None, None)",English (Engl),,
ENGL 242,American Literature: 1830 to the Present,"A broad survey of later U. S. American literature from the rise of literary nationalism to the present. A wide range of writers and genres, including novels, short stories, poems, plays, essays, and autobiographies. Course may be offered in classroom-based or online format. Crosslisted as ENGL/HNRS 242. Fulfills GE Area C2 (GE Area C1 or GE Area C2 for students on the 2019-20 or earlier catalogs).","(None, None)",English (Engl),,
ENGL 251,Introduction to Classical Literature,"Examination of the ancient epics and classical literature of Mesopotamia, Greece, and Rome. May include such readings as The Epic of Gilgamesh, the Iliad, the Odyssey, Genesis, Sappho's Poetry, Antigone, the Symposium, the Aeneid, and Marcus Aurelius's Meditations. Course may be offered in classroom-based, online, or hybrid format. Crosslisted as ENGL/HNRS 251. Fulfills GE Area C2 (GE Area C1 or GE Area C2 for students on the 2019-20 or earlier catalogs).","(None, None)",English (Engl),,
ENGL 252,Introduction to Medieval through Enlightenment Literature,"Examination of key works marking the transition from Mediterranean Classicism (c. 500 CE) to an emergent European tradition (c. 1800 CE). May include such readings as Confessions, Beowulf, Lais of Marie de France, Oroonoko, Life of Olaudah Equiano, and Faust. Course may be offered in classroom-based, online, or hybrid format. Fulfills GE Area C2 (GE Area C1 for students on the 2019-20 or earlier catalogs).","(None, None)",English (Engl),,
ENGL 253,Introduction to Romantic through Modernist Literature,"Examination of major works from the Age of Revolution, beginning with the Romantics at the end of the eighteenth century and concluding with the Modernists of the late-twentieth century. Considers the relationship between literary revolution, political revolution, and colonial-capitalist expansion. Course may be offered in classroom-based, online, or hybrid format. Fulfills GE Area C2 (GE Area C1 or GE Area C2 for students on the 2019-20 or earlier catalogs).","(None, None)",English (Engl),,
ENGL 255,Children's Literature in a Diverse Society,"Culturally diverse children's literature with a focus on analysis and evaluation of literary elements and structures, critical perspectives, trends, and issues. A wide range of authors, genres and formats including folktales, fantasy, poetry, informational, historical and realistic fiction books. Course may be offered in classroom-based or online format. Crosslisted as ENGL/LS 255. Fulfills GE Area C2 (GE Area C1 or GE Area C2 for students on the 2019-20 or earlier catalogs).","(None, None)",English (Engl),,
ENGL 270,Selected Topics,Directed group study of selected topics. The Class Schedule will list topic selected. Total credit limited to 8 units.,"(1, 4)",English (Engl),,
ENGL 272,Introductory Topics in Cinematic Expression,"Active viewing and critical analysis of cinema from the silent era to today as revealing and changing our cultural values. Study of narrative structures, cinematic techniques such as cinematography, editing, and sound, technological innovations, and contributions made by many different communities and individuals. The Class Schedule will list topic selected. Fulfills GE Area C1 (GE Area C3 for students on the 2019-20 or earlier catalogs).","(None, None)",English (Engl),,
ENGL 290,Introduction to Linguistics,"Introduction to the nature of language; concepts and methods of linguistic science. Course may be offered in classroom-based, online, or hybrid format.","(None, None)",English (Engl),,
ENGL 303,Sequence IV: Late Eighteenth to Mid-Nineteenth Century,"Representative canonical and non-canonical readings in American and British literature of the period. Will include Austen, Hawthorne, Jacobs, Ridge (Yellow Bird), Wollstonecraft, Wordsworth, and others, as chosen by the instructor.","(None, None)",English (Engl),,
ENGL 304,Sequence V: Mid-Nineteenth Century to Late Nineteenth Century,"Representative canonical and non-canonical readings in American and British literature of the period. Will include Chesnutt, Chopin, G. Eliot, Hopkins, C. Rosetti, Whitman, and others, as chosen by the instructor.","(None, None)",English (Engl),,
ENGL 305,Sequence VI: Late Nineteenth to Mid-Twentieth Century,"Representative canonical and non-canonical readings in American, British, and global Anglophone literature of the period. Will include H. D. , T. Eliot, Hurston, Joyce, McKay, Woolf, and others, as chosen by the instructor.","(None, None)",English (Engl),,
ENGL 306,Sequence VII: Mid-Twentieth Century to Present,"Representative canonical and non-canonical readings in American, British and global Anglophone literature of the period. Will include Boland, Diaz, Ginsberg, Rushdie, Silko, Z. Smith, and others, as chosen by the instructor.","(None, None)",English (Engl),,
ENGL 310,Corporate Communication,"Instruction and practice in forms of communication characteristic of business and industry. Course may be offered in classroom-based, online, or hybrid format. Fulfills GWR for students with junior standing (90 units).","(None, None)",English (Engl),,
ENGL 311,Advanced Rhetorical Inquiry and Composing,"Analysis of multi-genre and multi-modal pieces. Focus on rhetorical strategies implemented across disciplines, histories, cultures. Rhetoric, persuasion, and composing will be studied as an art form and a humanistic endeavor. Course may be offered in classroom-based, online, or hybrid format. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.","(None, None)",English (Engl),,
ENGL 312,Translingual Rhetorical Inquiry and Writing,"Writing and analysis of multi-genre and multi-modal projects for bilingual and multilingual audiences. Focus on rhetorical strategies writers implement across disciplines, histories, cultures. Rhetoric studied as an art form. Field trip may be required. Course may be offered in classroom-based, online, or hybrid format. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.","(None, None)",English (Engl),,
ENGL 315,"Writing Sustainability, Resilience, and Equity","Place-based writing course investigating the social and humanistic impacts of environmental issues and sustainability. Writing in the major genres of social life cycle assessment and a final research paper. Instruction in designing effective data visualizations. Field trip may be required. Course may be offered in classroom-based, online, or hybrid format. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.","(None, None)",English (Engl),,
ENGL 316,Writing Sustainability,Place-based writing course investigating the social and humanistic impacts of environmental issues and sustainability. Writing in the major genres of social life cycle assessment and a final research paper. Instruction in designing effective data visualizations. Field trip may be required. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs).,"(None, None)",English (Engl),,
ENGL 317,Technical Editing,"Instruction and practice in editing skills commonly used in workplace settings. Includes practical instruction in copyediting, sentence level editing, and substantive editing for accuracy and consistency. Editing documents, illustrations, web pages for consistency and use. Application of grammar and punctuation. Fulfills GWR for students with junior standing (90 units).","(None, None)",English (Engl),,
ENGL 319,Information Design and Production,"Mid-level presentation of the theory and practice involved with the production of technical documents. Focus on history, typography, information design principles, the effective integration of text and graphics, project management, and recent industry trends in software use.","(None, None)",English (Engl),,
ENGL 330,British Literature: Beginnings to 1485,"The historical development of medieval English literature through selected canonical and non-canonical works of various genres. Medieval authorship and textual practice, the relationship between gender and writing, and the forging of a national poetic identity. Interdisciplinary support material (artwork and music) illustrating key themes. Course may be offered in classroom-based or online format. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.","(None, None)",English (Engl),,
ENGL 331,British Literature: 1485-1660,"The literary, historical, political, religious and scientific concerns of the Age of the Renaissance. May include such readings as More's Utopia, Spenser's Faerie Queene, Shakespeare's Othello, Donne's Songs and Sonnets, Milton's Paradise Lost. Course may be offered in classroom-based, online, or hybrid format. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.","(None, None)",English (Engl),,
ENGL 332,British Literature: 1660-1798,"In-depth exploration of the dominant themes and preoccupations of the Age of Enlightenment. Historical and cultural contexts of canonical and non-canonical literature emphasized to illustrate 18th century Britons' views of themselves and their changing world. May include such writers as Dryden, Behn, Defoe, Swift, Pope, and Johnson. Crosslisted as ENGL/HNRS 332. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.","(None, None)",English (Engl),,
ENGL 333,British Literature: 1798-1832,"In-depth exploration of the literature of the British Romantic period. Cultural, historical, and philosophic contexts will also be examined in both canonical and non-canonical works. May include such writers as Blake, Wordsworth, Keats, and Wollstonecraft. Crosslisted as ENGL/HNRS 333. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.","(None, None)",English (Engl),,
ENGL 334,British Literature: 1832-1914,"In-depth study of historical, philosophical, and literary reaction to the rise of the modern industrial state. Special focus on the literary response to the following:  industry, democracy, class, art, and culture. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.","(None, None)",English (Engl),,
ENGL 335,British Literature: 1914-Present,"In-depth exploration of the dominant concerns and achievements of British literature from Modernism through Postmodernism. Historical and cultural contexts of canonical and non-canonical literature explored to illustrate 20th century Britain's reactions to the breakdown of traditional beliefs, the World Wars, the legacy of colonialism, the changing politics and problems of a multicultural nation. May include such writers as Conrad, Joyce, Woolf, Yeats, Heaney, Ishiguro, Walcott. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.","(None, None)",English (Engl),,
ENGL 339,Introduction to Shakespeare,"Shakespeare's works as texts, productions and major historical, aesthetic and cultural touchstones. The author's intellectual and social influences on four centuries of theatre and his subsequent impact on literature and other arts. Course may be offered in classroom-based, online, or hybrid format. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.","(None, None)",English (Engl),,
ENGL 340,American Literature: Beginnings-1865,The literature of the United States from its sources in the accounts of the early British and Spanish explorers to the works of the American Renaissance. The relationship between mainstream and marginalized voices in the American character. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.,"(None, None)",English (Engl),,
ENGL 341,American Literature: 1865-1914,"Analysis of literary Realism and Naturalism in their cultural and historical contexts. May include such writers as Whitman, Dickinson, Twain, Chopin, James, Wharton, Dreiser, Norris, and Crane who are seen to accommodate the sense of danger, doubt, and disorder of the time. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.","(None, None)",English (Engl),,
ENGL 342,American Literature: 1914-1956,"The writers of the modern period and those of the early post-modern age, including writers marked by stylistic innovation and a willingness to challenge traditionally accepted standards. May include such writers as Hemingway, Fitzgerald, Stein, Hughes. Crosslisted as ENGL/HNRS 342. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.","(None, None)",English (Engl),,
ENGL 343,American Literature: 1956-Present,"In-depth study of American fiction, poetry, and drama written since 1956. How contemporary literature examines enduring American themes and breaks new ground with the inclusion of diverse voices. Crosslisted as ENGL/HNRS 343. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.","(None, None)",English (Engl),,
ENGL 345,Women Writers of the Twentieth and Twenty-First Centuries,"In-depth exploration of works of 20th and 21st century women authors within their historical and cultural contexts. Analysis of canonical and non-canonical writing by women of differing classes, races, ethnicities, and sexual orientations. Literary techniques through which texts reflect or challenge such cultural constructs as gender, identity, sexuality, motherhood, etc. The emergence of a female literary tradition. May include such writers as Adichie, Aoki, Lorde, Mukherkee, Olds, Rich. Course may be offered in classroom-based, online, or hybrid format. Crosslisted as ENGL/HNRS 345. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); USCP; and GWR.","(None, None)",English (Engl),,
ENGL 346,Ethnic American Literature,"Investigation of the primary issues, themes, and tropes of literature written in English by African-American, Asian-American, Native American, Hispanic and Jewish writers. Cultural and historical contexts explored to consider effects of marginalization on this literature, and its subsequent relation to the American canon. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); USCP; and GWR.","(None, None)",English (Engl),,
ENGL 347,African American Literature,"The writings of African Americans from the end of the eighteenth century to the present. Individual works and literary trends among African Americans of various periods and contexts:  intellectual, political, and cultural. Course may be offered in classroom-based or online format. Crosslisted as ENGL/HNRS 347. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); USCP; and GWR.","(None, None)",English (Engl),,
ENGL 348,Asian American Literature,"Investigation of the primary concerns, themes, and historical, cultural, and sociopolitical contexts of literature produced by people of West Asian, East Asian, South Asian, and/or Southeast Asian descent in the United States. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); USCP; and GWR.","(None, None)",English (Engl),,
ENGL 349,Gender in Twentieth and Twenty-First Century Literature,"In-depth study of issues related to male and female identity and the relations between men and women as depicted in 20th and 21st century fiction, poetry, non-fiction, and/or drama. How gender issues are created and viewed from different perspectives, such as social/economic class, ethnicity, and sexual orientation. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); USCP; and GWR.","(None, None)",English (Engl),,
ENGL 350,The Modern Novel,Readings in the modern novel in its historical and cultural context. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.,"(None, None)",English (Engl),,
ENGL 351,Modern Poetry,"Modern poetry, considered in its historical and cultural context. The rise of experimental styles designed to reflect the disorder of the twentieth century - fragmentation, alienation, dislocation, and the absence of connections. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.","(None, None)",English (Engl),,
ENGL 352,Modern Drama,"Reading and analysis of world drama of the last 150 years, thereby enhancing student awareness of modern culture, history, ethics, politics, and the human condition. Design work, multi-media forms, art, music, and cinema as components or informing elements of the works under consideration. Crosslisted as ENGL/HNRS 352. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.","(None, None)",English (Engl),,
ENGL 354,The Bible as Literature and in Literature and the Arts,"The most important and representative books of the Bible. Exposure to works based on the Bible in literature, painting, sculpture, architecture, music, and film. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.","(None, None)",English (Engl),,
ENGL 361,Reading Instruction for the Teaching of Young Adult Literature,Analysis and evaluation of young adult literature appropriate for classroom instruction in grades 6-12. Special attention paid to metacognitive strategies of making sense of text with an emphasis on pedagogical approaches. Twenty hours of fieldwork in secondary schools required. Participation in public schools requires mandated fingerprint clearance.,"(None, None)",English (Engl),,
ENGL 368,Theory and Practice of Peer-to-Peer Writing Instruction,"Discussion and application of theories and practices central to writing center work, such as collaborative learning, the writing process, social dimensions of the peer/tutor relationship, and strategies for working with specific student populations including second-language writers and writers from across the disciplines. Recommended for those interested in becoming tutors in the Writing and Learning Center and/or new teaching assistants in English. Course may be offered in classroom-based, online, or hybrid format.","(None, None)",English (Engl),,
ENGL 370,World Cinema,"Major works of international cinema with emphasis on critical interpretation, on the ways film communicates visually and aurally, and on the historical and cultural contexts in which films are created. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.","(None, None)",English (Engl),,
ENGL 371,Film Styles and Genres,"Major films within particular cinematic genres or styles, with emphasis on critical interpretation, aesthetic appreciation, and the films' historical and cultural contexts. The Class Schedule will list topic selected. Total credit limited to 12 units. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.","(None, None)",English (Engl),,
ENGL 372,Film Directors,"Films of one or more major film directors, with emphasis on critical interpretation, aesthetic appreciation, and the films' historical and cultural contexts. The Class Schedule will list topic selected. Total credit limited to 12 units. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.","(None, None)",English (Engl),,
ENGL 373,Topics on Gender Representations in Film,"Focus on how films reinforce and challenge gender norms. Films will be studied through an intersectional lens. Attention given to technical elements of filmmaking, film criticism, and film history. The Class Schedule will list topic selected. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.","(None, None)",English (Engl),,
ENGL 374,Disability and Diversity in American Film,"An overview of cinematic representations of disability in film within the United States. Emphases on critical interpretation, history, aesthetics, and sociocultural contexts. Field trip may be required. Course may be offered in classroom-based, online, or hybrid format. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); GWR; and USCP.","(None, None)",English (Engl),,
ENGL 380,Literary Themes,"Literature selected according to a particular theme. Emphasis on critical interpretation, aesthetic appreciation, and historical and cultural contexts. The Class Schedule will list topic selected. Total credit limited to 12 units. Course may be offered in classroom-based, online, or hybrid format. Crosslisted as ENGL/HNRS 380. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and GWR.","(None, None)",English (Engl),,
ENGL 381,Diversity in Twentieth and Twenty-First Century American Literature,"Literature selected according to a particular theme, with a focus on issues of ethnicity and gender. Emphasis on critical interpretation, aesthetic appreciation, and historical and cultural contexts. The Schedule of Classes will list topic selected. Total credit limited to 12 units. Course may be offered in classroom-based, online, or hybrid format. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); USCP; and GWR.","(None, None)",English (Engl),,
ENGL 382,LGBT Literature and Media,"Representations of lesbian, gay, bisexual, transgendered (LGBT) individuals and issues, late 19th century to the present. Topics include the closet, homophobia, coming out, AIDS, same-sex marriage, intersections of sexuality, race, class, gender identity. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); USCP; and GWR.","(None, None)",English (Engl),,
ENGL 386,Creative Nonfiction,"Writing creative nonfiction (the memoir, the nature essay, the personal narrative, cultural criticism, literary journalism) by adding composition skills of fictional and poetic techniques. A publication workshop. Total credit limited to 8 units. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs).","(None, None)",English (Engl),,
ENGL 387,Fiction Writing,"How to write and read fiction. Exploring and understanding the elements of fiction writing, employing models by established writers. Total credit limited to 8 units. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs).","(None, None)",English (Engl),,
ENGL 388,Poetry Writing,"How to write and read poetry. Exploring a variety of formal options, employing model poems by established writers and identifying and enhancing what is best in poetry written in class. Total credit limited to 8 units. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs).","(None, None)",English (Engl),,
ENGL 390,The Linguistic Structure of Modern English,"Linguistic analysis of the English language, including phonology, morphology, syntax, and style and dialect variation. Course may be offered in classroom-based, online, or hybrid format.","(None, None)",English (Engl),,
ENGL 391,Topics in Applied Linguistics,"Topics in applied linguistics including sociolinguistics, first and second language acquisition, literacy, bilingualism, and dialectology. Applications to teaching the English language. Course may be offered in classroom-based, online, or hybrid format.","(None, None)",English (Engl),,
ENGL 395,History of the English Language,"Linguistic approach to the history of the English language:  evolution of phonology, morphology, lexicon, syntax, and semantics within the changing cultural context of the last 2000 years. Course may be offered in classroom-based, online, or hybrid format.","(None, None)",English (Engl),,
ENGL 400,Special Problems for Advanced Undergraduates,"Individual investigation, research, studies, or surveys of selected problems. Total credit limited to 6 units.","(1, 4)",English (Engl),,
ENGL 408,Internship,"Advanced study and part-time work experience; current innovation, practices, and problems in administration, supervision, and organization. Must be able to do independent work in career field. Weekly reports and evaluation by work supervisor required. Major credit limited to 4 units; total credit limited to 12 units. Credit/No Credit grading only.","(2, 12)",English (Engl),,
ENGL 411,New Media Arts I,"Advanced-level presentation of new media theory, design and practice. Topics covered include, but are not limited to, interactivity theory, user-centered system design, cognitive psychology, media analysis, and basic web design theory. Total credit limited to 8 units. Crosslisted as ENGL/HNRS 411.","(None, None)",English (Engl),,
ENGL 412,New Media Arts II,Advanced level of work with the primary technologies and design/critique theories currently at use in the professional creation of new media works. Lectures and readings expand upon material presented inENGL 411. Crosslisted as ENGL/HNRS 412.,"(None, None)",English (Engl),,
ENGL 421,Advanced Topics in Technical and Professional Communication,"Advanced inquiry into themes, genres, or applications of technical and professional communication. Required for Technical and Professional Communication Certificate Program. The Class Schedule will list topic selected. Total credit limited to 12 units. 4 seminars.","(None, None)",English (Engl),,
ENGL 424,Teaching English in Secondary Schools,"Research-based methods of teaching English in secondary schools, with emphasis on practical approaches to teaching grammar/mechanics and the writing process in a literature-based classroom. Attention to lesson and unit planning and integration of state standards and technology.","(None, None)",English (Engl),,
ENGL 425,English Clinical Experience Seminar,"Principles and practices in effective teaching of English at the middle and high school level, learning theories, curriculum content and structure, classroom issues, and the teaching profession. Credit/No Credit grading only. Total credit limited to 4 units. 2 seminars.","(None, None)",English (Engl),,
ENGL 433,"Race, Gender, and Sexuality in Early Modern English Drama","Focus on representations of race, gender, and sexuality in early modern English drama, including texts by Cary, Jonson, Marlowe, Shakespeare, Sidney Herbert, and Wroth. Course may be offered in classroom-based, online, or hybrid format. 4 seminars.","(None, None)",English (Engl),,
ENGL 439,Topics in British Literature,"Selected British writers, as individual writers or in groups. The Class Schedule will list topic selected. Total credit limited to 12 units. Course may be offered in classroom-based, online, or hybrid format. 4 seminars.","(None, None)",English (Engl),,
ENGL 449,Topics in American Literature,"Selected American writers, as individual writers or in groups. The Class Schedule will list topic selected. Total credit limited to 12 units. 4 seminars.","(None, None)",English (Engl),,
ENGL 459,Topics in Transatlantic and/or World Literature,"Selected world writers, as individual writers or in groups. The Class Schedule will list topic selected. Total credit limited to 12 units. Course may be offered in classroom-based, online, or hybrid format. 4 seminars.","(None, None)",English (Engl),,
ENGL 461,Senior Project,Capstone course which must be taken during the last two quarters of the student's undergraduate career.,"(None, None)",English (Engl),,
ENGL 467,Topics in Rhetoric and Writing,"The study of rhetorical concepts and theories. Rhetorical analysis of various historical and contemporary texts -- including social, cultural and technological genres, compositions, and performances -- to understand how they communicate and persuade. Field trip may be required. The Class Schedule will list topic selected. Total credit limited to 12 units. 4 seminars.","(None, None)",English (Engl),,
ENGL 470,Selected Advanced Topics,Directed group study of selected topics for advanced students. Open to undergraduate and graduate students. The Class Schedule will list topic selected. Total credit limited to 8 units.,"(1, 4)",English (Engl),,
ENGL 487,Advanced Creative Writing: Fiction,"Instruction and practice in advanced writing, revising and evaluating of fiction. Total credit limited to 8 units. Course may be offered in classroom-based, online, or hybrid format.","(None, None)",English (Engl),,
ENGL 488,Advanced Creative Writing: Poetry,"Instruction and practice in advanced writing, revising and evaluating of poetry. Total credit limited to 8 units. Course may be offered in classroom-based, online, or hybrid format.","(None, None)",English (Engl),,
ENGL 495,Topics in Applied Language Study,"Application of linguistics to human communications, human relations, and language policy and planning, or literature. The Class Schedule will list topic selected. Total credit limited to 12 units. Course may be offered in classroom-based, online, or hybrid format. 4 seminars.","(None, None)",English (Engl),,
ENGL 497,Theories of Language Learning and Teaching,Theories of first and second language learning and acquisition in the context of teaching English to speakers of other languages.,"(None, None)",English (Engl),,
ENGL 498,Approaches to Teaching English to Speakers of Other Languages,"Approaches to teaching English to speakers of other languages. Attention to materials development and testing. Course may be offered in classroom-based, online, or hybrid format.","(None, None)",English (Engl),,
ENGL 499,Practicum in Teaching English to Speakers of Other Languages,Practical experience in teaching English to speakers of other languages under the supervision of a cooperating classroom teacher. Teaching materials development and curriculum design. Credit/No Credit grading only. 1 seminar and supervised work.,"(None, None)",English (Engl),,
ENGL 501,Introduction to English Studies,"Purposes and methods of research in English studies, including literature, linguistics, rhetoric, and composition. Acquaintance with printed and on-line materials of research and practical experience in collecting material, weighing evidence, reaching conclusions, and writing scholarly articles. Discussion of areas of disciplinary specialization and ethics of scholarship. 4 seminars.","(None, None)",English (Engl),,
ENGL 502,Seminar in Critical Analysis,Basic approaches used by critics. Multiple points of view. Application to literary works. The Class Schedule will list topic selected. Total credit limited to 8 units. 4 seminars.,"(None, None)",English (Engl),,
ENGL 503,Graduate Introduction to Linguistics,"Introduction to linguistics for graduate students. Phonology, morphology lexicon, syntax, and variation within language; application of linguistics to real-world issues. 4 seminars.","(None, None)",English (Engl),,
ENGL 505,Composition Theory,Special problems in composition. Direct application of composition and rhetorical theory to composition instruction. 4 seminars.,"(None, None)",English (Engl),,
ENGL 506,Pedagogical Approaches to Composition,Practical problems in the teaching of English composition. Application and study of practical approaches. Discussion of classroom organization and management. Discussion of research into the nature and resolution of student writing problems. Recommended for all new teaching assistants in English. 4 seminars.,"(None, None)",English (Engl),,
ENGL 510,Seminar in Authors,"Intensive study of major British and American literary figures, singly, doubly or in small groups. Written and oral reports of individual investigation. The Class Schedule will list topic selected. Total credit limited to 16 units. 4 seminars.","(None, None)",English (Engl),,
ENGL 511,Seminar in American Literature,American periods. Written and oral reports of individual investigation. The Class Schedule will list topic selected. Total credit limited to 20 units. 4 seminars.,"(None, None)",English (Engl),,
ENGL 512,Seminar in British Literature,"British periods. Written and oral reports of individual investigation. The Class Schedule will list topic selected. Total credit limited to 20 units. Course may be offered in classroom-based, online, or hybrid format. 4 seminars.","(None, None)",English (Engl),,
ENGL 513,Seminar in Special Topics,Themes and ideas in language and literature not ordinarily covered in the routine graduate course offerings. Written and oral reports of individual investigation. The Class Schedule will list topic selected. Total credit limited to 16 units. 4 seminars.,"(None, None)",English (Engl),,
ENGL 515,"Apprenticeship in Teaching Literature, Composition, or Linguistics at College Level","Supervised experience in planning, teaching, and evaluating a 100-, 200- or 300-level linguistics, composition, or literature class taught by English faculty member. Planning, selecting texts, conferring with students, discussing and constructing assignments, lecturing, leading small group discussions. Credit/No Credit grading only. Total credit limited to 8 units.","(None, None)",English (Engl),,
ENGL 518,Graduate Technical Communication,"Introduction to technical communication scholarship for graduate students. Addresses usability, visual theory, information design, technical editing, and writing for professional and public audiences. Analysis and critique of technical communication documents. 4 seminars.","(None, None)",English (Engl),,
ENGL 519,Seminar in Rhetoric and Writing,Themes and ideas in rhetoric and composition not ordinarily covered in the routine graduate course offerings. Written and oral reports of individual investigation. The Class Schedule will list topic selected. Total credit limited to 12 units. 4 seminars.,"(None, None)",English (Engl),,
ENGL 570,Selected Advanced Topics,Directed group study of selected topics for graduate students. Open to undergraduate and graduate students. The Class Schedule will list topic selected. Total credit limited to 8 units.,"(1, 4)",English (Engl),,
ENGL 590,Directed Study,"Supervised independent or group study of special problems in selected areas of language, composition, or literature. Total credit limited to 12 units.","(1, 4)",English (Engl),,
