courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
ARCH 4521,Synthesis Studio Laboratory,Coreq: ARCH 4520.,"(0, 0)",Architecture,Undergraduate,
ARCH 4710,Architectural History of Place,Survey of urban design and architectural history using examples viewed in a particular locale. Emphasizes an overview survey of design movements identifying specific design elements and understanding how they are used in shaping place. Course is offered only during the summer at study abroad locations.,"(3, 3)",Architecture,Undergraduate,
ARCH 4720,Architectural Field Studies,Students develop diagramming and writing skills and use them to document and analyze existing works of urban design and architecture observed during field trips. Course is only offered during the summer at study abroad locations. Coreq: ARCH 4721.,"(3, 3)",Architecture,Undergraduate,
ARCH 4721,Architectural Field Studies Laboratory,Coreq: ARCH 4720.,"(0, 0)",Architecture,Undergraduate,
ARCH 4770,Introduction of Craft,"Architectural craft lab offered under different material specializations, all of which introduce students to design as informed by craft through a hands-on lab. Basic craft operations and material properties are introduced for the subject material (wood, steel, etc. )     May be repeated for a maximum of six credits.","(1, 3)",Architecture,Undergraduate,
ARCH 4850,History and Theory of Architecture + Health,"Introduces relationships between health and architectural settings for health. Examines connections between cultural context, medical thought, health-care delivery, and health facility design within different time periods. Introduces contemporary theories on the relationships between human beings, their health and well-being, and the design of the physical environment. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.","(3, 3)",Architecture,Undergraduate,
ARCH 4870,Community 1:1,"Through a diverse and in-depth reading list, coupled with sustainable project-based initiatives, this course engages students in critical and creative thinking, as well as full-scale design projects that are community-based. Opportunities are offered in field research, studio design problems/documentation, and design+build potential. Students collaborate on projects that have a strong focus on public space, exploring how design and planning can improve the interface between the built environment, natural environment, and the human experience. May be repeated for a maximum of nine credits.","(3, 3)",Architecture,Undergraduate,
ARCH 4880,Architectural Programming and Predesign,"Introduces the theory, mechanics, and practice of architectural programming and post-occupancy evaluation. Presents programming as a means to create architectural settings sensitive to the needs of their inhabitants. Emphasizes collaborative methodologies that involve identifying relevant goals, facts, issues, needs, and concepts. Students develop an architectural program. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.","(3, 3)",Architecture,Undergraduate,
ARCH 4890,Internship,"Practicum in professional practice. Paid work/study in a variety of related disciplines provides students with hands-on experience in design and fabrication fields relevant to the environmental design professions. Consists of two parts: a professional component, managed by an approved sponsor, and an academic component, taught by the instructor. May be repeated for a maximum of 18 credits.","(1, 6)",Architecture,Undergraduate,
ARCH 4900,Directed Studies,"Comprehensive studies and research of special topics not covered in other courses. Emphasis is on field studies, research activities, and current developments in architecture. Includes Honors sections. May be repeated for a maximum of ten credits. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.","(1, 5)",Architecture,Undergraduate,
ARCH 4990,Selected Topics in Architecture,"Study of selected topics in architecture. Includes Honors sections. May be repeated for a maximum of nine credits, but only if different topics are covered.","(1, 3)",Architecture,Undergraduate,
ART 1030,Visual Arts Studio,"Studio projects in basic visual elements and principles. The development of creative design process, visual organization, and design skills are introduced as a foundation for further study in visual arts.","(3, 3)",Art,Undergraduate,
ART 1050,Foundation Drawing I,"Introduction to drawing. Presents exploration of drawing practices with an emphasis on developing observational skills and application of spatial systems. Basic materials, terminology and approaches associated with drawing are studied and applied.","(3, 3)",Art,Undergraduate,
ART 1510,Foundations in Visual Art I,Intensive introduction to the fundamentals of visual art. Explores historical and contemporary applications of the elements and principles of design.,"(3, 3)",Art,Undergraduate,
ART 1520,Foundations in Visual Art II,Intensive introduction to the fundamentals of visual art. Explores historical and contemporary applications of the elements and principles of design.,"(3, 3)",Art,Undergraduate,
ART 1530,Orientation to Visual Arts I,"Introduction to the visual arts profession focusing on issues related to various career opportunities, creativity, problem-solving methodologies, and current thinking in contemporary art.","(1, 1)",Art,Undergraduate,
ART 1550,Foundations in Digital Art,This studio art course focuses on the use of digital materials as a contemporary art medium.,"(3, 3)",Art,Undergraduate,
ART 2060,Beginning Drawing,"Further exploration of introductory drawing. Emphasizes use of tone and color. Students work primarily with representational categories, developing comprehension of complex forms and spaces in relation to the 2-D planes. Includes use of rigorous observational drawing practices in conjunction with thematic efforts, critical writing exercises and verbal presentation to peers.","(3, 3)",Art,Undergraduate,
ART 2070,Beginning Painting,"Introduction to basic materials, methods, and techniques of painting. Primary medium used is acrylic, and other painting media may also be introduced. Emphasizes basic skills in painting plus individual creative development.","(3, 3)",Art,Undergraduate,
ART 2090,Beginning Sculpture,"Studio course investigating the meaning of sculpture through traditional and nontraditional approaches. Establishes a working knowledge of material and process in several media. Personal expression is encouraged and enhanced by employment of problem-solving techniques. Static, temporal, installation, and site specific sculpture is explored.","(3, 3)",Art,Undergraduate,
ART 2100,Art Appreciation,"Students are encouraged to appreciate the contribution to art made by the great masters and to discern different styles, art techniques, and creative traditions.","(3, 3)",Art,Undergraduate,
ART 2110,Beginning Printmaking,"Studio course introducing basic techniques of relief printing, intaglio, lithography, silkscreen, and papermaking. Each semester concentrates on two or three of these techniques. Coursework integrates print-making processes and creativity.","(3, 3)",Art,Undergraduate,
ART 2130,Beginning Photography,"Introduction to the use of photography as an art medium. Lectures and studio work cover the utilization of the camera, processing, and printing in black and white, with emphasis on perception and creative expression.","(3, 3)",Art,Undergraduate,
ART 2150,Beginning Graphic Design,"Introduction to fundamental techniques, concepts, and principles of visual communication. Through a series of projects and studio work, students explore techniques of communication through the use of type design, typography, photography, illustration, symbolism, and product design. Individual creative development is stressed.","(3, 3)",Art,Undergraduate,
ART 2170,Beginning Ceramics,"Basic studio course introducing ceramic arts through its various processes and techniques. Hand building methods as well as throwing on the potter’s wheel are developed. Weekly projects emphasize imagination, self-expression, and skill development.","(3, 3)",Art,Undergraduate,
ART 2210,Beginning New Media,"Explores new media art practices and ideas. Digital tools and processes are explored relative to drawing, painting, printing, bookmaking, and photography. Introduces new media as a context of new collective, interactive, and social modes of art production.","(3, 3)",Art,Undergraduate,
ART 2230,Woodworking Studio,Introduces woodworking explorations in sculpture and furniture design emphasizing technical understanding and creative application of woodworking processes and methodologies. Students experiment with wood as a vehicle for personal expression and thematic development and conduct research on the historical impact of woodworking in the visual arts.,"(3, 3)",Art,Undergraduate,
ART 3050,Intermediate Drawing,"Presents drawing problems and processes directed toward the production of thematically driven projects. Exploration of diverse drawing media. Emphasizes further development of drawing skills, relationships of materials/techniques to subject matter, and the study of contemporary issues in drawing.","(3, 3)",Art,Undergraduate,
ART 3060,Life Drawing,Primary emphasis is on drawing from the live model. Addresses historical and contemporary use of the human figure in visual arts.,"(3, 3)",Art,Undergraduate,
ART 3070,Painting,Continuation of ART 2070 with increased emphasis on personal expression and growth in technical competence. Some study of painting history is included in studio activity.,"(3, 3)",Art,Undergraduate,
ART 3090,Sculpture,"Continuation of ART 2090 with increased emphasis on personal expression and content of work. Further exploration of materials and processes, including an introduction to foundry casting and advanced welding techniques. Individual investigation into current and historical aspects of sculpture is required.","(3, 3)",Art,Undergraduate,
ART 3110,Printmaking,Continuation of processes in beginning printmaking emphasizing expanding the range and depth of technique. The relationship of technique and process to creative idea development is emphasized.,"(3, 3)",Art,Undergraduate,
ART 3120,Printmaking Research I,Continuation of ART 3110. Technical and conceptual research in printmaking to develop self-expression. Special projects are constructed in consultation with instructor. May be repeated for a maximum of five credits.,"(1, 3)",Art,Undergraduate,
ART 3130,Photography,"Continuation of ART 2130. Advanced techniques and more diverse types of film and paper are used in making images of personal and expressive nature. The design and construction of a view camera, printing in color, and multiple imagery may also be included.","(3, 3)",Art,Undergraduate,
ART 3150,Graphic Design,Continuation of concepts and techniques introduced in ART 2150 with emphasis on more applied projects. Individual creative solutions are emphasized.,"(3, 3)",Art,Undergraduate,
ART 3170,Ceramic Arts,Continuation of skill development leading to more challenging projects and independent efforts. Further exposure to ceramic history and ceramic technology is presented.,"(3, 3)",Art,Undergraduate,
ART 3180,Ceramics Research I,Continuation of ART 3170. Technical and conceptual research in ceramics for the purpose of self-expression. Projects are constructed in consultation with instructor. May be repeated for a maximum of five credits.,"(1, 3)",Art,Undergraduate,
ART 3210,New Media Art II,"Intermediate-level course that introduces students to time-based art practices such as video art, installation, and performance art forms. Through regularly scheduled studio projects, readings, and screenings, students develop video, installation, and motion graphic techniques, and receive a historical overview of time-based art practices.","(3, 3)",Art,Undergraduate,
ART 3230,Digital Sculpture,"Studio course covering digital processes applied to making sculpture. Explores digital media as a resource for creative development, creating digital renderings of sculptures, and the fabrication of models and sculptures using CNC technology.","(3, 3)",Art,Undergraduate,
ART 3550,Atelier InSite Creative Inquiry I,An in-depth examination and research of Site Specific Public Art as it currently exists. Course provides critically considered and appropriate artwork for new building projects on the Clemson University campus. Open to students from a wide variety of programs who are interested in this interdisciplinary collaborative endeavor. May be repeated for a maximum of nine credits.,"(3, 3)",Art,Undergraduate,
ART 3570,Community Supported Art - Creative Inquiry,"Examination and research of arts non-profit fundraising models in various iterations. This course provides a sampling of professional marketing, social networking and other professional development practices for artists and arts organizations through real-world problem solving and application on the Clemson University campus or in the surrounding community. May be repeated for a maximum of nine credits.","(1, 3)",Art,Undergraduate,
ART 3750,Writing for the Arts in Charleston,Students develop professional and technological literacies using print and digital media. Offered summer only. May be repeated for a maximum of six credits.,"(3, 6)",Art,Undergraduate,
ART 4050,Advanced Drawing,Advanced level studies of drawing which explore the synthesis of refined drawing skills and philosophies of art. May be repeated for a maximum of nine credits. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,"(3, 3)",Art,Undergraduate,
ART 4070,Advanced Painting,Advanced studio course in painting. Students select painting media and develop a strong direction based on prior painting experience. Includes study of contemporary painters and directions. May be repeated for a maximum of nine credits. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,"(3, 3)",Art,Undergraduate,
ART 4090,Advanced Sculpture,"Intensive independent studio concentration to further develop personal direction and content. Emphasizes continued investigation of sculptural context, materials and processes, and relative historical research. May be repeated for a maximum of nine credits. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.","(3, 3)",Art,Undergraduate,
ART 4110,Advanced Printmaking,"Culmination of process, techniques, and individual development. Students are expected to have mastered process and technique for the benefit of the image produced. Creativity and self-expression are highly emphasized as students select a process for concentrated study. May be repeated for a maximum of nine credits.","(3, 3)",Art,Undergraduate,
ART 4130,Advanced Photography,Continuation of ART 3130. Advanced problems in photography. May be repeated for a maximum of nine credits. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,"(3, 3)",Art,Undergraduate,
ART 4150,Advanced Graphic Design,"Advanced studies of visual communication, with a focus on the latest theories and techniques in the field. Students engage in multimedia approaches to graphic design, including print, web, motion graphics, and environmental design. Design research and individual projects are emphasized. May be repeated for a maximum of nine credits. May be repeated for a maximum of nine credits. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.","(3, 3)",Art,Undergraduate,
ART 4160,Advanced Media Art: Interactive Objects and Environments,"Students apply advanced media art production skills to create objects and environments that respond to user input or interaction. Tools used may include, but are not limited to, microcontrollers, sensors, RFID systems and electronic circuits, as well as traditional input devices. May be repeated for a maximum of nine credits.","(3, 3)",Art,Undergraduate,
ART 4170,Advanced Ceramic Arts,Students are directed toward further development of ideas and skills. Glaze calculation and firing processes are incorporated to allow for a dynamic integration of form and ideas. May be repeated for a maximum of nine credits. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,"(3, 3)",Art,Undergraduate,
ART 4200,Selected Topics in Art,"Intense course in studio art. May be repeated for a maximum of six credits, but only if different topics are covered. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.","(1, 3)",Art,Undergraduate,
ART 4210,Two-Dimensional Digital Animation,"Exposes students to the principles of animation with traditional techniques, while incorporating the latest 2-D digital tools. Students also develop interactive animations and showcase their work via the Internet. May be repeated for a maximum of nine credits. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.","(3, 3)",Art,Undergraduate,
ART 4310,Cinematic Storyboarding,"Students develop their graphic skills into a cinematic language to express individual concepts and ideas within a cinematic narrative format. Students gain a better understanding of these concepts through the discussion and dissection of literary, cinematic, and theatrical works. The structure of the course includes screenings, assigned readings, presentations by professionals in filmmaking or related fields, and various research and writing assignments. Students are required to do visual research and design to support their cinematic story.","(3, 3)",Art,Undergraduate,
ART 4410,Character Animation,"An introduction to character animation in which students explore “Pathos” and how to communicate it through characters like a noodle, flour sack, and a woody figure. The course covers core animation principles based on the original Disney animators like squash and stretch, posing, and asking, “What is your character thinking and feeling and what is causing them to act that way?”      Preq: ART 4210.","(3, 3)",Art,Undergraduate,
ART 4550,Atelier InSite Creative Inquiry II,An in-depth examination and research of Site Specific Public Art as it currently exists. Course provides critically considered and appropriate artwork for new building projects on the Clemson University campus. Continuation of ART 3550. Open to students from a wide variety of programs who are interested in this interdisciplinary collaborative endeavor. May be repeated for a maximum of nine credits.,"(3, 3)",Art,Undergraduate,
ART 4710,Bachelor of Fine Arts Senior Studio I,"Individual studio project directed by an instructor and determined by the student in consultation with the instructor. Focuses on a particular studio area, concept, or theme. May be repeated for a maximum of six credits. 0 in focus studio area, participation in senior studio interview. Coreq: ART 4730.","(3, 3)",Art,Undergraduate,
AGED 4821,Advanced Educational Applications of Microcomputers Laboratory,Coreq: AGED 4820. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,"(0, 0)",Agricultural Education,Undergraduate,
AGM 1010,Introduction to Agricultural Mechanization and Business,"1 Credit (3 Contact Hours)  Introduces the Agricultural Mechanization and Business program. Gives an overview of the curriculum, introduces students to relevant extracurricular activities, exposes students to employment opportunities through alumni and interns, and helps students to prepare for careers relevant to the major.","(None, None)",Agricultural Mechanization,Undergraduate,
AGM 2050,Principles of Fabrication,"Principles, techniques, and methods in the selection, proper use, and maintenance of hand and power tools. Principal topics include welding, tool fitting, metalworking, woodworking, finishing and preserving, and heat treatment. Coreq: AGM 2051.","(3, 3)",Agricultural Mechanization,Undergraduate,
AGM 2051,Principles of Fabrication Laboratory,Coreq: AGM 2050.,"(0, 0)",Agricultural Mechanization,Undergraduate,
AGM 2060,Machinery Management,"Teaches agriculture students to apply physical principles and sound reasoning to the mechanization of modern agricultural production and processing enterprises. Stresses planning efficient operational systems and wise selection of equipment, based on function and economic suitability. Coreq: AGM 2061.","(3, 3)",Agricultural Mechanization,Undergraduate,
AGM 2061,Machinery Management Laboratory,Coreq: AGM 2060.,"(0, 0)",Agricultural Mechanization,Undergraduate,
AGM 2190,Agribusiness and Food Systems,"Provides a general introduction to the major activities associated with the movement of agricultural and food products from producers to processors to consumers and the essential supply chain functions of buying, selling, transportation, storage, financing, standardization, pricing and risk bearing.","(3, 3)",Agricultural Mechanization,Undergraduate,
AGM 2200,Calculations for Mechanized Agriculture,Enhances students’ ability to analyze and solve a wide range of problems requiring engineering technology. Laboratory periods introduce students to microcomputer hardware. Basic programming and typical applications to agricultural mechanization problems are included. Coreq: AGM 2201.,"(3, 3)",Agricultural Mechanization,Undergraduate,
AGM 2201,Calculations for Mechanized Agriculture Laboratory,Coreq: AGM 2200.,"(0, 0)",Agricultural Mechanization,Undergraduate,
AGM 2210,Surveying: Earthwork and Area Measurements,"Fundamentals of surveying relative to earthwork and land area measurements, including linear measurements, leveling, angular measurements, and computations. Levels and total stations are used with an introduction to GPS. Coreq: AGM 2211.","(3, 3)",Agricultural Mechanization,Undergraduate,
AGM 2211,Surveying: Earthwork and Area Measurements Laboratory,Coreq: AGM 2210.,"(0, 0)",Agricultural Mechanization,Undergraduate,
AGM 3010,Soil and Water Conservation,"Soil and water management is studied by applying principles of mathematics, fluid flow, hydrology, and soil characteristics as related to soil-water-vegetation complexes in runoff, erosion control, channel design, water conservation, drainage, stormwater best management practices and stream restoration.","(3, 3)",Agricultural Mechanization,Undergraduate,
AGM 3050,Agricultural Safety,"Students develop the knowledge, awareness, and attitude necessary to become effective supervisors, managers, employers, employees, or educators of safety topics in the agricultural industry. They learn how to develop and implement strategies to promote a safe work environment and become familiar with various regulations and standards.","(3, 3)",Agricultural Mechanization,Undergraduate,
AGM 3190,Agribusiness Decision Analysis,Improvement of the decision-making process in agricultural businesses through the use of decision-analysis software. Students build their own decision-making models using spreadsheets.,"(3, 3)",Agricultural Mechanization,Undergraduate,
AGM 3710,Agricultural Mechanization Practicum,"Pre-planned internship with an approved employer involved in agricultural technical or business endeavors. 130 hours of supervised responsibility are required per credit hour. A work journal, written/oral reports, company consent and evaluation must be on file. To be taken Pass/No Pass only. May be repeated for a maximum of twelve credits.","(1, 3)",Agricultural Mechanization,Undergraduate,
AGM 4000,Senior Seminar in Agricultural Mechanization and Business,"1 Credit (1 Contact Hour)  This seminar-based course focuses on developing skills in critical thinking, problem solving, professional ethics, and oral and written communication. Students develop a proposal for a capstone project that is completed in AGM 4720  the following semester. Topics in the this seminar are related to agricultural production, agribusiness and resource management.","(None, None)",Agricultural Mechanization,Undergraduate,
AGM 4020,Irrigation System Design,"Uses basic soil-water-plant relationships to determine the need for and methods of irrigation and drainage. Topics include irrigation methods, irrigation requirements, system components including pipe pump sizing, and system design. Coreq: AGM 4021. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.","(3, 3)",Agricultural Mechanization,Undergraduate,
AGM 4021,Irrigation System Design Laboratory,Coreq: AGM 4020. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,"(0, 0)",Agricultural Mechanization,Undergraduate,
AGM 4040,Grain Handling and Storage,"The course provides an introduction to post-harvest grain operations and explores the basic principles of grain handling and storage. Topics addressed include: grain drying principles, methods, and costs; psychrometric properties of air; grain handling equipment and conveyance; grain preservation quality standards and measurement; aeration and fan airflow; equilibrium moisture content relationships; and inventory estimation. Coreq: AGM 4041. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.","(3, 3)",Agricultural Mechanization,Undergraduate,
AGM 4041,Grain Handling and Storage Laboratory,Coreq: AGM 4040. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,"(0, 0)",Agricultural Mechanization,Undergraduate,
AGM 4050,Environmental Control in Animal Structures,"Design of environmental control systems for animal production facilities. Topics include effects of the thermal and chemical environment on animals, ventilation system design, thermal design of structural envelopes, design of heating, cooling, and lighting systems. Emphasis is on practical, energy-efficient applications to modern animal production facilities. Coreq: AGM 4051. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.","(3, 3)",Agricultural Mechanization,Undergraduate,
AGM 4051,Environmental Control in Animal Structures Laboratory,Coreq: AGM 4050. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,"(0, 0)",Agricultural Mechanization,Undergraduate,
AGM 4060,Mechanical and Hydraulic Systems,"Study of power transmission systems for agricultural production emphasizing mobile equipment. Characteristics, requirements, and design of both V-belt drive and roller-chain drives are presented. Emphasizes hydraulic power transmission systems, including pumps, actuators, control devices, and hydraulic circuitry. Coreq: AGM 4061. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.","(3, 3)",Agricultural Mechanization,Undergraduate,
AGM 4061,Mechanical and Hydraulic Systems Laboratory,Coreq: AGM 4060. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,"(0, 0)",Agricultural Mechanization,Undergraduate,
AGM 4070,Applied Measurement and Instrumentation for Agricultural Automation,"Introduces the use of sensors, actuators, computers, and microcontrollers for monitoring plant environment, acquiring and processing data in agricultural automation. Students develop an understating of the use of these technologies and apply this knowledge in their semester projects and Capstone project or in their graduate research projects. Coreq: AGM 4071. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.","(3, 3)",Agricultural Mechanization,Undergraduate,
AGM 4071,Applied Measurement and Instrumentation for Agricultural Automation Laboratory,Coreq: AGM 4070.,"(0, 0)",Agricultural Mechanization,Undergraduate,
AGM 4100,Precision Agriculture Technology,"Includes principles and hands-on application of technologies supporting precision agriculture. Topics include global positioning system (GPS), geographic information system software, variable rate technologies, collection of spatial data, automated guidance of equipment, spatial data mapping and analysis, remote sensing, and economic considerations. Coreq: AGM 4101. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.","(3, 3)",Agricultural Mechanization,Undergraduate,
AGM 4101,Precision Agriculture Technology Laboratory,Coreq: AGM 4100. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,"(0, 0)",Agricultural Mechanization,Undergraduate,
AGM (ELE) 4190,Agribusiness Innovation and Entrepreneurship,"Emphasis on assessing students’ abilities as agribusiness entrepreneurs, evaluating the feasibility of a business idea, creating strategies for organizing and marketing the agricultural business, exploring pricing for products or services, developing capital needs and sound financial statements, and researching, developing, and writing a comprehensive plan for the business. May also be offered as ELE 4190.","(3, 3)",Agricultural Mechanization,Undergraduate,
AGM 4520,Mobile Power,"Study of tractors, emphasizing internal combustion engines and support systems necessary for their proper functioning. Also considers application of power, maintenance, adjustment, and general repair. Coreq: AGM 4521. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.","(3, 3)",Agricultural Mechanization,Undergraduate,
AGM 4521,Mobile Power Laboratory,Coreq: AGM 4520. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,"(0, 0)",Agricultural Mechanization,Undergraduate,
AGM 4600,Electrical Systems,"Students in agriculture and related curricula study electric and other utilities on the farm and in the home. Emphasizes selection, installation, and maintenance of wiring systems, lighting systems, motors, controls, water systems, and waste disposal systems. Coreq: AGM 4601. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.","(3, 3)",Agricultural Mechanization,Undergraduate,
AGM 4601,Electrical Systems Laboratory,Coreq: AGM 4600. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,"(0, 0)",Agricultural Mechanization,Undergraduate,
AGM 4720,Capstone,Students apply the fundamentals and skills obtained in the Agricultural Mechanization and Business program to complete a comprehensive capstone project. Coreq: AGM 4721.,"(3, 3)",Agricultural Mechanization,Undergraduate,
AGM 4721,Capstone Laboratory,Coreq: AGM 4720.,"(0, 0)",Agricultural Mechanization,Undergraduate,
AGM 4730,Special Topics in Agricultural Mechanization,Comprehensive study and application of new technologies and methods not covered in existing courses. Emphasizes independent study using innovative approaches to problem solving. May be repeated for a maximum of six credits.,"(1, 3)",Agricultural Mechanization,Undergraduate,
AGSC 4100,Newman Seminar,"1 Credit (1 Contact Hour)  This seminar consists of presentations on contemporary topics and advances in agricultural sciences presented by faculty, invited scholars, and growers/producers. Topics include agroecology, sustainable agricultural systems, conservation of natural resources, agricultural waste management, rural sociology, and agricultural economics. The overall seminar theme varies from year to year. May be repeated for a maximum of three credits. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.","(None, None)",Agricultural Sciences,Undergraduate,
ASL 1010,American Sign Language I,"Introduction to the basics of American Sign Language, its history, and culture. Visual-gestural communication techniques are used. Coreq: ASL 1011.","(4, 4)",American Sign Language,Undergraduate,
ASL 1011,American Sign Language I Laboratory,Coreq: ASL 1010.,"(0, 0)",American Sign Language,Undergraduate,
ASL 1020,American Sign Language I,Continuation of ASL 1010 and culture to develop further communicative competencies. Proficiency oriented with the use of visual-gestural communication skills. Coreq: ASL 1021.,"(4, 4)",American Sign Language,Undergraduate,
ASL 1021,American Sign Language I Laboratory,Coreq: ASL 1020.,"(0, 0)",American Sign Language,Undergraduate,
ASL 2010,American Sign Language II,"Continuation of ASL 1020. Covers additional vocabulary, sentences, and grammar structures. Main focus is on conversational and receptive skills as well as a better understanding of Deaf culture.","(3, 3)",American Sign Language,Undergraduate,
ASL 2020,American Sign Language II,"Continuation of ASL 2010, concentrating on intermediate conversational and discourse skills using American Sign Language, more complex American Sign Language grammar, reading comprehension, and composition of short stories, narratives, and dialogues with an emphasis on topics related to the Deaf community. Class is conducted totally in American Sign Language using visual-gestural communicative techniques.","(3, 3)",American Sign Language,Undergraduate,
ASL 3000,Fingerspelling and Numbers in American Sign Language,"Advanced study of the manual alphabet (fingerspelling) and the numerical system in American Sign Language, with extensive practice in both expressive and receptive skills.","(3, 3)",American Sign Language,Undergraduate,
ASL 3010,Advanced American Sign Language I,"Focuses on American Sign Language fluency, vocabulary development, grammatical structures of American Sign Language, use of classifiers, conversational skills, translating written texts into American Sign Language, and vice versa. Emphasis is on making formal presentations in American Sign Language.","(3, 3)",American Sign Language,Undergraduate,
ASL 3020,Advanced American Sign Language II,"Continuation of ASL 3010. Focuses on American Sign Language fluency, vocabulary development, grammatical structures of American Sign Language, use of classifiers, conversational skills, translating written texts into American Sign Language, and vice versa. Emphasis is on making formal presentations in American Sign Language.","(3, 3)",American Sign Language,Undergraduate,
ASL 3030,Transnational Visual Languages,"Credit course for studies taken abroad during a department-approved study abroad program. Requires a minimum of three contact hours per week for at least 15 weeks or the equivalent. All activities are conducted in ASL, International Sign Language, or indigenous signed languages. To be taken Pass/No Pass only. May be repeated for a maximum of six credits.","(3, 3)",American Sign Language,Undergraduate,
ASL 3040,Internship in American Sign Language,"Designed for advanced interpreting students, this internship provides an opportunity for students to interpret, under supervision, a variety of activities that a regularly employed interpreter would be expected to perform in an educational setting. Students receive feedback and supervision from on-site host interpreters for a minimum of 90 hours. To be taken Pass/No Pass only.","(3, 3)",American Sign Language,Undergraduate,
ASL 3100,American Sign Language Classifiers and Depicting Verbs,"Advanced study of the visual and gestural aspects of classifiers in American Sign Language, including the role of classifiers and when, why, and how they are to be signed within various types of narratives. This course is designed to increase students’ understanding of the use of classifiers by studying various classifier types and functions and learning how to identify them. In addition, students learn to incorporate classifiers with any accompanying non-manual signals in a variety of discourse styles that may be expressed when signing various types of narratives.","(3, 3)",American Sign Language,Undergraduate,
ASL 3150,Survey of Interpreting in Public Schools,"Overview of the ASL/English interpreting profession in public schools. Includes discussions about the role, function, and aptitudes of educational interpreters, the bilingual and bicultural context, history of interpreting, principles of professional practice, laws that affect educational interpreting, and analysis of the impact of classroom variables on accessibility and interpretability.","(3, 3)",American Sign Language,Undergraduate,
ASL 3200,American Sign Language English Interpreting in Elementary Schools I,"American Sign Language-English interpreting in the elementary classroom. Includes analysis of the discursive features of elementary classrooms; translation of materials encountered in elementary classrooms; rendering of interpretations of elementary classroom discourse, both consecutively and simultaneously; and assessment of the effectiveness of interpreted products.","(3, 3)",American Sign Language,Undergraduate,
ASL 3250,American Sign Language English Interpreting in Secondary Schools I,"American Sign Language-English interpreting in the high school classroom. Includes analysis of the discursive features of several high school courses; translation of materials encountered in high school classrooms; rendering interpretations, both consecutively and simultaneously; and assessment of the effectiveness of interpreted products.","(3, 3)",American Sign Language,Undergraduate,
ASL 3400,Research Methods in American Sign Language,"Survey of research methodologies in American Sign Language and interpreting and research design through a variety of activities leading to the development of a research proposal. Emphasis is placed on the cultural identity of Deaf individuals, language access, working with at risk populations and collaboration with researchers studying Deaf populations.","(3, 3)",American Sign Language,Undergraduate,
ASL 3490,Advanced Applications in American Sign Language,"Study of select signs in American Sign Language emphasizing culturally appropriate signs in education, psychology/mental health, legal/legislation, health/medicine, religion, drugs/alcohol, and technology. May be repeated for a maximum of six credits.","(3, 3)",American Sign Language,Undergraduate,
