courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
COUN 8910,Practicum,1-3. Advanced supervised experiences appropriate to student's program emphasis. Course may be repeated for a maximum of 15 credit hours.,"(1, 3)","Counselor Education, Counseling Psychology",,
COUN 8920,Internship,Advanced supervised on-the-job experiences appropriate to doctoral-level study. Course may be repeated for a maximum of 9 credit hours.,"(1, 9)","Counselor Education, Counseling Psychology",,
COUN 8930,Internship In Counseling Psychology,"Departmental approval. Supervised, full-time experience in Counseling Psychology at the doctoral level. May be repeated to satisfy 2000 clock hour accreditation requirement.","(0, 0)","Counselor Education, Counseling Psychology",,
COUN 8970,Special Topics,"An in-depth study of the current educational, sociological, psychological, economic, health, legal, technological, and professional issues impacting the professions related to departmental programs. Course may be repeated for a maximum of 9 credit hours.","(1, 3)","Counselor Education, Counseling Psychology",,
COUN 8990,Research And Dissertation,,"(1, 10)","Counselor Education, Counseling Psychology",,
CSES 1010,Soils And Life,"Science Core. Practical applications of important soil properties and their function in everyday life. Connections between soils and human life will be made. topics include food security, sustainable agricultural production, soil and water quality, and waste disposal.","(4, 4)","Crop, Soil, And Environmental Sciences",,
CSES 1020,Crops And Life,"Science Core. Essential role of crop plants to human life. Topics will include historical development of crop science, impact of crop science on human development, and major issues and problems facing modern crop science and technology.","(4, 4)","Crop, Soil, And Environmental Sciences",,
CSES 2000,Basic Crop Science,"Agronomic principles of classification, growth, structure, and soil-plant relationship of field crops, with emphasis on influence of man and environment, and importance of crop production.","(4, 4)","Crop, Soil, And Environmental Sciences",,
CSES 2040,Basic Soil Science,"(CHEM 1010andCHEM 1011) or (CHEM 1030andCHEM 1031) or (CHEM 1110andCHEM 1111) or (CHEM 1117andCHEM 1118) or (CHEM 1033 andCHEM 1031). Formation, classification, properties, management, fertility and conservation of soils in relation to the growth of plants. Fall, Spring.","(4, 4)","Crop, Soil, And Environmental Sciences",,
CSES 2910,Turfgrasses: Uses And Care For Sports And Leisure,"Introduction to the commonly used turfgrasses of the southeastern United States including of these turfgrasses for gold courses, athletic fields and home lawns will be included. This course may not be substituted forCSES 3150.","(2, 2)","Crop, Soil, And Environmental Sciences",,
CSES 3120,Principles Of Weed Science,"(CSES 2040or CSES 2043) or (AGRN 2040 or AGRN 2043) and (BIOL 1020orBIOL 1027). Weed identification and biology, methods of weed management and classification of herbicides and how they are used in weed control. Laboratory subjects are weed identification and sprayer calibration. Fall.","(4, 4)","Crop, Soil, And Environmental Sciences",,
CSES 3150,Turfgrass Management,"(CSES 2040or CSES 2043 or AGRN 2040 or AGRN 2043) and (BIOL 1020orBIOL 1027). The management of recreational and home area turfgrass will be studied including establishment and maintenance of turf and the effect of light, traffic, soil fertility and water on its growth. Fall, Spring.","(4, 4)","Crop, Soil, And Environmental Sciences",,
CSES 3200,Applied Turf Management,(P/CCSES 3150or CSES 3153) or (AGRN 3150 or AGRN 3153). Familiarize students with the operation and maintenance of the equipment used for turfgrass maintenance. Effects on turfgrass performance will also be covered.,"(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 3300,Plant Genetics And Crop Improvement,"(P/CCSES 2000) or (BIOL 1020). Principles related to mendelian, population, and molecular genetics of plants including inheritance of qualitative and quantitative traits, and plant transformation. Improvement of crop plants including heritability, role of environment, pedigree selection, recurrent selection, the backcross method, and marker-assisted selection. Fall.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 3920,Internship,"Practical experience under the the supervision of an approved employer and the department. Internship may be in the areas of production, business, turf or science. Course may be repeated for a maximum of 6 credit hours.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 3960,Special Problems,"Departmental approval. Individual and group problems investigations in crop, soil or weed science. Course may be repeated for a maximum of 4 credit hours.","(2, 2)","Crop, Soil, And Environmental Sciences",,
CSES 3970,Special Topics,New topics in agronomy and soils. Course may be repeated for a maximum of 6 credit hours.,"(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 4100,Crops Judging,"Departmental approval. Crops Judging is a course designed to prepare students for the national Crops Judging contest held at the Students of Agronomy, Soils and Environmental Sciences annual meeting. Students will learn practical knowledge to diagnose in-field agronomic problems such as crop nutrient deficiencies, disease damage, insect damage, weed pressure, herbicide injury, and soil management issues. Students must participate in the Crops Judging Contest at the SASES meeting in the semester the class is taken. Course may be repeated for a maximum of 6 credit hours.","(2, 2)","Crop, Soil, And Environmental Sciences",,
CSES 4200,Soil Judging,"Description, evaluation and interpretation of soil-profile characteristics. Fall. Course may be repeated for a maximum of 8 credit hours.","(2, 2)","Crop, Soil, And Environmental Sciences",,
CSES 4210,Advanced Soil Judging,"Advanced description, evaluation, and interpretations of soil-profile characteristics. Spring. Course may be repeated for a maximum of 8 credit hours.","(2, 2)","Crop, Soil, And Environmental Sciences",,
CSES 4300,Turfgrass Competitions,Departmental approval. The class is a comprehensive overview of practical turfgrass management in preparation for student competitions organized by the Sports Field Managers Association 9SFMA Student Challenge)and the Golf Course Superintendents Association of America (Turf Bowl). Students will compete in one or both of these contests during the semester following successful completion of the course. Course may be repeated for a maximum of 6 credit hours.,"(2, 2)","Crop, Soil, And Environmental Sciences",,
CSES 4950,Senior Seminar,"This course will cover professional presentations, both oral and written, in the area of Agronomy and Soils.","(2, 2)","Crop, Soil, And Environmental Sciences",,
CSES 4967,Honors Special Problems,Honors College. Course may be repeated for a maximum of 3 credit hours.,"(1, 3)","Crop, Soil, And Environmental Sciences",,
CSES 4997,Honors Thesis,Honors College. Departmental approval. Course may be repeated for a maximum of 3 credit hours.,"(1, 3)","Crop, Soil, And Environmental Sciences",,
CSES 5000,Environmental Quality,Role of global land use in biogeochemical cycling of major elements and compounds of environmental concern; interactions of pollutants with soils and aquatic and atmospheric environments; methods to minimize or correct pollution; risk assessment.,"(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 5010,"Analysis Of Plant, Soil, And Animal Data","(MATH 1130or MATH 1133) or (STAT 2510or STAT 2513). Principles of data analysis based on real examples will be discussed. Topics include measures of central tendency, dispersion, confidence intervals, sampling issues, probability distributions, etc.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 5020,Nutrient Management,"(CSES 2040or CSES 2043) or (AGRN 2040 or AGRN 2043). Lectures and problems illustrate principles of nutrient management as related to soil or growth media, plant, fertilizer practices, management systems and environment. Required for all students majoring in Agronomy and Soils. Spring.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 5030,Advanced Crop Science,"(CSES 1000 or CSES 1003 orCSES 2000) or (AGRN 1000 or AGRN 1003 or AGRN 1007) or (AGRN 2040 or AGRN 2043) and (CSES 2040or CSES 2043) and (BIOL 1030orBIOL 1037). Application and integration of principles from undergraduate agricultural, biological and physical sciences courses in management of crop production systems. May count eitherCSES 5030.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 5060,Soil Microbiology Lecture,"Ecology, physiology, and biochemistry of soil microorganisms with emphasis on soil microbial processes that are important to environmental quality and soil productivity. Spring.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 5061,Soil Microbiology Lab,"(P/CCSES 5060or P/C CSES 5063) or (P/C AGRN 5060 or P/C AGRN 5063). Laboratory exercises illustrating ecology, physiology, and biochemistry of soil microorganisms. Credit will not be given for bothCSES 5061andCSES 6061. Spring.","(1, 1)","Crop, Soil, And Environmental Sciences",,
CSES 5080,Soil Resources And Conservation,"(CSES 2040or CSES 2043) or (AGRN 2040 or AGRN 2043). Soils as a natural resource for land-use planning; their use and management for sustainable crop production, urban and industrial development and ecosystem protection.","(4, 4)","Crop, Soil, And Environmental Sciences",,
CSES 5100,Plant Genetics And Crop Improvement,"Principles related to mendelian, population, and molecular genetics of plants including inheritance of qualitative and quantitative traits, and plant transformation. Improvement of crop plants including heritability, role of environment, pedigree selection, recurrent selection, the backcross method, and marker-assisted selection. Fall.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 5110,Plant Breeding I,Fundamental principles and theories utilized in the science of plant breeding and cultivar development and the role breeding plays in crop improvement.,"(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 5120,Plant Breeding Ii,Review and contrast how major crop species breeding strategies are determined. Emphasis on integration of traditional methodologies with modern genetic and genomic technologies.,"(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 5150,Soil Morphology,"(CSES 2040or CSES 2043) or (AGRN 2040 or AGRN 2043). Physical, chemical and mineralogical properties of soils are studied in relation to their distribution and classification for environmental, engineering and agricultural use and interpretations. Spring.","(4, 4)","Crop, Soil, And Environmental Sciences",,
CSES 5160,Advanced Turfgrass Management,"(CSES 3150or CSES 3153) or (AGRN 3150 or AGRN 3153). Factors affecting the turfgrass plant as a component of a dynamic community. Influence of soil chemical and physical conditions, management practices and climate are discussed. Theoretical and practical aspects of turfgrass management practices are discussed along with design and construction of golf courses and other athletic purpose turf areas.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 5200,Applied Weed Science Technology,"(CSES 3120or CSES 3123) or (AGRN 3120 or AGRN 3123). Advanced weed identification, pesticide application technology, identification of herbicide injury symptomology, and develop of interaction techniques and problem solving skills for dealing with potential herbicide efficacy problems. Course may be repeated for a maximum of 6 credit hours.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 5240,Crop Physiology,"Integrates principles of plant physiology, biochemistry, ecology, and genetics as they relate to plant growth and development and crop yield. The effect of management practices and abiotic stress on plant growth and development will be discussed. Credit will only be given for one of the following:CSES 5240orCSES 6240.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 5250,Aquatic Sediments,"An overview of sediments in aquatic environments with a focus on the biogeochemistry, storage capacity, and use in paleoenvironmental reconstruction.","(4, 4)","Crop, Soil, And Environmental Sciences",,
CSES 5300,Soil Chemistry,"(CSES 2040or CSES 2043) or (AGRN 2040 or AGRN 2043). An introduction to the basic soil chemical properties of mineral composition, weathering, absorption, cation exchange, acidity, alkalinity, salinity and soil reactions with fertilizers, pesticides and heavy metals. Spring.","(4, 4)","Crop, Soil, And Environmental Sciences",,
CSES 5400,Bioenergy And The Environment,"The role of bioenergy in reducing environmental problems related to use of fossil fuels and certain agricultural practices, and in addressing declining rural economies.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 5500,Forage Production And Utilization,"Grass and legume forage crops. The crops are considered from the standpoint of (a) pasture crops, (b) hay and  silage crops, (c) soil-improving crops. Spring. May count eitherCSES 5500or CSES 5503.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 5590,Environmental Soil Physics And Vadose Zone Hydrology,"Explore the dynamic interplay of soil physical properties and vadose zone hydrology in this comprehensive environmental soil physics course. Delve into the intricate mechanisms governing the movement of water, chemicals, heat, and gases through soils within diverse ecosystems, including agricultural, urban, and natural landscapes. Uncover the complexities of the soil-plant-atmosphere continuum and gain hands-on experience with field instrumentation for precise measurement and assessment of soil physical properties.","(4, 4)","Crop, Soil, And Environmental Sciences",,
CSES 5800,"Climate, Water, And Life","The course will introduce essential hydroclimate processes and phenomena, and their impacts on water resources, food and agriculture, and ecosystems. Major topics include climate variability and change, radiation, temperature, humidity, precipitation, land surface energy and water fluxes, their linkages with plants and humans, and climate hazards and resiliency.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 5960,Special Problems,"Work under the direction of a staff member on special problems in crop, soil or weed science. Course may be repeated for a maximum of 6 credit hours.","(1, 3)","Crop, Soil, And Environmental Sciences",,
CSES 6000,Environmental Quality,Role of global land use in bio-geochemical cycling of major elements and compounds of environmental concern; interactions of pollutants with soils and aquatic and atmospheric environments; methods to minimize or correct pollution; risk assessment.,"(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 6010,"Analy  Plant, Soil & Ani Data","(MATH 1130or MATH 1133) or (STAT 2510or STAT 2513). Principles of data analysis based on real examples will be discussed. Topics include measures of central tendency, dispersion, confidence intervals, sampling issues, probability distributions, etc.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 6020,Nutrient Management,"(CSES 2040or CSES 2043) or (AGRN 2040 or AGRN 2043). Lectures and problems illustrate principles of nutrient management as related to soil or growth media, plant, fertilizer practices, management systems and environment. Required for all students majoring in Agronomy and Soils. Spring.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 6030,Advanced Crop Science,"Application and integration of principles from undergraduate agricultural, biological and physical sciences courses in management of crop production systems. May count eitherCSES 5030/CSES 6030or CSES 5033/CSES 6036.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 6060,Soil Microbiology Lecture,"Ecology, physiology, and biochemistry of soil microorganisms with emphasis on soil microbial processes that are important to environmental quality and soil productivity. Spring.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 6061,Soil Microbiology Lab,"(P/CCSES 6060or P/C CSES 6066) or (P/C AGRN 6060 or P/C AGRN 6066). Laboratory exercises illustrating ecology, physiology, and biochemistry of soil microorganisms. Credit will not be given for bothCSES 5061andCSES 6061. Spring.","(1, 1)","Crop, Soil, And Environmental Sciences",,
CSES 6080,Soil Resources And Conservation,"(CSES 2040or CSES 2043) or (AGRN 2040 or AGRN 2043). Soils as a natural resource for land-use planning; their use and management for sustainable crop production, urban and industrial development and ecosystem protection.","(4, 4)","Crop, Soil, And Environmental Sciences",,
CSES 6110,Plant Breeding I,Fundamental principles and theories utilized in the science of plant breeding and cultivar development and the role breeding plays in crop improvement.,"(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 6120,Plant Breeding Ii,Review and contrast how major crop species breeding strategies are determined. Emphasis on integration of traditional methodologies with modern genetic and genomic technologies.,"(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 6150,Soil Morphology,"(CSES 2040or CSES 2043) or (AGRN 2040 or AGRN 2043). Physical, chemical and mineralogical properties of soils are studied in relation to their distribution and classification for environmental, engineering and agricultural use and interpretations. Spring.","(4, 4)","Crop, Soil, And Environmental Sciences",,
CSES 6160,Advanced Turfgrass Management,"(CSES 3150or CSES 3153) and (BIOL 3100orBIOL 6130) or (AGRN 3150 or AGRN 3153). Factors affecting the turfgrass plant as a component of a dynamic community. Influence of soil chemical and physical conditions, management practices and climate are discussed. Theoretical and practical aspects of turfgrass management practices are discussed along with design and construction of golf courses and other athletic purpose turf areas.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 6200,Applied Weed Science Tech,"(CSES 3120or CSES 3123) or (AGRN 3120 or AGRN 3123). Advanced weed identification, pesticide application technology, identification of herbicide injury symptomology, and develop of interaction techniques and problem solving skills for dealing with potential herbicide efficacy problems. Course may be repeated for a maximum of 6 credit hours.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 6240,Crop Physiology,"Integrates principles of plant physiology, biochemistry, ecology, and genetics as they relate to plant growth and development and crop yield. The effect of management practices and abiotic stress on plant growth and development will be discussed. Credit will only be given for one of the following:CSES 5240orCSES 6240.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 6250,Aquatic Sediments,"An overview of sediments in aquatic environments with a focus on the biogeochemistry, storage capacity, and use in paleoenviromental reconstruction.","(4, 4)","Crop, Soil, And Environmental Sciences",,
CSES 6300,Soil Chemistry,"(CSES 2040or CSES 2043) or (AGRN 2040 or AGRN 2043). An introduction to the basic soil chemical properties of mineral composition, weathering, absorption, cation exchange, acidity, alkalinity, salinity and soil reactions with fertilizers, pesticides and heavy metals. Spring.","(4, 4)","Crop, Soil, And Environmental Sciences",,
CSES 6400,Bioenergy And The Environment,"The role of bioenergy in reducing environmental problems related to use of fossil fuels and certain agricultural practices, and in addressing declining rural economies.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 6500,Forage Production And Utilization,", In major or departmental approval. Grass and legume forage crops. The crops are considered from the standpoint of (a) pasture crops, (b) hay and silage crops, (c) soil-improving crops and (d) energy crops. May count eitherCSES 6500or CSES 6506.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 6590,Environmental Soil Physics And Vadose Zone Hydrology,"Explore the dynamic interplay of soil physical properties and vadose zone hydrology in this comprehensive environmental soil physics course. Delve into the intricate mechanisms governing the movement of water, chemicals, heat, and gases through soils within diverse ecosystems, including agricultural, urban, and natural landscapes. Uncover the complexities of the soil-plant-atmosphere continuum and gain hands-on experience with field instrumentation for precise measurement and assessment of soil physical properties.","(4, 4)","Crop, Soil, And Environmental Sciences",,
CSES 6800,"Climate, Water, And Life","The course will introduce essential hydroclimate processes and phenomena, and their impacts on water resources, food and agriculture, and ecosystems. Major topics include climate variability and change, radiation, temperature, humidity, precipitation, land surface energy and water fluxes, their linkages with plants and humans, and climate hazards and resiliency.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 6900,Directed Studies,"Conferences, problems and assigned reading in soils and crops, including results of agronomic research from the substations and experiment fields. Course may be repeated for a maximum of 6 credit hours.","(1, 3)","Crop, Soil, And Environmental Sciences",,
CSES 6930,Advanced Directed Studies,"Conferences, problems and assigned reading in soils and crops, including results of agronomic research from the substations and experiment fields. Course may be repeated for a maximum of 6 credit hours.","(1, 3)","Crop, Soil, And Environmental Sciences",,
CSES 6960,Special Problems,"Conferences, problems and assigned reading in soils and crops, including results of agronomic research from the  substations and experiment fields. Course may be repeated for a maximum of 6 credit hours.","(1, 3)","Crop, Soil, And Environmental Sciences",,
CSES 7080,Experimental Methods,"Experimentation in the agricultural sciences including experimental techniques, interpretation of research data, use of library references, and preparation of publications. Problems, assigned readings and lectures. Summer.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 7120,Plant Genomics,"Hands-on bioinformatics of complex plant genomes, including assembly and annotation. Writing- and bioinformatics-intensive course that culminates in a plant genome manuscript. Fall.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 7140,Chemistry And Use Of Herbicides In Crop Production,"Principles and use of herbicides in agronomic crops. Methods of herbicide application, including time, incorporation and formulation, the fate of herbicides in soil and the ecological impact on succeeding plant species. Fall.","(4, 4)","Crop, Soil, And Environmental Sciences",,
CSES 7160,Genetic Data Analysis,(CSES 5100or CSES 5103) or (CSES 6100 or CSES 6106) and STAT 4020 or (AGRN 5100 or AGRN 5103) or (AGRN 6100 or AGRN 6106). Introduces procedures to study the genetic characteristics of individuals and populations. Computer models will be used to simulate genomes and traits. Application of quantitative methods to experimental populations used to plan breeding programs. Fall.,"(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 7170,Advanced Plant Breeding,"Estimation and interpretation of genetic variance components, heritability, selection response, yield stability indices and their effect on choice of breeding method. Recurrent selection theory and breeding for resistance to plant stresses.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 7180,Sustainable Agroecology,"(BIOL 6130or CSES 7250) or (AGRN 7250 or AGRN 7256) and (CSES 2040or CSES 2043) or (AGRN 2040 or AGRN 2043). The study of interactions between crops and abiotic and biotic environments. Emphasis is placed on quantitatively examining theory and principles for production, stability and sustainability of agricultural ecosystems. Graduate standing in CSES or departmental approval.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 7270,Quantitative Genetics In Plant Breeding,Quantitative and population plant genetics and their interrelationship with plant breeding. Genetic and environmental variation and how they relate to selection procedures and choice of type of variety. Predictive plant breeding.,"(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 7540,Principles Of Plant Nutrition,Processes of nutrient flux to plant roots growing in soil. Chemistry and properties of soil in relation to the nutrition and growth of plants. Summer.,"(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 7600,Agroclimatology,"The relationships between climatological processes and agriculture, including precipitation, evapotranspiration,  meteorological hazards, irrigation and drainage, crop development, climate data acquisition and analysis, crop-weather models, and impacts of global climate change. May count eitherCSES 7600pr CSES 7606.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 7670,Special Topics,"Advanced topics related to Crop, Soil and Environmental Sciences. Course may be repeated for a maximum of 8 credit hours.","(1, 4)","Crop, Soil, And Environmental Sciences",,
CSES 7800,Deep Learning For Environmental Sciences,"The course will cover concepts and applications of deep learning for environmental sciences. The goal is to understand the concepts and applications of deep learning methods in environmental sciences, formulate relevant environmental, climate, and earth system science problems, and how to use these methods for understanding and developing creative solutions to these problems.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 7950,Seminar,"Required of all graduate students in Agronomy and Soils. Fall, Spring. Course may be repeated for a maximum of 2 credit hours.","(1, 1)","Crop, Soil, And Environmental Sciences",,
CSES 7970,Special Topics,"1-4, LAB. 1-4. Advanced topics related to Crop, Soil and Environmental Sciences. Course may be repeated for a maximum of 8 credit hours.","(1, 4)","Crop, Soil, And Environmental Sciences",,
CSES 7990,Research And Thesis,Research and thesis on problems in the soil and crop sciences. Course may be repeated with change in topics.,"(1, 10)","Crop, Soil, And Environmental Sciences",,
CSES 8570,Physical Soil Chemistry,"(CSES 6300or CSES 6306) and CHEM 6070 or (AGRN 6300 or AGRN 6306). Interpretation of soil properties and chemical reactions in terms of ion exchange, solubility diagrams, solutions equilibria, electrochemistry and electrokinetics of charged particles. Fall.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 8580,Fate And Transport Of Chemicals In Soils,"Transport phenomena in soils. Physical principles and analysis of the storage and movement of water, solutes, heat, and gases in soils. Spring.","(3, 3)","Crop, Soil, And Environmental Sciences",,
CSES 8990,Research And Dissertation,Research and dissertation on problems in the soil and crop sciences. Course may be repeated with change in topics.,"(1, 10)","Crop, Soil, And Environmental Sciences",,
DBPS 1010,Introduction To Drug And Biopharmaceutical Sciences I,Departmental approval. This course explores the development of the field of drug and biopharmaceutical sciences and its’ relationship to disease treatment from ancient to medieval to current day. This historical prospective provides the foundation for appreciation of human creativity in the advancement of health care and the treatment of human diseases.,"(1, 1)",Drug And Biopharmaceutical Sciences,,
DBPS 1020,Introduction To Drug And Biopharmaceutical Sciences Ii,"Departmental approval. This course introduces the field of drug and biopharmaceutical sciences to first-year students and provides exposure to a variety of major sub-disciplines and associated opportunities. The course will operate as a series of seminars presented by recognized authorities on subjects such as drug toxicity, drug dosages and routes, drug metabolism, drug distribution, drugs for cancer, drugs for Alzheimer’s disease, monoclonal antibody-based drugs, antibiotics, forensic chemistry, drug synthesis, etc. These seminars and lectures will allow the student to recognize the breath of the field and future career opportunities. The exact set of seminars and subject matter will vary from year-to-year.","(1, 1)",Drug And Biopharmaceutical Sciences,,
DBPS 2010,Fundamentals Of Biomedicinal Chemistry I,"Departmental approval. This course explores the relationships between the structural features of drugs and biomolecules and their physicochemical properties including solubility, ionization, intermolecular interactions and reactivity. These concepts are the foundation principles for understanding the actions of drugs at their biologic targets and how the biologic environment processes drugs.","(4, 4)",Drug And Biopharmaceutical Sciences,,
DBPS 2020,Fundamentals Of Biomedicinal Chemistry Ii,"Departmental approval. This course explores the relationships between the structural features of biomolecules and their physicochemical properties including solubility, ionization, intermolecular interactions and reactivity. These concepts are the foundation principles for understanding the properties of biologic targets and how drugs interact with targets to produce their therapeutic effects.","(4, 4)",Drug And Biopharmaceutical Sciences,,
DBPS 2030,Drug Targets I,"(BIOL 1020orBIOL 1027) andBIOL 1021andDBPS 1010andDBPS 1020. Departmental approval. This is the first of a two-course survey sequence designed to explore various biological targets (cells, tissues, organs, micro-biomolecules, and macro-biomolecules) present in the central nervous system (brain and spinal cord), eye, ears, respiratory tract, and gastrointestinal tract for a drug to interact and to impose/enforce its effect in the body. This course will further explain the natural substances (ligands) that interacts with the above targets. These basic concepts are the fundamental principles for understanding the actions of drugs in the body (centrally or peripherally).","(4, 4)",Drug And Biopharmaceutical Sciences,,
DBPS 2040,Drug Targets Ii,"(BIOL 1020orBIOL 1027) andBIOL 1021andDBPS 1010andDBPS 1020andDBPS 2030. Departmental approval. This course explores various biological targets (cells, tissues, organs, micro-biomolecules, and macro-biomolecules) present in the cardiovascular, renal system, skin, endocrine system, sexual organs, and bones for a drug to interact and to impose/enforce its effect in the body. This course will further explain the natural substances (ligands) that interacts with the above targets. The above basic concepts are the fundamental principles for understanding the actions of drugs in the body (centrally or peripherally).","(4, 4)",Drug And Biopharmaceutical Sciences,,
DBPS 2050,Biopharmaceutical Data Analysis I,"Departmental approval. This course introduces the methods and mathematical concepts of analysis and sampling, as specifically applied to drug and biopharmaceutical sciences. Topics include descriptive measures, probability and distributions, estimation, tests of hypotheses, types of error, significance, confidence levels, sample size and power.","(1, 1)",Drug And Biopharmaceutical Sciences,,
DBPS 2060,Biopharmaceutical Data Analysis Ii,"Departmental approval. This course is a continuation of Biopharmaceutical Calculations & Statistics I and focuses on mathematical concepts of analysis and sampling in biopharmaceutical sciences research and production. Topics include estimation, tests of hypotheses, types of error, significance, confidence levels, sample size and power.","(1, 1)",Drug And Biopharmaceutical Sciences,,
DBPS 3010,Medicinal Chemistry I,"Departmental approval. This course will combine a discussion of the nature and function of drug targets (including enzymes, receptors, ion channels, pumps, RNA and DNA) with study of molecular mechanisms by which drugs interact with these targets and the basic principles of drug design. The course will use currently relevant examples for each target class and is not intended to provide a comprehensive review of all drug classes at all targets. Course materials will include class lecture notes and assigned readings from the current literature. With this knowledge, the student will be better equipped to understand the molecular basis of drug action and the challenges of drug design in a wide variety of therapeutic situations.","(4, 4)",Drug And Biopharmaceutical Sciences,,
DBPS 3020,Medicinal Chemistry Ii,"Departmental approval. This course will provide a comprehensive description and analysis of the relationships between drug/dosage form properties and biodisposition, including absorption, distribution, metabolism and elimination. Methods of drug design to optimize drug biodisposition and pharmacokinetics also will be summarized in overview. This course will serve as a foundational instructional unit for all students interested in pursuing advanced study in the areas of drug discovery and development.","(3, 3)",Drug And Biopharmaceutical Sciences,,
DBPS 3030,Drug Action I,"Departmental approval. This is the first of a two-course sequence focused on the mechanism of drug action, adverse drug reactions, and drug-interactions as a drug interacts with its’ biological target sites. This course will identify the etiology, understand the disease state effects on target sites, and symptoms of major diseases related to the central nervous system (brain and spinal cord), eye, ears, respiratory tract, and gastrointestinal tract.","(4, 4)",Drug And Biopharmaceutical Sciences,,
DBPS 3040,Drug Action Ii,"Departmental approval. This course will identify the etiology, understand the various pathophysiology, and symptoms of major disease states related to the renal system, endocrine system, cardiovascular system, infection, tumor/cancer, bones, integumentary system, sexual organs, for a drug to exert its prophylactic and therapeutic actions. This course will further explain the mechanism of drug action, adverse drug reactions, and drug-interactions.","(4, 4)",Drug And Biopharmaceutical Sciences,,
DBPS 3050,Drug Formulations,"Departmental approval. Physical-chemical principles and technologies used in the formulation, manufacture and compounding of solid and oral liquid (solution) pharmaceutical dosage forms and novel drug delivery systems.","(3, 3)",Drug And Biopharmaceutical Sciences,,
DBPS 3060,Drug Pharmacokinetics,"Departmental approval. The course deals with absorption, plasma protein binding, tissue distribution and elimination of drugs by liver and kidneys and how these processes determine the overall disposition of the drug in the organism. In addition, the relationships between dose and plasma concentration and of plasma concentration and effect are described, both for a given drug and its metabolites. A brief introduction to the use of pharmacokinetic methods for drug development is given. The course also deals with calculation and evaluation of mathematical parameters that describe pharmacokinetic and pharmacodynamic processes, both regarding single dose and repeated dose administration. Finally, it describes the theoretical basis for clinical drug dosing, reasons for and rational handling of inter-individual variation (genomics) in drug disposition as well as drug-drug interactions.","(4, 4)",Drug And Biopharmaceutical Sciences,,
DBPS 3070,Drug Research Seminar I,"Departmental approval. This research seminar course will feature weekly presentations by graduate students, postdoctoral fellows, faculty and visiting scholars. The presentations will introduce DBPS students to current drug discovery and development research advancements in the fields of medicinal chemistry, pharmacology and pharmaceutics.","(1, 1)",Drug And Biopharmaceutical Sciences,,
DBPS 3080,Drug Research Seminar Ii,"Departmental approval. This research seminar course will feature weekly presentations by graduate students, postdoctoral fellows, faculty and visiting scholars. The presentations will introduce DBPS students to current drug discovery and development research advancements in the fields of medicinal chemistry, pharmacology and pharmaceutics.","(1, 1)",Drug And Biopharmaceutical Sciences,,
