courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
BUS 619,Ethical Leadership Symposium,"An examination of both business and personal ethics, and how they intersect","(1, 1)",Business,,
BUS 620,Leadership and Teams,Ethical leadership and team dynamics; basic models of motivation utilized by leaders,"(2, 2)",Business,,
BUS 621,Strategic Decision Making,"Key decision concepts, processes, and tools that help managers formulate and implement competitive strategy","(2, 2)",Business,,
BUS 622,Self-Leadership in Organizations,Prepare for leadership roles in business and organizations,"(2, 2)",Business,,
BUS 623,Building and Leading Exceptional Teams,Explores factors that contribute to exceptional organizational teams with an emphasis on effective and ineffective leadership,"(1, 1)",Business,,
BUS 625,Organizational Communication,Improving understanding and application of managerial communication skills and negotiation tools and their implications for effective management,"(2, 2)",Business,,
BUS 626,Managing Human Capital,Management of human capital for competitive advantage and superior results,"(2, 2)",Business,,
BUS 627,Essentials of Negotiations,Negotiation is a crucial skill both in business and in life,"(2, 2)",Business,,
BUS 630,Information Management,Role and value of information in business functions; risks and rewards of enterprise information; fundamentals of information storage and retrieval,"(2, 2)",Business,,
BUS 631,Strategic Uses of Information Technology,Strategic and tactical uses of information technology in the global business environment,"(2, 2)",Business,,
BUS 634,Sustainable Venturing and New Energy Economy,Presents entrepreneurs and innovators as powerful agents who can drive our movement to a sustainable economy and environment,"(2, 2)",Business,,
BUS 635,Business Economics for the World Market,Application of economic principles to current business problems within context of global marketplace,"(2, 2)",Business,,
BUS 636,Economics of Ecosystems and Biodiversity,"Economic theories and analytical frameworks are developed and applied to the use, protection, and management of the natural environment","(3, 3)",Business,,
BUS 638,Sustainability Ethics and Business Practice,Explore the ethical rationale for a sustainable economy and sustainable business,"(2, 2)",Business,,
BUS 639,Corp. Social and Sustainable Responsibility,Focus on the application of sustainable business strategy within a firm,"(2, 2)",Business,,
BUS 640,Financial Principles and Practice,Financial environment; tools and techniques of corporate financial decision making,"(2, 2)",Business,,
BUS 641,Financial Markets and Investments,"Operating of financial markets, techniques for security valuation, and portfolio management","(2, 2)",Business,,
BUS 645,Enterprise Electronic Business Strategies,"Technology for electronic commerce, regulation and strategies for competitive usage","(2, 2)",Business,,
BUS 646,Building Value Thru Creativity and Innovation,Creativity and innovation help organizations survive and thrive in today’s competitive marketplace,"(2, 2)",Business,,
BUS 650,Supply Chain Management,"Value-driven supply chain principles, design and management of supply chains, and supply chain management software and applications","(2, 2)",Business,,
BUS 655,Marketing Management,Examines processes of customer value creation (e,"(2, 2)",Business,,
BUS 656,Marketing Strategy and Planning,"Basic marketing strategy analysis, formulation, evaluation and implementation concepts and tools","(2, 2)",Business,,
BUS 660,"Ethical, Legal, and Regulatory Issues","Legal, regulatory, societal and ethical issues encountered by business professionals; analytical skills for making judgments","(2, 2)",Business,,
BUS 662,Managing Diversity - Global Business Context,"Broadening students' understanding of cultural diversity and inclusion, identify bias or parochialism in preparation for undertaking global commerce, and become more interculturally competent leaders","(2, 2)",Business,,
BUS 663A,Study Abroad--Europe: International Business Experience,Provides an applied global lens to the exploration of business conditions and practices in European countries,"(1, 1)",Business,,
BUS 664,Entrepreneurship and New Venture Creation,Develop skills in salient dimensions of new venture creation—especially as it relates to creating value through entrepreneurship,"(2, 2)",Business,,
BUS 665,Integrative Applications for Business Impact,"Application of business practices in graduate education, synthesizing knowledge from various courses","(2, 2)",Business,,
BUS 682A,Study Abroad--Latin America: International Business Experience,"Fundamentals and frameworks for international business analysis, strategy formulation, and decision making in the global economy","(1, 1)",Business,,
BUS 682B,Study Abroad--Europe: International Business Experience,"Illustrate first-hand many of the fundamentals and frameworks for international business analysis, strategy formulation, and decision making in the global economy","(1, 1)",Business,,
BUS 686,Practicum,,"(1, 18)",Business,,
BUS 687,Internship,,"(1, 18)",Business,,
BUS 690A,Contemporary Issues: Business,"Current issues in business, featuring business and community leaders","(1, 6)",Business,,
BUS 690B,Contemporary Issues: Grad Tutorials,"Current issues in business, featuring business and community leaders","(1, 6)",Business,,
BUS 690C,Contemporary Issues: Info Systems,"Current issues in business, featuring business and community leaders","(1, 6)",Business,,
BUS 690D,Contemporary Issues: Accounting,"Current issues in business, featuring business and community leaders","(1, 6)",Business,,
BUS 690E,Contemporary Issues: Global Enterprise,"Current issues in business, featuring business and community leaders","(1, 6)",Business,,
BUS 690F,Contemporary Issues: Finance,"Current issues in business, featuring business and community leaders","(1, 6)",Business,,
BUS 690G,Contemporary Issues: Government,"Current issues in business, featuring business and community leaders","(1, 6)",Business,,
BUS 690H,Contemporary Issues: Mgmt Practices,"Current issues in business, featuring business and community leaders","(1, 6)",Business,,
BUS 695,Independent Study,,"(1, 18)",Business,,
BUS 696,Group Study,,"(1, 18)",Business,,
BUS 699,Thesis,,"(1, 18)",Business,,
CM 501,Advanced Cell Biology,Cell structure and organelle function,"(4, 4)",Cell + Molecular Biology,,
CM 502,Techniques in Molecular & Cellular Biology,Current methods in molecular and cellular neurobiology,"(2, 2)",Cell + Molecular Biology,,
CM 510,Introduction to Cell and Molecular Biology,Overview of CMB program and research opportunities; enhances writing and oral communication skills,"(1, 1)",Cell + Molecular Biology,,
CM 515,Computational Cell and Molecular Biology,Survey of bioinformatics for students without a background in computer science or data science,"(2, 2)",Cell + Molecular Biology,,
CM 544,Reproducible Biomedical Research Methods,Provides training in best practices for early-stage graduate students using a variety of cell and molecular biology approaches as examples,"(3, 3)",Cell + Molecular Biology,,
CM 595,Independent Study,,"(1, 18)",Cell + Molecular Biology,,
CM 644,Creative Science Writing,"An approach to science writing for diverse audiences as a simultaneously creative and strategic endeavor, through principles that apply to science writing from the journal article to the personal essay, with a particular focus on writing for audiences beyond the discipline","(3, 3)",Cell + Molecular Biology,,
CM 666,Science and Ethics,Ethical issues of research on humans and animals; biosafety; fraud and deception in science; genetic engineering,"(3, 3)",Cell + Molecular Biology,,
CM 699,Thesis,,"(1, 18)",Cell + Molecular Biology,,
CM 700,Critical Analysis of Scientific Literature,Presentation and discussion of current literature of cell and molecular biology,"(1, 1)",Cell + Molecular Biology,,
CM 701D,Topics in Cell and Molecular Biology: Radiation Cytogenetics,,"(1, 1)",Cell + Molecular Biology,,
CM 701I,Topics in Cell and Molecular Biology: Planning Research and Grant Proposals,,"(2, 2)",Cell + Molecular Biology,,
CM 784,Supervised College Teaching,,"(1, 18)",Cell + Molecular Biology,,
CM 792,Cell and Molecular Biology Seminar,"Experience research presentations from local, national and international scientists working in areas relevant to cell and molecular biology","(1, 1)",Cell + Molecular Biology,,
CM 793,Seminar,,"(1, 1)",Cell + Molecular Biology,,
CM 795,Independent Study,,"(1, 18)",Cell + Molecular Biology,,
CM 799,Dissertation,,"(1, 18)",Cell + Molecular Biology,,
CBE 101,Introduction to Chemical and Biological Engr,Engineering design and problem solving; technical presentation skills; basic computer programming,"(3, 3)",Chemical + Biological Engr,,
CBE 101A,Introduction to Chemical and Biological Engr: Lecture,"Overview of fundamentals of chemical and biological engineering, including conservation and rate processes, transport phenomena, engineering design and problem solving, and applications","(2, 2)",Chemical + Biological Engr,,
CBE 101B,Introduction to Chemical and Biological Engr: Laboratory,"Laboratory experiences to illustrate fundamentals of chemical and biological engineering, including conservation and rate process, fluid flow, and heat and mass transfer","(1, 1)",Chemical + Biological Engr,,
CBE 104A,Study Abroad--Denmark: Intro to Chemical and Biological Engineering,"Fundamentals of chemical and biological engineering, including conservation and rate process, engineering design and problem solving, and relevant applications","(3, 3)",Chemical + Biological Engr,,
CBE 160,MATLAB for Chemical and Biological Eng,Introduction to MATLAB programming for Chemical and Biological Engineering applications,"(1, 1)",Chemical + Biological Engr,,
CBE 201,Material and Energy Balances,"Principles of chemistry, physics, and mathematics applied to development of material and energy balances; illustration of concepts","(3, 3)",Chemical + Biological Engr,,
CBE 205,Fundamentals of Biological Engineering,"Introduction to the application of the principles of engineering and biology to the analysis, design, and optimization of bioprocesses","(3, 3)",Chemical + Biological Engr,,
CBE 210,Thermodynamic Process Analysis,"Thermodynamic fundamentals and applications to ideal and non-ideal mixtures, power cycles, and chemical equilibria","(3, 3)",Chemical + Biological Engr,,
CBE 310,Molecular Concepts and Applications,"Application of modern molecular theory to chemical and biological engineering problems in thermodynamics, chemical kinetics, and transport phenomena","(3, 3)",Chemical + Biological Engr,,
CBE 320,Chemical and Biological Reactor Design,Mechanisms and rates of chemical reactions; design of homogeneous and heterogeneous reactors; biological reactions and reactors,"(3, 3)",Chemical + Biological Engr,,
CBE 330,Process Simulation,Analysis of chemical and biological engineering problems by numerical simulation,"(3, 3)",Chemical + Biological Engr,,
CBE 331,Momentum Transfer and Mechanical Separations,Fluid properties; conservation equations; compressible and incompressible flow; pumping and metering; mixing; separation of fluid-solid mixtures,"(3, 3)",Chemical + Biological Engr,,
CBE 332,Heat and Mass Transfer Fundamentals,Thermal processes; steady and unsteady conduction; convective heat transfer; radiation; heat exchanger design; mass transfer by diffusion and convection,"(3, 3)",Chemical + Biological Engr,,
CBE 333,Chemical and Biological Engineering Lab I,"Laboratory experiments involving material balances, thermodynamics, and momentum and heat transfer","(2, 2)",Chemical + Biological Engr,,
CBE 393,Professional Development Seminar,"Topics in engineering professional development, including an introduction to engineering ethics and codes of conduct, effective teams, innovation, project management, diversity, and community engagement","(1, 1)",Chemical + Biological Engr,,
CBE 406,Introduction to Transport Phenomena,Fundamental treatment of momentum and mass transport processes; dimensional analysis for parameter identification and order of magnitude estimation,"(3, 3)",Chemical + Biological Engr,,
CBE 430,Process Control and Instrumentation,"Measurement and control of process variables; transient chemical and biological processes; feedback, feedforward, and computer control concepts","(3, 3)",Chemical + Biological Engr,,
CBE 442,Separation Processes,"Analysis of chemical and biological separations based on thermodynamics, diffusion, and convective mass transfer; design of separations equipment","(4, 4)",Chemical + Biological Engr,,
CBE 443,Chemical and Biological Engineering Lab II,Laboratory experiments involving advanced chemical and biological engineering concepts,"(2, 2)",Chemical + Biological Engr,,
CBE 451,Chemical  and Biological Engineering Design I,Chemical and biological process synthesis and simulation; engineering economics principles,"(3, 3)",Chemical + Biological Engr,,
CBE 452,Chemical and Biological Engineering Design II,Projects requiring students to design a chemical and/or biological process with cost estimation and constraint analysis; written and oral reports,"(3, 3)",Chemical + Biological Engr,,
CBE 495,Independent Study,,"(1, 18)",Chemical + Biological Engr,,
CBE 496,Group Study,,"(1, 18)",Chemical + Biological Engr,,
CBE 501,Chemical Engineering Thermodynamics,"Definition, correlation, and estimation of thermodynamic properties; nonideal chemical and physical equilibria","(3, 3)",Chemical + Biological Engr,,
CBE 502,Advanced Reactor Design,"Nonideal flow and tracers, reactions and diffusion, evaluation of complex kinetics, stability of reactors","(3, 3)",Chemical + Biological Engr,,
CBE 503,Transport Phenomena Fundamentals,General topics in transport phenomena; analytical and numerical solutions of laminar flows; perturbation techniques; coupled transport,"(3, 3)",Chemical + Biological Engr,,
CBE 504,Fundamentals of Biochemical Engineering,"Application of chemical engineering principles to enzyme kinetics, fermentation and cell culture, product purification, and bioprocess design","(3, 3)",Chemical + Biological Engr,,
CBE 505,Biochemical Engineering Laboratory,"Fermentation technology, bioprocess control, and protein purification","(1, 1)",Chemical + Biological Engr,,
CBE 514,Polymer Science and Engineering,"Fundamentals of polymer science: synthesis, characterization, processing of polymers","(3, 3)",Chemical + Biological Engr,,
CBE 521,Mathematical Modeling for Chemical Engineers,Application of mathematical models to analysis and design of chemical reactors and separation processes,"(3, 3)",Chemical + Biological Engr,,
CBE 522,Bioseparation Processes,Analysis of processes to recover and purify fermentation products,"(3, 3)",Chemical + Biological Engr,,
CBE 524,Bioremediation,Use of biotechnology for site remediation,"(1, 1)",Chemical + Biological Engr,,
CBE 540,Advanced Biological Wastewater Processing,"Fundamentals of environmental biotechnology: environmental microbiology, microbial kinetics, basic reactor design, wastewater treatment","(3, 3)",Chemical + Biological Engr,,
CBE 543,Membranes for Biotechnology and Biomedicine,"Polymeric membrane formation, modification, module design and applications to bioseparation and biomedical separations and tissue engineering","(3, 3)",Chemical + Biological Engr,,
CBE 560,Engineering of Protein Expression Systems,"Application of engineering principles to the design, optimization, and manufacturing of engineered microbial strains and mammalian cell lines for the production of recombinant proteins","(3, 3)",Chemical + Biological Engr,,
CBE 570,Biomolecular Engineering/Synthetic Biology,Rational design and evolutionary methods for engineering functional protein and nucleic acid systems,"(3, 3)",Chemical + Biological Engr,,
CBE 613,Advanced Transport Phenomena,"Fundamental studies of multicomponent mass, energy, and momentum transport, with applications in advanced materials, biomedical and biochemical systems","(3, 3)",Chemical + Biological Engr,,
CBE 621,Advanced Process Control,Application of modern control theory to chemical processes,"(3, 3)",Chemical + Biological Engr,,
CBE 660,System and Parameter Identification,"Principles and methods for selecting the most appropriate equations, and properties within those equations, to mathematically simulate physical phenomena","(3, 3)",Chemical + Biological Engr,,
CBE 687,Internship,Supervised work at an approved organization with periodic faculty evaluation,"(1, 10)",Chemical + Biological Engr,,
CBE 693,Research Conduct and Practices,"Introduction to research, the graduate degree process, and the graduate chemical engineering program, including responsible conduct in research, developing research questions, keeping research notebooks, and laboratory safety","(1, 1)",Chemical + Biological Engr,,
CBE 695,Independent Study,,"(1, 18)",Chemical + Biological Engr,,
CBE 699,Thesis,,"(1, 18)",Chemical + Biological Engr,,
CBE 707,Advanced Topics in Biochemical Engineering,Advanced biochemical engineering topics,"(1, 1)",Chemical + Biological Engr,,
CBE 793,Seminar,,"(1, 1)",Chemical + Biological Engr,,
CBE 795,Independent Study,,"(1, 18)",Chemical + Biological Engr,,
CBE 799,Dissertation,,"(1, 18)",Chemical + Biological Engr,,
CHEM 103,Chemistry in Context (GT-SC2),"Chemistry, chemical principles from more conceptual, less mathematical perspective; how chemical substances, chemical reactions affect our daily lives","(3, 3)",Chemistry,,
CHEM 104,Chemistry in Context Laboratory (GT-SC1),Laboratory applications of principles covered inCHEM 103,"(1, 1)",Chemistry,,
CHEM 105,Problem Solving in General Chemistry,Foundational problem-solving skills in general chemistry to support students for later success in general chemistry courses,"(2, 2)",Chemistry,,
CHEM 107,Fundamentals of Chemistry (GT-SC2),"Atomic/molecular theory, gases, liquids, solids, solutions, acid/base and oxidation/reduction reactions, kinetics, selected topics","(4, 4)",Chemistry,,
CHEM 108,Fundamentals of Chemistry Laboratory (GT-SC1),Laboratory applications of principles presented inCHEM 107,"(1, 1)",Chemistry,,
CHEM 111,General Chemistry I (GT-SC2),"Fundamental aspects of chemistry and chemical principles; emphasis on structure, bonding, and stoichiometry","(4, 4)",Chemistry,,
CHEM 112,General Chemistry Lab I (GT-SC1),Laboratory applications of principles covered inCHEM 111,"(1, 1)",Chemistry,,
CHEM 113,General Chemistry II,"Acid/base equilibria, kinetics, thermodynamics, solubility, oxidation-reduction reactions, electrochemistry, selected topics","(3, 3)",Chemistry,,
CHEM 114,General Chemistry Lab II,Laboratory applications of principles covered inCHEM 113,"(1, 1)",Chemistry,,
CHEM 115,General Chemistry II Recitation,"Problem solving applied to topics in, e","(1, 1)",Chemistry,,
CHEM 117,General Chemistry I for Chemistry Majors,"Fundamental aspects of chemistry and chemical principles, with an emphasis placed on atomic and molecular structure, bonding and stoichiometry","(3, 3)",Chemistry,,
CHEM 120,Foundations of Modern Chemistry (GT-SC2),"Fundamental aspects of chemistry and chemical principles, with an emphasis placed on modern atomic and molecular structure theory, structure and reactivity","(4, 4)",Chemistry,,
CHEM 121,Foundations of Modern Chemistry Laboratory (GT-SC1),Laboratory applications of principles covered inCHEM 120,"(1, 1)",Chemistry,,
CHEM 192,Introductory Seminar in Chemistry,Small-group discussions of aspects of chemistry,"(2, 2)",Chemistry,,
CHEM 231,Foundations of Analytical Chemistry,Fundamental chemical measurement science,"(3, 3)",Chemistry,,
CHEM 232,Foundations of Analytical Chemistry Lab,Laboratory applications of principles of analytical chemistry,"(2, 2)",Chemistry,,
CHEM 241,Foundations of Organic Chemistry,"Nomenclature, structure, bonding, reactions, mechanisms, synthesis, and the stereochemistry of organic compounds","(4, 4)",Chemistry,,
CHEM 242,Foundations of Organic Chemistry Laboratory,Laboratory applications of organic chemistry principles,"(1, 1)",Chemistry,,
CHEM 245,Fundamentals of Organic Chemistry,"Nomenclature, structure, bonding, reactions, mechanisms, synthesis, stereochemistry of organic compounds","(4, 4)",Chemistry,,
CHEM 246,Fundamentals of Organic Chemistry Laboratory,Laboratory applications of principles presented inCHEM 245,"(1, 1)",Chemistry,,
CHEM 261,Fundamentals of Inorganic Chemistry,"Preparation, structures, properties, and reactions of chemical elements and inorganic compounds; periodic trends, organizing principles; applications","(3, 3)",Chemistry,,
CHEM 263,Foundations of Inorganic Chemistry,"Preparation, structures, properties, and reactions of chemical elements and inorganic compounds; periodic trends, organizing principles; applications","(4, 4)",Chemistry,,
CHEM 264,Foundations of Inorganic Chemistry Laboratory,Synthetic techniques and instrumental methods in inorganic chemistry,"(1, 1)",Chemistry,,
CHEM 301,Advanced Scientific Writing--Chemistry (GT-CO3),Advanced scientific writing using the read-analyze-write approach to writing scientific journal articles,"(3, 3)",Chemistry,,
CHEM 311,Introduction to Nanoscale Science,"Synthesis, characterization, and applications of nanoscale materials","(3, 3)",Chemistry,,
CHEM 315,Foundations of Polymer Chemistry,"Synthesis, characterization, and applications of polymeric materials","(3, 3)",Chemistry,,
CHEM 320,Chemistry of Addictions,"Chemical processes of addiction; receptor binding, molecular deactivation, and feedback in the context of protein-substrate molecular interactions","(3, 3)",Chemistry,,
CHEM 321,Foundations of Chemical Biology,Principles of chemical biology,"(4, 4)",Chemistry,,
CHEM 322,Foundations of Chemical Biology Laboratory,"Chemical biology approaches used to illustrate how chemistry can be applied to manipulate and study biological problems using a combination of experimental techniques ranging from organic chemistry, analytical chemistry, biochemistry, molecular biology, biophysical chemistry, and cell biology","(1, 1)",Chemistry,,
CHEM 333,Forensic Chemistry,Basic knowledge related to the application of chemical principles in forensic sciences,"(3, 3)",Chemistry,,
CHEM 334,Quantitative Analysis Laboratory,Laboratory applications of principles presented inCHEM 335,"(1, 1)",Chemistry,,
CHEM 335,Introduction to Analytical Chemistry,"Modern and classical applications and methods in analytical chemistry including statistical, kinetic, spectroscopic, and chromatographic analysis","(3, 3)",Chemistry,,
CHEM 338,Environmental Chemistry,Processes that control the fate of chemicals in the environment,"(3, 3)",Chemistry,,
CHEM 341,Modern Organic Chemistry I,"Structures, nomenclature, dynamics, spectroscopy, and reactions of organic molecules","(3, 3)",Chemistry,,
CHEM 343,Modern Organic Chemistry II,Continued studies of reactions and mechanisms of organic molecules and biological chemistry,"(3, 3)",Chemistry,,
CHEM 344,Modern Organic Chemistry Laboratory,Laboratory applications of modern organic chemistry,"(2, 2)",Chemistry,,
CHEM 345,Organic Chemistry I,"Structure, nomenclature, dynamics, spectroscopy, reactions of organic molecules","(4, 4)",Chemistry,,
CHEM 346,Organic Chemistry II,Continue studies of reactions and mechanisms of organic molecules,"(4, 4)",Chemistry,,
CHEM 355,Foundations of Sustainable Chemistry,Explore how chemistry can help address global human health and environmental issues and how solutions draw from a wide range of multidisciplinary concepts,"(3, 3)",Chemistry,,
CHEM 371,Fundamentals of Physical Chemistry,Quantum mechanics; molecular structure and spectroscopy; statistical and equilibrium thermodynamics; kinetics,"(4, 4)",Chemistry,,
CHEM 372,Fundamentals of Physical Chemistry Lab,"Laboratory experiments illustrate the Fundamentals of Physical Chemistry, including atomic and molecular spectroscopy, thermochemistry, chemical equilibrium, and kinetics","(1, 1)",Chemistry,,
CHEM 384,Supervised College Teaching,,"(1, 3)",Chemistry,,
CHEM 431,Instrumental Analysis,Instrumental methods of chemical analysis,"(4, 4)",Chemistry,,
CHEM 433,Clinical Chemistry,Principles and methodology of clinical chemistry,"(3, 3)",Chemistry,,
CHEM 434,Forensic Chemistry Laboratory,Techniques used to illustrate how chemistry can be applied to criminal investigation,"(1, 1)",Chemistry,,
CHEM 440,Advanced Organic Chemistry Laboratory,"Advanced techniques in organic synthesis, mechanisms of reactions, structure determination","(2, 2)",Chemistry,,
CHEM 442,Chemistry of Hemp and Cannabis,Examine characteristics of cannabis chemical families and the pharmacological properties,"(3, 3)",Chemistry,,
CHEM 445,Synthetic Organic Chemistry,"Functional group interconversions, carbonyl chemistry, alkene synthesis, pericyclic reactions, metal-mediated reactions, synthetic planning and retrosynthesis, stereocontrolled reactions","(3, 3)",Chemistry,,
CHEM 448,Medicinal Chemistry,"Foundational understanding of how drugs function and affect biological systems, overview of the pharmaceutical industry, synthetic chemistry relevant to therapeutic compounds, introduction to process (scale up) chemistry, case studies of drug development","(3, 3)",Chemistry,,
CHEM 451,Foundations of Catalytic Chemistry,Foundational aspects of catalytic chemistry applied to homogeneous and heterogeneous systems utilizing molecular and biological catalysts as well as nano and supported catalytic materials,"(3, 3)",Chemistry,,
CHEM 461,Inorganic Chemistry,"Concepts, models to explain structural, spectroscopic, magnetic, thermodynamic, and kinetic properties of inorganic compounds; symmetry, group theory","(3, 3)",Chemistry,,
CHEM 462,Inorganic Chemistry Laboratory,Synthetic techniques and instrumental methods in inorganic chemistry,"(2, 2)",Chemistry,,
CHEM 465,Chemistry of Sustainable E-Waste Management,A chemistry complement to a trans-disciplinary overview of the electronics industry,"(1, 1)",Chemistry,,
CHEM 473,Foundations of Physical Chemistry,Quantum chemistry; molecular structure and spectroscopy; equilibrium thermodynamics; kinetics,"(4, 4)",Chemistry,,
CHEM 474,Physical Chemistry I,"Quantum chemistry; applications to bonding, molecular structure, and spectroscopy","(3, 3)",Chemistry,,
CHEM 475,Physical Chemistry Laboratory I,Physiochemical experiments; emphasis on quantum mechanics/spectroscopy; interpretation/presentation of data; formal lab reports,"(1, 1)",Chemistry,,
CHEM 476,Physical Chemistry II,Statistical thermodynamics; applications to phase and chemical equilibria; kinetics,"(3, 3)",Chemistry,,
CHEM 477,Advanced Physical Chemistry Laboratory,Physiochemical experiments; emphasis on thermodynamics/statistical mechanics/kinetics; interpretation/presentation of data; formal lab reports,"(1, 1)",Chemistry,,
CHEM 487,Internship,Supervised work experience in approved off-campus chemical laboratory setting,"(1, 12)",Chemistry,,
CHEM 493,Senior Seminar,Critical analysis of selected literature; develop presentation of technical topic; required oral presentation,"(2, 2)",Chemistry,,
CHEM 495,Independent Study,,"(1, 3)",Chemistry,,
CHEM 498,Research,,"(1, 3)",Chemistry,,
CHEM 499,Senior Thesis,"Preparation of a written thesis and an oral defense, based upon undergraduate research performed or an internship experience, under the guidance of a thesis advisor and thesis committee","(2, 2)",Chemistry,,
CHEM 511,Solid State Chemistry,Physical and descriptive chemistry of solids including characterization and synthetic methods,"(3, 3)",Chemistry,,
CHEM 515,Polymer Chemistry,"Fundamentals of polymer chemistry: synthesis, characterization, physical properties","(3, 3)",Chemistry,,
CHEM 517,Chemistry of Electronic Materials,"Chemical aspects of preparation and processing of materials in electronic devices, ""molecular electronics,"" and nanostructured materials","(3, 3)",Chemistry,,
CHEM 521,Principles of Chemical Biology,,"(3, 3)",Chemistry,,
CHEM 522,Methods of Chemical Biology,"Approaches to quantitative chemical biology, visualization, study and characterization of macromolecules and macromolecular-dependent processes","(2, 2)",Chemistry,,
CHEM 530A,Advanced Topics in Chemical Analysis: Environmental Chemical Analysis,,"(1, 1)",Chemistry,,
CHEM 530B,Advanced Topics in Chemical Analysis: Absorption and Emission Spectroscopy,,"(1, 1)",Chemistry,,
CHEM 530C,Advanced Topics in Chemical Analysis: Bioanalytical Chemistry,,"(1, 1)",Chemistry,,
CHEM 530D,Advanced Topics in Chemical Analysis: Statistical Analysis in Analytical Chemistry,,"(1, 1)",Chemistry,,
CHEM 530E,Advanced Topics in Chemical Analysis: Mass Spectrometry,,"(1, 1)",Chemistry,,
CHEM 530F,Advanced Topics in Chemical Analysis: Analysis of Materials,,"(1, 1)",Chemistry,,
CHEM 532,Advanced Chemical Analysis II,Advanced optics; instrumentation and methodology for analytical spectroscopy; computer applications,"(3, 3)",Chemistry,,
CHEM 533,Chemical Separations,Fundamentals and applications of chemical separations,"(3, 3)",Chemistry,,
CHEM 537,Electrochemical Methods,Theory and methods of electrochemistry; applications of modern electrochemical techniques,"(3, 3)",Chemistry,,
CHEM 539A,Principles of NMR and MRI: Basic NMR Principles,,"(1, 1)",Chemistry,,
CHEM 539B,Principles of NMR and MRI: NMR Diffusion Measurements-2D NMR and MRI,,"(1, 1)",Chemistry,,
CHEM 539C,Principles of NMR and MRI: Advanced NMR and MRI Techniques,,"(1, 1)",Chemistry,,
CHEM 541,Organic Molecular Structure Determination,Determination of organic molecular structure by spectroscopic methods,"(2, 2)",Chemistry,,
CHEM 543,Structure/Mechanisms in Organic Chemistry,Structure including stereochemistry and conformational isomerism; reactivity and mechanisms in organic chemistry,"(2, 2)",Chemistry,,
CHEM 545,Synthetic Organic Chemistry I,Reactions and synthesis in organic chemistry,"(3, 3)",Chemistry,,
CHEM 547,Physical Organic Chemistry,"Mechanisms, theory, kinetics, and thermodynamics","(3, 3)",Chemistry,,
CHEM 548,Organometallics in Synthesis,Fundamental aspects of organometallic chemistry applied to organic synthesis,"(2, 2)",Chemistry,,
CHEM 549,Synthetic Organic Chemistry II,Strategies for the total synthesis of natural products,"(2, 2)",Chemistry,,
CHEM 550A,Materials Chemistry: Hard Materials,"Structure and bonding; crystallography; properties; synthesis; characterization of metals, semiconductors, and network solids","(1, 1)",Chemistry,,
CHEM 550B,Materials Chemistry: Soft Materials,"Structure and bonding, mechanisms, properties, applications, synthesis, characterization of polymers, complex fluids, and biomaterials","(1, 1)",Chemistry,,
CHEM 550C,Materials Chemistry: Nanomaterials,"Structure and bonding, synthesis, properties, characterization of carbon nanotubes, metal and semiconductor nanocrystals, and nanocomposites","(1, 1)",Chemistry,,
CHEM 551,Catalytic Chemistry,Fundamental aspects of catalytic chemistry applied to homogeneous and heterogeneous systems utilizing molecular catalysts as well as nano and supported catalytic materials,"(3, 3)",Chemistry,,
CHEM 555,Chemistry of Sustainability,"The central role of chemistry for achieving sustainability in key areas including chemicals and materials, energy, and environment","(3, 3)",Chemistry,,
CHEM 560,Foundations of Inorganic Synthesis,,"(1, 1)",Chemistry,,
CHEM 561,Inorganic Synthesis,Chemistry of compounds of representative elements and transition metals,"(2, 2)",Chemistry,,
CHEM 563A,Physical Methods in Inorganic Chemistry: Group Theory,Modern experimental methods in inorganic chemistry,"(1, 1)",Chemistry,,
CHEM 563B,Physical Methods in Inorganic Chemistry: Vibrational Spectroscopy,Modern experimental methods in inorganic chemistry,"(1, 1)",Chemistry,,
CHEM 563C,Physical Methods in Inorganic Chemistry: Electronic Structure and Magnetism,Modern experimental methods in inorganic chemistry,"(1, 1)",Chemistry,,
CHEM 563D,Physical Methods in Inorganic Chemistry: Magnetic Spectroscopies,Modern experimental methods in inorganic chemistry,"(1, 1)",Chemistry,,
CHEM 563E,Physical Methods in Inorganic Chemistry: Advanced Nuclear Magnetic Resonance Spectroscopy,Modern experimental methods in inorganic chemistry,"(1, 1)",Chemistry,,
CHEM 563F,Physical Methods in Inorganic Chemistry: Other Structural Methods,Modern experimental methods in inorganic chemistry,"(1, 1)",Chemistry,,
CHEM 565,Inorganic Mechanisms,"Fundamental tools, key principles, selected classic case histories of inorganic and organometallic mechanistic chemistry, emphasizing kinetic methods","(3, 3)",Chemistry,,
CHEM 566,Bioinorganic Chemistry,"Biological-inorganic chemistry, including key principles, prototype systems, classic papers, and problems","(3, 3)",Chemistry,,
CHEM 567,Crystallographic Computation,Theory and practice of structural computations using single crystal X-ray diffraction data,"(1, 1)",Chemistry,,
CHEM 569,Chemical Crystallography,Theory and practice of determination of crystal and molecular structure by single crystal X-ray and neutron diffraction,"(3, 3)",Chemistry,,
CHEM 570,Chemical Bonding,Electronic structure methods; chemical bonding models; intermolecular interactions,"(3, 3)",Chemistry,,
CHEM 571A,Quantum Chemistry: Foundations,Simple systems; symmetry; approximate methods; time dependent methods; molecular structures,"(2, 2)",Chemistry,,
