"code","level","title","credits","college","description"
"H EDU3598","Undergraduate Semester","Strategies and Tactics in Emergency Management",3,"HE - College of Health","The purpose of this course is to continue to develop a foundation of basic knowledge and skills necessary to understand the roles and responsibilities of an emergency manager and the principles of emergency management. Upon completion of the course students will be prepared to take the state Utah Associate Emergency Manager (UTAEM) and/or the national Associate Emergency Manager (AEM) certification exam, should they elect to do so."
"ED PS2600","Undergraduate Semester","Strategies for College Success",3,"ED - College of Education","Designed to encourage academic success. Students are given the opportunity to learn different techniques to develop a personalized system of learning. In addition to academic skills (including time-management, note-taking, test-taking), instructors focus on helping students clarify goals and values, increase their skills as critical and active thinkers, and become familiar with the many aspects of University culture and resources."
"UGS1060","Undergraduate Semester","Strategies for Developing Electronic Learning Portfolios",1,"UOFU - University of Utah","Introduces students to the basics of electronic learning portfolios, including the identification, discovery, retrieval, and evaluation of material from a variety of formats. Topics include reflective thinking and writing, synthesis of material from across disciplines, creative display of materials, and us of multimedia in the portfolio. Part of the Block U Program."
"EDU6890","Graduate Semester","Strategies for Effective Instructional Delivery",3,"ED - College of Education","To increase participants’ knowledge of effective instructional strategies and the instructional delivery of these evidenced-based techniques. Participants will engage in practical application opportunities in this field-based practicum. Topics include but are not limited to the following: evidenced-based instructional strategies, explicit models of instruction, Gradual Release of Responsibility Model, student motivation and engagement, increasing student response rates, identification of resources, identification and evaluation of curriculum resources and materials, small group instruction, instructional shifts, and lesson planning."
"SURG7102","Medicine Semester","Strategies for Healthcare Improvement",0.5,"MD - S. F. E. School of Medicine","The Strategies for Healthcare Improvement course is intended to provide students with a broad introduction to five ways that healthcare improvement can take place. Students will participate in seven two-hour sessions that will include didactic and group interactive learning, including guided discussion on case studies derived from actual improvement projects at the University of Utah Health to discover how clinicians and leaders utilized the five strategies to improve patient care. Students who wish to pursue value driven healthcare concepts in more depth are encouraged to continue in this four-year longitudinal pathway, including completion of clinical capstone experiences. The Foundations in Value Driven Healthcare course is intended to provide students with a broad introduction to the concepts of value-based healthcare delivery, including quality improvement, patient safety, patient experience, and cost containment. Students will participate in four two-hour sessions that will include didactic and small group interactive learning. Students who wish to pursue value driven healthcare concepts in more depth are encouraged to continue in this four-year longitudinal pathway, including completion of clinical capstone experiences."
"PSY2130","Undergraduate Semester","Strategies for International Student College Success",3,"SB - Coll of Soc & Behavioral Sci","This class is reserved for undergraduate international students.  This course is designed to encourage successful adaptation and adjustment to studying in the U.S.  Students will learn how to negotiate and adjust to a new cultural environment, deal with academic pressures, develop communication and social skills, learn stress management techniques, and acquire skills to help facilitate positive mental health and well-being."
"T L6113","Graduate Semester","Strategies for Teaching and the Assessment of Learning",3,"ED - College of Education","Meets with T L 5113. Examination of various research-based means for enhancing student achievement, developing thinking skills, assessing student's needs and motivation, matching strategies with instructional goals, and promoting group interaction skills."
"T L5113","Undergraduate Semester","Strategies for Teaching and the Assessment of Learning",3,"ED - College of Education","Examination of various research-based means for enhancing student achievement, developing thinking skills, assessing students' needs and motivation, matching strategies with instructional goals, and promoting group interaction skills. School-based field experience of 2 to 3 hours each week."
"LEAP1000","Undergraduate Semester","Strategies for University Success","1 - 3","UOFU - University of Utah","Intended to provide entering freshman students with the knowledge, strategies, and competencies to help enhance their experience at the University of Utah. These objectives are pursued through a variety of activities and assignments, including class lectures, guest presentation, class discussions, hands-on exercises, and student presentations of individual and group projects. Students will have opportunities to improve their computer literacy and to learn essential library technologies. This course is open to any new freshman student."
"EDU7751","Graduate Semester","Strategies in Reading and Learning",3,"ED - College of Education","Critically reviews theory and research on learning and reading strategies. Focuses on what it means to be a strategic learner and the role of strategy learning in educational settings."
"STRAT6170","Graduate Semester","Strategy","1 - 4","BU - David Eccles Sch of Business","Strategy introduces the basic concepts and tolls for formulating business strategy and focuses on how firms can develop sustainable competitive advantages.  Central topics include assessing industry economics and dynamics to identify strategic threats and opportunities, evaluating the profit potential of strategic resources and capabilities, and strategic diversification.  Other topics include assessing actual and potential cost and differentiation advantages, vertical scope of the firm, strategic management of multi-business firms, global strategy, strategic alliances, competitive advantage and the Internet, strategic management in technology-intensive industries, and strategy under uncertainty."
"STRAT6710","Graduate Semester","Strategy & Technology","1.5 - 3","BU - David Eccles Sch of Business","The purpose of this course is to investigate how technologies emerge and evolve, and to explore how those processes influence, and are influenced by, competition. Topics addressed include the creation and evolution of technology, the emergence of industry standards, the economics of technology networks, the emergence of markets, technology platforms, intellectual property, product commercialization, and the management of technology portfolios.  Class readings and materials about new and emerging technologies are drawn from the web and other sources. Industry experts are also frequent participants."
"COMM5750","Undergraduate Semester","Streaming Life: Journalism, News and Engaging Streaming Tech",3,"HU - College of Humanities","This course engages streaming technology and channels such as Twitch and YouTube and introduces students to brand and journalism creation on these."
"CVEEN2140","Undergraduate Semester","Strength of Materials",3,"EN - J & M Price College of Eng.","Concept of stress, axial stress and strain, torsion, pure bending, transverse loading, transformations of stress and strain, design of beams and shafts for strength, deflection of beams, columns."
"ME EN3300","Undergraduate Semester","Strength of Materials",4,"EN - J & M Price College of Eng.","Shear and bending moment in beams, torsion of circular and noncircular sections, bending and shear stresses in beams, deflection of beams, statically indeterminate members and structures. Failure criteria, stress concentrations, column buckling. Laboratory in mechanical behavior of materials and stress analysis included."
"BALLE2100","Undergraduate Semester","Strength Training for Dancers",1,"FA - College of Fine Arts","This course will assess the current strength of dancers and implement a strength training program to increase muscle strength, metabolism, and aid in weight loss."
"H EDU7071","Graduate Semester","Strengthening Families Program Practicum",3,"HE - College of Health","This is an on-line course for University graduate students or professionals nationwide who are implementing the instructor's Strengthening Families Program on research grants and need on-line reading to improve academic preparation and 15 weeks of supervision while implementing the 14 week family intervention for the prevention of substance abuse and other associated health problems (e.g., violence, child abuse and neglect, delinquency, teen pregnancy, etc.)."
"H EDU2060","Undergraduate Semester","Stress Management",3,"HE - College of Health","This Stress Management Course is about learning to live wisely and well; more specifically, this course is aimed at advancing your understanding of how stress affects you and how different stress management methods may be used to help you to live more effectively in your world."
"PSY6833","Graduate Semester","Stress Management for Graduate Students",1,"SB - Coll of Soc & Behavioral Sci","The course provides an overview of stress conceptualization, sources of stress, stress assessment, and stress management. Students will engage in a variety of experiential activities involving self-monitoring of stressors and stress responses, sleep patterns, and stress buffers. Students will receive feedback on typical patterns of stress and will learn a variety of stress management techniques. Information about improving sleep, social support, and health behavior will be provided, along with a list of stress management resources, tailored to graduate students."
"H EDU6160","Graduate Semester","Stress Management for Instructors",3,"HE - College of Health","Course is more appropriate to Graduate Students in Health Education.  The course will provide an overview of learning theories and educational objectives as they relate to stress management skills and apply this content to a variety of populations.  The course will also train in specific stress management skills and techniques."
"ESSF1064","Undergraduate Semester","Stretch and Strengthen",2,"HE - College of Health","This class includes a series of stretches to help with flexibility, range of motion, balance, and posture. Also includes various body weight and light weight exercises to increase over all strength."
"MUSC1750","Undergraduate Semester","String Instrument Study I",1,"FA - College of Fine Arts","Performance and pedagogy skills for orchestral string instruments: violin, viola."
"MUSIC1751","Undergraduate Semester","String Instrument Study I--Lab",0,"FA - College of Fine Arts","Ensemble participation on secondary instruments or voice."
"MUSIC1753","Undergraduate Semester","String Instrument Study II--Laboratory",0,"FA - College of Fine Arts","Ensemble participation on secondary instruments or voice."
"MUSC4840","Undergraduate Semester","String Literature",2,"FA - College of Fine Arts","Course designed to acquaint students with literature, materials, and resources needed for career string teaching."
"MUSC4830","Undergraduate Semester","String Pedagogy",2,"FA - College of Fine Arts","Course designed to acquaint students with methods and resources needed for career string teaching."
"CVEEN6210","Graduate Semester","Structural Analysis II",3,"EN - J & M Price College of Eng.","Review the analytical techniques presented in Structural Analysis I pertaining to truss and beam structures, and expands them to structures with several redundancies. A major portion of the course is devoted to linear analysis of truss and frame structures using the stiffness method."
"CVEEN5210","Undergraduate Semester","Structural Analysis II",3,"EN - J & M Price College of Eng.","Reviews the analytical techniques presented in Structural Analysis I pertaining to truss and beam structures, and expands them to structures with several redundancies. A major portion of the course is devoted to linear analysis of truss and frame structures using the stiffness method."
"MSE3011","Undergraduate Semester","Structural Analysis of Materials",4,"EN - J & M Price College of Eng.","This course will teach the fundamentals of materials characterization based on atomic bonding, crystallography, and microstructure. The students will be able to: 1) interpret x-ray and electron diffraction patterns, 2) operate a scanning electron microscope and use energy dispersive spectroscopy to identify the elemental analysis of imaged features, 3) identify metals, polymers, ceramics, semiconductors, and composite materials based on their density, crystallinity, thermal expansion, infrared spectra, glass transition temperature or melting point, phase assemblage, and elemental analysis, 4) understand how surface analysis techniques work and be able to select the appropriate technique for characterizing a specific surface, 5) understand how materials analysis is related to the microstructure and properties of a material, 6) solve homework problems and write laboratory report, and 7) demonstrate proficiency through acceptable performance on exams."
"CVEEN7240","Graduate Semester","Structural Dynamics",3,"EN - J & M Price College of Eng.","This course will present analytical methods for evaluating the dynamic response of structural systems. In addition, laboratory work using an instructional shake table will be undertaken. The course will cover software available for linear dynamic analysis of structures and inelastic static and dynamic analysis. The course topics include free vibration, harmoic and periodic excitation, and step excitation of single-degree-of-freedon systems; numerical evaluation of dynamic response using time-stepping methods and Newmarks's methods; earthquake response of linear systems; response and design spectra; energy dissipation devices; generalized single degree of freedom systems; and earthquake response of inelastic systems."
"CVEEN7250","Graduate Semester","Structural Earthquake Engineering",3,"EN - J & M Price College of Eng.","The course presents the basic principles of seismic design of bridges and buildings. Topics include: seismic design philosophy; modeling and analysis; software for inelastic pushover analysis; capacity design; design off R/C elements for ductile frames; seismic design of beam-column joints; seismic design of foundation systems; and seismic assessment and retrofit of structural systems."
"SW7530","Graduate Semester","Structural Equation Modeling",3,"SW - College of Social Work","This course explores Structural Equation Modeling procedures. Structural Equation Modeling (SEM) is a general class of multivariate modeling techniques that allows the estimation of relationships between latent (unobserved) variables. This course assumes no prior experience with Structural Equation Modeling and is intended as both a theoretical and practical introduction. Topics covered in the course will include path analysis with measured variables, confirmatory factor analysis, structural equation models with latent variables, and an introduction to more advanced models. Students will develop hands-on practice experience and will have the opportunity to work on projects tailored to their research interests and needs. The course is built around the MPlus statistical software; students may use other software at their discretion but no programming support will be provided."
"GEO3060","Undergraduate Semester","Structural Geology and Tectonics",3,"MI","Fundamentals of rock deformation and applications to petroleum geology, mining, and geological engineering; mechanics of rock flow, fracture and folding; geometric techniques of structural analysis; introduction to tectonics. Field trips required. Two lectures, one lab weekly."
"GEO4060","Undergraduate Semester","Structural Geology and Tectonics",4,"SC - College of Science","Structural geology is concerned with describing and quantifying strain observed in rocks and relating that deformation to tectonic stresses in the past. Students will learn to recognize and describe a wide variety of tectonic structures and interpret the geologic history of rocks and regions based on your observations and measurements at a variety of scales. By the end of this course, students should be able to: a) characterize the composition and geometry of rock bodies, with an emphasis on geologic map and cross-section interpretation. b) Explain the fundamentals of stress, strain, and rheology and how they pertain to rock deformation. c) Relate rock deformation to plate tectonics. And d) articulate the fundamental principles of structural geology as they pertain to studying Earth processes and human interactions with these processes. Field trips required. Two lectures, one lab weekly."
"GEO3065","Undergraduate Semester","Structural Geology for Engineers",2,"SC - College of Science","Recognition, characterization and analysis of the geometry, kinematics, and dynamics of geologic structures formed in Earth’s crust, including reading and interpretation of geologic maps; construction of geologic cross sections; stereographic projection; geologic applications of rock mechanics. Meets with GEO 3075."
"CVEEN3210","Undergraduate Semester","Structural Loads and Analysis",3,"EN - J & M Price College of Eng.","Structural design loads with emphasis on application of specifications, analysis of cables and arches, influence lines for beams and trusses, deflection of structures by double-integration, moment-area, conjugate-beam, and virtual-work methods, introduction to indeterminate structural analysis using slope-deflection, moment-distribution, and approximate techniques."
"BLCHM6430","Graduate Semester","Structural Methods",1.5,"SC - College of Science","This course provides an integrated approach to the applications of NMR and X-ray crystallography in structural biology. Topics covered include: basic NMR theory, and the application of 2D and 3D NMR methods for the determining protein and RNA structures; methods of macromolecular crystallization and crystal structure determination."
"BIO C6430","Graduate Semester","Structural Methods",1.5,"MD - S. F. E. School of Medicine","This course provides an integrated approach to the applications of X-ray crystallography and electron microscopy in structural biology. Topics covered include basic theory and the application of methods of structure determination."
"PSY6550","Graduate Semester","Structural Modeling",4,"SB - Coll of Soc & Behavioral Sci","Selected topics in structural modeling, including confirmatory factor analysis. Computer intensive."
"CHIN6281","Graduate Semester","Structure of Chinese: Phonetics",3,"HU - College of Humanities","Meets with Chinese 5281."
"CHIN5281","Undergraduate Semester","Structure of Chinese: Phonetics",3,"HU - College of Humanities","Introduction to the articulatory features and patterns of Mandarin Chinese sound segments and tones."
"CHIN6280","Graduate Semester","Structure of Chinese: Syntax",3,"HU - College of Humanities","Meets with CHIN 5280."
"CHIN5280","Undergraduate Semester","Structure of Chinese: Syntax",3,"HU - College of Humanities","Introduction to the structure of Mandarin Chinese, including components of word, syntax, meaning, and discourse, and their implications for learning Mandarin as a second language."
"ANAT5000","Undergraduate Semester","Structure of Hard Tissues",2,"MD - S. F. E. School of Medicine","An advanced course on all aspects of normal hard tissues structure. Topics covered include histology, ultrastructure, mineralogy, biochemistry, radiobiology and solid state physics of the organic and mineral components. Emphasis will be on enamel and bone, but other hard tissues as well as some pathological conditions will be covered. Dosimetry and dating techniques will be presented as special topics. Term paper required."
"JAPAN5290","Undergraduate Semester","Structure of Japanese: Syntax",3,"HU - College of Humanities","Study of sounds, words, and sentences through analysis of data from Japanese language. Emphasis on grammar and syntax."
"JAPAN6290","Graduate Semester","Structure of Japanese: Syntax",3,"HU - College of Humanities",""
"CS6355","Graduate Semester","Structured Prediction",3,"EN - J & M Price College of Eng.","This course gives a graduate level overview of concepts and techniques for statistical modeling of structured data. Much of the data we see is in an unstructured form – text, images, videos, etc. How do we efficiently learn to extract structured information from such raw data? This could involve tasks such as parsing a sentence, creating a tabulated summary of the information in a webpage, adding tags to an image, recognizing objects in images, etc. The common thread across these applications is that predicting the output requires assignments to multiple interdependent variables. This course is an overview of topics in structured learning and prediction, with a focus on ideas that have emerged in the last couple of decades. We will look at several techniques for structured output learning and prediction using examples from natural language processing, computer vision and related areas. Students should be familiar with basics of machine learning."
"ARCH3310","Undergraduate Semester","Structures  I",3,"AR - Col of Architecture + Planning","Investigation of individual structural elements in a three dimensional architectural context, including discussions of three dimensional equilibrium and forces, how one element bears upon another and three dimensional structural systems as implemented by architects. Begins the investigation of the fundamentals of statics and mechanics of materials; two-dimensional structural systems including axial elements; basic methods of graphical and analytical analysis."
"ARCH6310","Graduate Semester","Structures  I (3+)",3,"AR - Col of Architecture + Planning","This course is for students enrolled in the 3+ Master of Architecture program. The course investigates individual structural elements in a three-dimensional architectural context, including discussion of three dimensions equilibrium and forces, how one element bears upon another and three dimensional structural systems as implemented by architects. Students begin the investigation of the fundamentals of statics and mechanics of materials; two dimensional structural systems analysis including axial elements; basic methods of graphical and analytical analysis."
"ELP6550","Graduate Semester","Student Affairs Administration",3,"ED - College of Education","Examines the history and philosophies of student affairs, roles and functions of professionals in the field, theoretical bases of the professional, skills and competencies needed, and current issues regarding students and student affairs in higher education. Emphasis is on the relationship of student affairs to the mission and purpose of higher education in different institutional contexts. Students enrolled in 7550 will be held to a higher standard and my be assigned additional coursework."
"ELP7550","Graduate Semester","Student Affairs Administration",3,"ED - College of Education","Examines the history and philosophies of student affairs, roles and functions of professionals in the field, theoretical bases of the professional, skills and competencies needed, and current issues regarding students and student affairs in higher education. Emphasis is on the relationship of student affairs to the mission and purpose of higher education in different institutional contexts. Students enrolled in 6550 will be held to a higher standard and my be assigned additional coursework."
"ED PS4760","Undergraduate Semester","Student Athlete Mentors (SAMs)",1,"ED - College of Education","Training for students who want to become peer helpers in the Student Athlete Mentors (SAMs) program. A SAM is a friend to the team, who listens and communicates caring. SAMs provide information, referral, and support to team members, freshman student athletes in the Life Skills class, and other student-athletes. SAMs are not a substitute for professional help but may be a bridge to that help. Each SAM is trained in the idea of confidentiality. In addition to being available for team members, each SAM is responsible for assessing team needs. SAMs organize and lead the Student-Athlete Conference, participate in one community service project, and attend bimonthly meeting/classes."
"MBA6810","Graduate Semester","Student Consulting Initiative","0.5 - 5","BU - David Eccles Sch of Business","Continuation of MBA 6800."
"ANTH5711","Undergraduate Semester","Student Individual Research Group (SIRG)","1 - 3","SB - Coll of Soc & Behavioral Sci",""
"FINAN6800","Graduate Semester","Student Investment Fund","1.5 - 3","BU - David Eccles Sch of Business","The Masters Student Investment Fund (MSIF) at the David Eccles School of Business offers graduate students a hands-on opportunity to learn equity research and portfolio management. Participants gain skills in evaluating investments, structuring portfolios, and managing a real-money fund. While students bring varying levels of investment experience, the program emphasizes curiosity, critical thinking, and collaborative analysis over prior expertise. Questions are encouraged, and mutual respect among peers is essential for success. The Fund’s bylaws provide operational details, and collaboration is key to a meaningful learning experience. Enrollment is by application, and students must be enrolled in a graduate program at the University of Utah. Apply here: https://www.advancedinvesting.org/msif/apply/."
"POLS3827","Undergraduate Semester","Student Lab for Social Change",3,"SB - Coll of Soc & Behavioral Sci","This intensive seminar will survey some of the most salient social issues of the day. Students will have the opportunity to learn from top scholars studying these issues and to interact with local community leaders engaged in finding solutions. Students will select a pressing contemporary social issue, provide an independent assessment of that issue, and present ideas for addressing the issue."
"ELP3510","Undergraduate Semester","Student Leadership in Higher Education",3,"ED - College of Education","For students interested in leadership in universities and in influencing policy issues that affect students.  Focus is on leadership and the nature of universities as well as policy issues."
"COMM3620","Undergraduate Semester","Student Media Practicum","3 - 12","HU - College of Humanities","This course is for students participating in student media activities. Students will develop skills in journalism, public relations, marketing, advertising, leadership, media management, audience engagement, digital and visual design, broadcasting, photography, videography, media relations, and other areas. Students can contribute to the operation and development of content for the campus newspaper, radio, and other student media platforms, both traditional and digital. Students maintain editorial independence and are responsible for decisions regarding content, growth of student media platforms, and audience engagement. Number of credits varies depending on students' roles."
"THEA5030","Undergraduate Semester","Student Productions I","1 - 3","FA - College of Fine Arts","For Theatre Majors and Minors. Participation in student-directed play productions."
"CHEM2000","Undergraduate Semester","Student Success in Chemistry and Biochemistry",1,"SC - College of Science","A course designed to introduce first-year chemistry and biochemistry students to university resources. Students will learn about resources that support them in their classes, to find ways to get involved on campus, and to get connected to the Chemistry Department and undergraduate research opportunities."
"KINES5495","Undergraduate Semester","Student Teaching in Physical Education",9,"HE - College of Health","Supervised secondary physical education teaching course. Lesson planning, curriculum planning, implementation and evaluation of teaching, and interaction with school personnel and teaching community."
"CSD5370","Undergraduate Semester","Student Teaching in Teaching American Sign Language",9,"HE - College of Health","This is the fourth course in the Teaching ASL series.  The course will focus on students teaching outside the classroom. Students will observe public school and college teaching settings. Students will also learn the art of teaching ASL to hearing students from their cooperating teachers and practicum supervisors in Communication Sciences and Disorders."
"MUSC4790","Undergraduate Semester","Student Teaching Internship",10,"FA - College of Fine Arts","Full-time student teaching experience in a school-based music program."
"SP ED6750","Graduate Semester","Student Teaching with Children and Youth who are Deafblind",7,"ED - College of Education","The intent of the practicum experience is to provide students with hands-on interactions with a wide range of children and youth who are deafblind. Students will apply knowledge and skills learned in required course work to develop and implement lesson plans, develop IEP objectives, and college data on student progress."
"SP ED5390","Undergraduate Semester","Student Teaching: Early Intervention","1 - 3","ED - College of Education","The purpose of this course is to provide an in-depth field experience with infants and toddlers (birth to age three) with or at risk of disabilities and their families. Field experiences range across many settings with focus on natural environments including but not limited to: homes, community-based settings (e.g., libraries, parks), early care and education, etc. Students will participate and contribute to the activities commonly engaged in by early interventionists. These activities will include but not be limited to: assessment, IFSP planning and development, service coordination, consultation with other professionals, home intervention, teleintervention, and transition from EI to preschool."
"SP ED6390","Graduate Semester","Student Teaching: Early Intervention","1 - 3","ED - College of Education","The purpose of this course is to provide an in-depth field experience with infants and toddlers (birth to age three) with or at risk of disabilities and their families. Field experiences range across many settings with focus on natural environments including but not limited to: homes, community-based settings (e.g., libraries, parks), early care and education, etc. Students will participate and contribute to the activities commonly engaged in by early interventionists. These activities will include but not be limited to: assessment, IFSP planning and development, service coordination, consultation with other professionals, home intervention, teleintervention, and transition from EI to preschool."
"EDU6395","Graduate Semester","Student Teaching: Elementary","1 - 12","ED - College of Education","Teacher candidates will have opportunities to observe experienced teachers and move toward full responsibility for the classroom while critically reflecting on their own practice. Offered as credit/no credit. Community/School field hours are expected to be completed as part of this class."
"EDU5395","Undergraduate Semester","Student Teaching: Elementary","1 - 12","ED - College of Education","Teacher candidates will have opportunities to observe experienced teachers and move toward full responsibility for the classroom while critically reflecting on their own practice. Open only to students in the elementary teacher licensure program. Offered as credit/no credit. Community/School field hours are expected to be completed as part of this class."
"EDU5295","Undergraduate Semester","Student Teaching: Kindergarten",4,"ED - College of Education","Supervised teaching in the classroom, lesson planning, scheduling, implementation and evaluation of instruction, classroom management, and interaction with school personnel. Open only to students in the early childhood education program. Offered as credit/no credit. Students enrolled in T L 6295 will be held to a higher standard of performance and may be assigned additional work."
"EDU6295","Graduate Semester","Student Teaching: Kindergarten",4,"ED - College of Education","Supervised teaching in the classroom, lesson planning, scheduling, implementation and evaluation of instruction, classroom management, and interaction with school personnel. Open only to students in the early childhood education program. Offered as credit/no credit.  Students enrolled in T L 6295 will be held to a higher standard of performance and may be assigned additional work."
"FCS6295","Graduate Semester","Student Teaching: Kindergarten",4,"SB - Coll of Soc & Behavioral Sci","Supervised teaching in the classroom, lesson planning, scheduling, implementation and evaluation of instruction, classroom management and interaction with school personnel. Offered as credit/no credit."
"FCS5295","Undergraduate Semester","Student Teaching: Kindergarten",4,"SB - Coll of Soc & Behavioral Sci","Supervised teaching in the classroom, lesson planning, scheduling, implementation and evaluation of instruction, classroom management and interaction with school personnel. Offered as credit/no credit."
"SP ED6200","Graduate Semester","Student Teaching: Mild to Moderate Disabilities",8,"ED - College of Education","Application of specific behavior, assessment, and instructional methods in supervised public school field experiences. Seminar required."
"SP ED5200","Undergraduate Semester","Student Teaching: Mild to Moderate Disabilities",8,"ED - College of Education","Application of specific behavior, assessment, and instructional methods in supervised public school experiences. Seminar required."
"SP ED5400","Undergraduate Semester","Student Teaching: Preschool",4,"ED - College of Education","Supervised student-teaching experience in pre-school program serving young children with developmental delays and a home-based experience with a young child with delays and his/her family."
"SP ED6400","Graduate Semester","Student Teaching: Preschool",4,"ED - College of Education","Supervised student-teaching experience in preschool program serving young children with developmental delays."
"FCS5296","Undergraduate Semester","Student Teaching: Primary",5,"SB - Coll of Soc & Behavioral Sci","Supervised teaching in the classroom, lesson planning, scheduling, implementation and evaluation of instruction, classroom management and interaction with school personnel. Offered as credit/no credit."
"FCS6296","Graduate Semester","Student Teaching: Primary",5,"SB - Coll of Soc & Behavioral Sci","Supervised teaching in the classroom, lesson planning, scheduling, implementation and evaluation of instruction, classroom management and interaction with school personnel. Offered as credit/no credit. Students enrolled in FCS 6296 will be held to higher standard of performance and will be assigned additional work."
"EDU6296","Graduate Semester","Student Teaching: Primary Grades",5,"ED - College of Education","Supervised teaching in the classroom, lesson planning, scheduling, implementation and evaluation of instruction, classroom management, and interaction with school personnel. Open only to students in the early childhood education program. Offered as credit/no credit.  Students enrolled in T L 6296 will be held to a higher standard of performance and may be assigned additional work."
"EDU5296","Undergraduate Semester","Student Teaching: Primary Grades",5,"ED - College of Education","Supervised teaching in the classroom, lesson planning, scheduling, implementation and evaluation of instruction, classroom management, and interaction with school personnel. Open only to students in the early childhood education program. Offered as credit/no credit. Students enrolled in T L 6296 will be held to a higher standard of performance and may be assigned additional work."
"EDU5495","Undergraduate Semester","Student Teaching: Secondary","1 - 12","ED - College of Education","Supervised teaching in the classroom, lesson planning, implementation, evaluation of instruction, classroom management, and interaction with school personnel. Open only to students in the secondary teacher licensure program. Offered as credit/no credit. Community/School field hours are expected to be completed as part of this class."
"EDU6495","Graduate Semester","Student Teaching: Secondary","1 - 12","ED - College of Education","Supervised teaching in the classroom, lesson planning, implementation, evaluation of instruction, classroom management, and interaction with school personnel. Open only to students in the secondary teacher certification program. Community/School field hours are expected to be completed as part of this class."
"SP ED5600","Undergraduate Semester","Student Teaching: Students who are Deaf and Hard of Hearing (5-21)",9,"ED - College of Education","Students are assigned a full-time practicum setting with children who are Deaf and hard of hearing for 15 weeks under the direct supervision of cooperating teachers. This capstone experience provides opportunities to refine and develop key knowledge and skills specific to educating this population of students. Teacher candidates transition from theory to practice as they become responsible for educational programming, instructional planning, facilitation of language development, management of learning environments, assessment, and collaboration."
"SP ED6600","Graduate Semester","Student Teaching: Students who are Deaf and Hard of Hearing (5-21)","5 - 9","ED - College of Education","Students are assigned a full-time practicum setting with children who are Deaf and hard of hearing for 15 weeks under the direct supervision of cooperating teachers. This capstone experience provides opportunities to refine and develop key knowledge and skills specific to educating this population of students. Teacher candidates transition from theory to practice as they become responsible for educational programming, instructional planning, facilitation of language development, management of learning environments, assessment, and collaboration."
"SP ED5800","Undergraduate Semester","Student Teaching: Students who are Deaf and Hard of Hearing (Birth-5)",7,"ED - College of Education","Students are assigned practicum settings (early intervention and preschool) with children birth-5 under direct supervision of cooperating teachers for a total of 400 clock hours. Students will design and implement IFSP and IEP based interventions for children who are deaf and hard of hearing and their families. Student teaching must be either concurrent or following the completion of the Special Education Early Childhood licensure program."
"SP ED6800","Graduate Semester","Student Teaching: Students who are Deaf and Hard of Hearing (Birth-5)","4 - 7","ED - College of Education","Students are assigned practicum settings with children birth-5 under the direct supervision of cooperating teachers for a total of 400 clock hours. Students will design and implement IFSP and IEP based interventions for children with hearing loss and their families. Student teaching must be either concurrent or following the completion of the Special Education Early Childhood licensure program"
"SP ED5300","Undergraduate Semester","Student Teaching: Students with Severe Disabilities",9,"ED - College of Education","Full-time supervised placement of students as they conduct assessment, instructional design, and implementation activities, and services planning, coordination, and management."
"SP ED6300","Graduate Semester","Student Teaching: Students with Severe Disabilities",9,"ED - College of Education","Full-time supervised placement as they conduct assessment, instructional design, program implementation activities, and service planning, coordination, and management."
"SP ED5500","Undergraduate Semester","Student Teaching: Students with Visual Impairments (5-21)",9,"ED - College of Education","Students are assigned two practicum settings with students who are blind or visually impaired (i.e., a classroom setting and an itinerant setting) for 15 weeks under direct supervision of cooperating teachers for a total of 450 clock hours. Emphasis is on the teacher as a team member, problem solver, and consultant. Students will identify, analyze, and interpret visual impairments, potential adverse impact on the student's education, communication, and behavior; maintain evaluation systems; and implement and manage education programming for students with visual impairments."
"SP ED6500","Graduate Semester","Student Teaching: Students with Visual Impairments (5-21)","5 - 9","ED - College of Education","Students are assigned two practicum settings with students who are blind or visually impaired (i.e., a classroom setting and an itinerant setting) for 15 weeks under direct supervision of cooperating teachers for a total of 450 clock hours. Emphasis is on the teacher as a team member, problem solver and consultant. Students will identify, analyze, and interpret visual impairments, potential adverse impact on the student's education, communication, and behavior; maintain evaluation systems; and implement and manage education programming for students with visual impairments."
"SP ED6700","Graduate Semester","Student Teaching: Visual Impairments (Birth - 5)","4 - 7","ED - College of Education","Students are assigned a practicum setting with children birth - 3 (EI) and 3-5 (Preschool) under the direct supervision of a cooperating teacher for a total of 400 clock hours. Students will identify, analyze and interpret family issues, visual issues, mobility issues, maintain an evaluation system and implement and manage educational programs for families who have children with visual impairments. Student teaching must be either concurrent or following the completion of the Special Education Early Childhood Licensure."
"SP ED5700","Undergraduate Semester","Student Teaching: Visual Impairments (Birth-5)",6,"ED - College of Education","Students are assigned a practicum setting with children birth - 3 (EI) and 3-5 (Preschool) under the direct supervision of a cooperating teacher for a total of 400 clock hours. Students will identify, analyze and interpret family issues, visual issues, mobility issues, maintain an evaluation system and implement and manage educational programs for families who have children with visual impairments. Student teaching must be either concurrent or following the completion of the Special Education Early Childhood Licensure."
