"subject","course_code","course_name","description","credits"
"Accounting","ACC 03516","Innovation and Analytics in Accounting","Prerequisite Courses: AC3405 with a minimum score of 2 or (AC3210 with a minimum score of 2 and AC3211 with a minimum score of 2) or with a minimum grade of C or ( with a minimum grade of C and with a minimum grade of C) Course Attributes: 0500, GRAD Academic Department: Accounting & Finance","Credits: 3"
"Accounting","ACC 03599","Special Topics in Accounting","Students will study advanced topics in Accounting.  By design, the specific topical course content will change with time.  Contact the Business Graduate Office or the Accounting & Finance Department for details. Prerequisite Courses: AC3405 with a minimum score of 2 or (AC3210 with a minimum score of 2 and AC3211 with a minimum score of 2) or with a minimum grade of C or ( with a minimum grade of C and with a minimum grade of C) Course Attributes: GCAT, GRAD Academic Department: Accounting & Finance","Credits: 3"
"Accounting","ACC 98300","Law for Accountants","This course includes the study of the legal aspects of sales, liability, secured transactions, commercial paper and consumer credit. Prerequisite Courses: with a minimum grade of D- Course Attributes: CAT, UGRD Academic Department: Accounting & Finance","Credits: 3"
"Advertising","ADV 04232","Advertising Media Budgeting","Media planning is a key element of advertising campaigns, focused on configuring the brand message, audience, frequency, time/timing, and advertising media mix within a given budget.  In this course, students use primary and secondary data from a variety of marketing consumer information sources, databases, and reports to define the consumer profile and media mix for an advertising campaign. Course Attributes: CAT, QNTL, UGRD Academic Department: Public Relations & Advertising","Credits: 3"
"Advertising","ADV 04330","Introduction to Advertising","The course provides an overview, including techniques and terminology that are useful in the professional world. Topics include history of advertising, marketing, ethics, law, consumer behavior, print and electronic media, and retail and corporate advertising. The course combines theory of advertising with practical applications. Prerequisite Courses: with a minimum grade of D- or HONR 01112 with a minimum grade of D- or with a minimum grade of D- Course Attributes: CAT, GCAT, UGRD Academic Department: Public Relations & Advertising","Credits: 3"
"Advertising","ADV 04352","Advertising Strategies","This course explores the methodologies and tactics involved in planning advertising campaigns. Students examine research sources, strategic planning techniques, media placement, copywriting & testing. Students will review presentation techniques, theme-within-a-theme and other related strategic thinking. Prerequisite Courses: with a minimum grade of D- and with a minimum grade of D- Course Attributes: CAT, UGRD Academic Department: Public Relations & Advertising","Credits: 3"
"Advertising","ADV 04355","Advertising Practicum","Advertising practicum allows students to apply their skills and knowledge by working on campus with department faculty on a variety of technical, creative, or research-related assignments. Students can earn 1 credit for every 40 hours of work, with most practica implemented for 3 credit hours. Students keep a detailed log of working hours, prepare an extensive portfolio, write an analytical critique of the practicum and submit the work to the faculty supervisor for grading. Prerequisite Courses: 75 credits are required as prerequisites to ADV 04355. Course Attributes: CAT, UGRD Academic Department: Public Relations & Advertising","Credits: 1 to 3"
"Advertising","ADV 04360","Integrated Marketing Communication","This course explores the expanded as well as the communication portion of the organization’s business and marketing plans. Emphasis is placed on how to  translate marketing strategies into a well-defined and seamless communication program directed at all of the organization’s publics. Prerequisite Courses: with a minimum grade of D- Course Attributes: CAT, GCAT, UGRD Academic Department: Public Relations & Advertising","Credits: 3"
"Advertising","ADV 04370","Essentials of Design","This course develops visual communication skills, teaching non-art majors how to think like a designer. Students will explore the creative design process with digital tools and design software, learning to effectively use and organize basic elements: typography, images, and color. They will examine and analyze case studies in graphic design, developing ability to critique design solutions. Students will use critical thinking skills, learning the essential descriptive vocabulary of graphic design and typography and how to designer’s choices about type and image work together to communicate specific content. Course Attributes: CAT, UGRD Academic Department: Public Relations & Advertising","Credits: 3"
"Advertising","ADV 04375","Advertising Copywriting","This course introduces students to creative writing in advertising.  It will explore the basic principles of writing copy and developing creative products for print and electronic vehicles. Course Attributes: CAT, UGRD Academic Department: Public Relations & Advertising","Credits: 3"
