"course_code","course_title","department","credits","description"
"BIOL 899","THESIS CONTINUUM","Biology (BIOL)","1",""
"EBTM 602","INTRODUCTION TO SUPPLY CHAIN MANAGEMENT","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 604","INTRODUCTION TO PROJECT MANAGEMENT","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 610","OPERATIONS MANAGEMENT","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 620","PROCUREMENT AND SOURCING","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 625","PROJECT LEADERSHIP AND COMMUNICATION","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 710","LOGISTICS AND DISTRIBUTION","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 719","INTRODUCTION TO BUSINESS RESEARCH","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 720","SUPPLY CHAIN ANALYTICS","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 729","SEMINAR IN EMPIRICAL BUSINESS RESEARCH","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 730","BUSINESS PROCESS MANAGEMENT","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 735","SIX-SIGMA QUALITY","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 739","SURVEY RESEARCH","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 740","CUSTOMER RELATIONSHIP MANAGEMENT","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 749","DECISION ANALYTICS","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 750","PROGRAM AND PORTFOLIO MANAGEMENT","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 751","SEMINAR IN SUPPLY CHAIN MANAGEMENT RESEARCH I","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 752","SEMINAR IN SUPPLY CHAIN MANAGEMENT RESEARCH II","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 760","BUSINESS DATA WAREHOUSING","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 761","SEMINAR IN MANAGEMENT INFORMATION SYSTEMS RESEARCH I","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 762","SEMINAR IN MANAGEMENT INFORMATION SYSTEMS RESEARCH II","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 772","SEMINAR IN MACHINE LEARNING FOR BUSINESS ANALYTICS","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 790","SPECIAL TOPICS IN SUPPLY CHAIN MANAGEMENT","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 795","INDEPENDENT STUDY","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 797","INTERNSHIP IN SUPPLY CHAIN MANAGEMENT","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 881","SUPPLY CHAIN MANAGEMENT CAPSTONE PROJECT","Business Analytics & Technology Management (EBTM)","3",""
"EBTM 882","SUPPLY CHAIN MANAGEMENT CAPSTONE PROJECT CONTINUUM","Business Analytics & Technology Management (EBTM)","1",""
"EBTM 890","CAPSTONE CONSULTING SEMINAR IN SUPPLY CHAIN MANAGEMENT","Business Analytics & Technology Management (EBTM)","3",""
"COMM 500","ADVANCED QUALITATIVE RESEARCH METHODS","Communication Studies (COMM)","3",""
"COMM 501","ADVANCED COMMUNICATION THEORY","Communication Studies (COMM)","3",""
"COMM 520","COMMUNICATION IN THE LEGAL PROCESS","Communication Studies (COMM)","3",""
"COMM 600","INTRODUCTION TO COMMUNICATION AND ADVOCACY","Communication Studies (COMM)","3",""
"COMM 603","INSTRUCTIONAL COMMUNICATION","Communication Studies (COMM)","3",""
"COMM 670","SPECIAL TOPICS IN COMMUNICATION STUDIES","Communication Studies (COMM)","3",""
"COMM 700","ADVANCED ORGANIZATIONAL COMMUNICATION","Communication Studies (COMM)","3",""
"COMM 701","ORGANIZATIONAL ADVOCACY","Communication Studies (COMM)","3",""
"COMM 703","ORGANIZATIONAL COMMUNICATION AND GLOBALIZATION","Communication Studies (COMM)","3",""
"COMM 705","GLOBAL LEADERSHIP COMMUNICATION","Communication Studies (COMM)","3",""
"COMM 751","CRITICAL/CULTURAL STUDIES","Communication Studies (COMM)","3",""
"COMM 752","CULTURAL RHETORICS","Communication Studies (COMM)","3",""
"COMM 753","ADVOCACY AND PERFORMANCE","Communication Studies (COMM)","3",""
"COMM 754","ADVANCED INTERCULTURAL COMMUNICATION","Communication Studies (COMM)","3",""
"COMM 795","INDEPENDENT STUDY IN COMMUNICATION STUDIES","Communication Studies (COMM)","1-6",""
"COMM 801","INTERNSHIP","Communication Studies (COMM)","1-6",""
"COMM 897","COMMUNICATION STUDIES THESIS","Communication Studies (COMM)","6",""
"COMM 898","COMMUNICATION STUDIES THESIS","Communication Studies (COMM)","3",""
"COMM 899","THESIS CONTINUUM","Communication Studies (COMM)","1",""
"COSC 501","FUNDAMENTALS OF DATA STRUCTURES AND ALGORITHM","Computer Science (COSC)","6",""
"COSC 502","COMPUTER ORGANIZATIONAL AND ASSEMBLY LANGUAGE FOR NON CS/CIS MAJOR","Computer Science (COSC)","3",""
"COSC 519","OPERATING SYSTEMS PRINCIPLES","Computer Science (COSC)","3",""
"COSC 571","COMPUTER PERFORMANCE EVALUATION","Computer Science (COSC)","3",""
"COSC 578","DATABASE MANAGEMENT SYSTEMS I","Computer Science (COSC)","3",""
"COSC 581","ARTIFICIAL INTELLIGENCE","Computer Science (COSC)","3",""
"COSC 583","DESIGN AND ANALYSIS OF ALGORITHMS","Computer Science (COSC)","3",""
"COSC 600","ADVANCED DATA STRUCTURES AND ALGORITHM ANALYSIS","Computer Science (COSC)","3",""
"COSC 601","SOFTWARE REQUIREMENTS ENGINEERING","Computer Science (COSC)","3",""
"COSC 602","COMPUTER VISION AND IMAGE PROCESSING","Computer Science (COSC)","3",""
"COSC 603","SOFTWARE TESTING AND MAINTENANCE","Computer Science (COSC)","3",""
"COSC 605","HUMAN FACTORS AND HUMAN-COMPUTER INTERACTION","Computer Science (COSC)","3",""
"COSC 609","SOFTWARE PROJECT MANAGEMENT","Computer Science (COSC)","3",""
"COSC 611","COMPUTER SIMULATION","Computer Science (COSC)","3",""
"COSC 612","SOFTWARE ENGINEERING I","Computer Science (COSC)","3",""
"COSC 614","SOFTWARE ENGINEERING II","Computer Science (COSC)","3",""
"COSC 617","ADVANCED WEB DEVELOPMENT","Computer Science (COSC)","3",""
"COSC 618","ENTERPRISE ARCHITECTURE","Computer Science (COSC)","3",""
"COSC 638","ADVANCED COMPUTER ARCHITECTURES","Computer Science (COSC)","3",""
"COSC 639","OPERATING SYSTEMS II","Computer Science (COSC)","3",""
"COSC 641","INTRODUCTION TO E-COMMERCE","Computer Science (COSC)","3",""
"COSC 643","INTERNET SUPPLY CHAIN MANAGEMENT","Computer Science (COSC)","3",""
"COSC 644","INTRODUCTION TO INFORMATION ASSURANCE","Computer Science (COSC)","3",""
"COSC 645","APPLIED CRYPTOLOGY","Computer Science (COSC)","3",""
"COSC 647","APPLICATION SOFTWARE SECURITY","Computer Science (COSC)","3",""
"COSC 650","COMPUTER NETWORKS","Computer Science (COSC)","3",""
"COSC 657","DATABASE MANAGEMENT SYSTEMS II","Computer Science (COSC)","3",""
"COSC 661","ARTIFICIAL INTELLIGENCE PROGRAMMING AND ADAPTIVE SYSTEMS","Computer Science (COSC)","3",""
"COSC 665","EXPERT SYSTEM DESIGN AND DEVELOPMENT","Computer Science (COSC)","3",""
"COSC 670","SPECIAL TOPICS IN COMPUTER SCIENCE","Computer Science (COSC)","3",""
"COSC 680","SEMINAR IN COMPUTER SCIENCE","Computer Science (COSC)","1",""
"COSC 683","SECURITY AND INTERNET ALGORITHMS","Computer Science (COSC)","3",""
"COSC 685","INFORMATION SECURITY AND RISK MANAGEMENT","Computer Science (COSC)","3",""
"COSC 686","COMPUTER GRAPHICS","Computer Science (COSC)","3",""
"COSC 695","INDEPENDENT STUDY IN COMPUTER SCIENCE","Computer Science (COSC)","3",""
"COSC 697","GRADUATE INTERNSHIP","Computer Science (COSC)","3",""
"COSC 710","SOCIAL NETWORK ANALYSIS","Computer Science (COSC)","3",""
"COSC 715","ROBOTICS","Computer Science (COSC)","3",""
"COSC 716","OBJECT-ORIENTED METHODOLOGY","Computer Science (COSC)","3",""
"COSC 725","PROCESS CONTROL AND REAL-TIME SYSTEMS","Computer Science (COSC)","3",""
"COSC 732","WIRELESS NETWORKS AND MOBILE COMMUNICATIONS","Computer Science (COSC)","3",""
"COSC 734","NETWORK SECURITY","Computer Science (COSC)","3",""
"COSC 735","ADVANCED TOPICS ON COMPUTER NETWORKS","Computer Science (COSC)","3",""
"COSC 740","PARALLEL COMPUTING","Computer Science (COSC)","3",""
"COSC 741","E-COMMERCE CASE STUDIES","Computer Science (COSC)","3",""
"COSC 745","ADVANCED TOPICS IN COMPUTER SECURITY","Computer Science (COSC)","3",""
"COSC 750","NEURAL NETWORKS AND DEEP LEARNING","Computer Science (COSC)","3",""
"COSC 757","DATA MINING","Computer Science (COSC)","3",""
"COSC 760","BIG DATA ANALYTICS","Computer Science (COSC)","3",""
"COSC 795","RESEARCH SEMINAR","Computer Science (COSC)","1",""
"COSC 880","COMPUTER SCIENCE GRAD PROJECT","Computer Science (COSC)","3",""
"COSC 885","PROJECT CONTINUUM","Computer Science (COSC)","1",""
"COSC 897","COMPUTER SCIENCE THESIS","Computer Science (COSC)","6",""
"COSC 898","COMPUTER SCIENCE THESIS","Computer Science (COSC)","3",""
"COSC 899","THESIS CONTINUUM","Computer Science (COSC)","1",""
"DANC 550","METHODS FOR TEACHING DANCE: POLICY AND ADVOCACY","Dance (DANC)","3",""
"DANC 570","SPECIAL TOPICS IN DANCE","Dance (DANC)","1-3",""
"DANC 600","GLOBAL PEDAGOGY IN DANCE EDUCATION","Dance (DANC)","3",""
"DANC 700","CULTURE OF THE LIVED BODY","Dance (DANC)","3",""
"DANC 745","PERSONAL PEDAGOGIES: EMBODIED PRACTICES","Dance (DANC)","3",""
"DANC 845","ACTION RESEARCH IN PEDAGOGICAL INQUIRY","Dance (DANC)","3",""
"DANC 896","THESIS","Dance (DANC)","1-3",""
"DANC 897","THESIS","Dance (DANC)","6",""
"DANC 898","THESIS","Dance (DANC)","3",""
"DANC 899","THESIS CONTINUUM","Dance (DANC)","1",""
"ECED 603","TEACHER-LEARNER RELATIONSHIPS IN THE EARLY CHILDHOOD CLASSROOM","Early Childhood Education (ECED)","3",""
"ECED 604","MATH/SCIENCE IN THE EARLY CHILDHOOD EDUCATION PROGRAM","Early Childhood Education (ECED)","3",""
"ECED 605","THE ARTS AND YOUNG CHILDREN","Early Childhood Education (ECED)","3",""
"ECED 607","LEARNER DIVERSITY, CULTURAL RESPONSIVENESS, AND INCLUSION IN EARLY CHILDHOOD EDUCATION","Early Childhood Education (ECED)","3",""
"ECED 608","INTEGRATED CURRICULUM AND AUTHENTIC LEARNING IN EARLY CHILDHOOD EDUCATION","Early Childhood Education (ECED)","3",""
"ECED 609","GROWTH AND DEVELOPMENT OF YOUNG CHILDREN","Early Childhood Education (ECED)","3",""
"ECED 610","LEARNING ENVIRONMENTS: CURRICULUM AND TECHNOLOGY","Early Childhood Education (ECED)","3",""
"ECED 611","TEACHER AS RESEARCHER: RESEARCH METHODS IN EDUCATION","Early Childhood Education (ECED)","3",""
"ECED 612","CONFLICT RESOLUTION AND MANAGEMENT IN PROGRAMS FOR YOUNG CHILDREN","Early Childhood Education (ECED)","3",""
"ECED 613","PROGRAMS FOR INFANTS AND YOUNG CHILDREN","Early Childhood Education (ECED)","3",""
"ECED 614","WORKING WITH LINGUISTICALLY DIVERSE YOUNG CHILDREN AND THEIR FAMILIES","Early Childhood Education (ECED)","3",""
"ECED 615","ADMINISTRATION AND SUPERVISION OF EARLY CHILDHOOD PROGRAMS","Early Childhood Education (ECED)","3",""
"ECED 618","THINKING THROUGH THE PROCESSES AND ACQUISITION OF LITERACY","Early Childhood Education (ECED)","3",""
"ECED 619","ASSESSMENT, OBSERVATION AND EVALUATION IN EARLY CHILDHOOD EDUCATION","Early Childhood Education (ECED)","3",""
"ECED 621","ASSESSMENT OF READING AND WRITING IN EARLY CHILDHOOD EDUCATION","Early Childhood Education (ECED)","3",""
"ECED 623","STRATEGIES FOR TEACHING READING AND WRITING: BALANCED LITERACY APPROACHES IN ECED CLASSROOM","Early Childhood Education (ECED)","3",""
"ECED 647","ADVANCED PROCESSES OF TEACHING AND LEARNING","Early Childhood Education (ECED)","3",""
"ECED 665","CURRICULUM THEORY AND DEVELOPMENT","Early Childhood Education (ECED)","3",""
"ECED 670","SPEC TOPICS ECED","Early Childhood Education (ECED)","1-3",""
"ECED 680","CELEBRATING THE ARTS WITH YOUNG CHILDREN: INTEGRATING THE ARTS IN CURRICULUM FOR YOUNG CHILDREN","Early Childhood Education (ECED)","6",""
"ECED 692","GRADUATE INTERNSHIP: PREPRIMARY","Early Childhood Education (ECED)","3",""
"ECED 693","GRADUATE INTERNSHIP: PRIMARY","Early Childhood Education (ECED)","3",""
"ECED 694","INTERNSHIP IN EARLY CHILDHOOD EDUCATION PROGRAMS","Early Childhood Education (ECED)","3-6",""
"ECED 695","INDEPENDENT STUDY IN EARLY CHILDHOOD EDUCATION","Early Childhood Education (ECED)","3",""
"ECED 696","DIRECTED READING IN EARLY CHILDHOOD EDUCATION","Early Childhood Education (ECED)","3",""
"ECED 750","PROGRAM DEVELOPMENT AND EVALUATION IN EARLY CHILDHOOD EDUCATION","Early Childhood Education (ECED)","3",""
"ECED 752","FAMILIES, SCHOOLS, AND COMMUNITIES IN A CONTEMPORARY CONTEXT","Early Childhood Education (ECED)","3",""
"ECED 760","CRITICAL PERSPECTIVES IN EARLY CHILDHOOD","Early Childhood Education (ECED)","3",""
"ECED 762","LEADERSHIP AND ADVOCACY IN EARLY EDUCATION AND CARE","Early Childhood Education (ECED)","3",""
"ECED 764","ETHICS AND SOCIAL JUSTICE IN EDUCATION AND RELATED HUMAN SERVICES","Early Childhood Education (ECED)","3",""
"ECED 773","SEMINAR IN EARLY CHILDHOOD EDUCATION","Early Childhood Education (ECED)","3",""
"ECED 794","TRAVEL AND STUDY IN EARLY CHILDHOOD EDUCATION","Early Childhood Education (ECED)","1-6",""
"ECED 897","EARLY CHILDHOOD EDUCATION THESIS","Early Childhood Education (ECED)","6",""
"ECED 898","EARLY CHILDHOOD EDUCATION THESIS","Early Childhood Education (ECED)","3",""
"ECED 899","THESIS CONTINUUM","Early Childhood Education (ECED)","1",""
"ECON 505","MICRO ECONOMICS","Economics (ECON)","1.5",""
"ECON 506","MACRO ECONOMICS","Economics (ECON)","1.5",""
"ECON 560","SURVEY OF ECONOMIC ISSUES","Economics (ECON)","3",""
"ECON 570","TOPICS IN ECONOMICS","Economics (ECON)","3",""
"ECON 593","WORKSHOP ON ECONOMIC EDUCATION","Economics (ECON)","3",""
"ECON 601","INTRODUCTION TO ECONOMETRICS","Economics (ECON)","3",""
"ECON 609","ECONOMIC THEORY","Economics (ECON)","3",""
"ECON 611","GAME THEORY","Economics (ECON)","3",""
"ECON 631","COMPUTATIONAL ECONOMICS","Economics (ECON)","3",""
"ECON 632","MACHINE LEARNING FOR ECONOMICS","Economics (ECON)","3",""
"ECON 641","CAUSAL INFERENCE","Economics (ECON)","3",""
"ECON 643","IMPACT EVALUATION","Economics (ECON)","3",""
"ECON 651","INTRODUCTION TO MATHEMATICAL ECONOMICS","Economics (ECON)","3",""
"ECON 661","APPLIED ECONOMIC FORECASTING","Economics (ECON)","3",""
"ECON 690","INDEPENDENT STUDY","Economics (ECON)","1-3",""
"ECON 897","ECONOMICS THESIS","Economics (ECON)","6",""
"ECON 898","ECONOMICS THESIS","Economics (ECON)","3",""
"ECON 899","ECONOMICS THESIS CONTINUUM","Economics (ECON)","1",""
"EDUC 517","CHILDREN'S LITERATURE AND OTHER MATERIALS FOR READING AND LANGUAGE ARTS IN ELEMENTARY SCHOOL","Education (EDUC)","3",""
"EDUC 570","SPECIAL TOPICS IN EDUCATION","Education (EDUC)","1-3",""
"EDUC 594","TRAVEL AND STUDY EDUCATION","Education (EDUC)","1-6",""
"EDUC 595","INDEPENDENT STUDY IN EDUCATION","Education (EDUC)","1-4",""
"EDUC 601","CONCEPTS AND ISSUES IN EDUCATION","Education (EDUC)","3",""
"EDUC 605","INFORMING EDUCATIONAL PRACTICE TO EFFECT CHANGE","Education (EDUC)","3",""
"EDUC 610","THEORY, RESEARCH AND PRACTICE IN TEACHING COMPOSITION","Education (EDUC)","3",""
"EDUC 611","MENTORING THE PRE-SERVICE CANDIDATE: EFFECTIVE PRACTICES","Education (EDUC)","3",""
"EDUC 613","MORAL QUESTIONS IN THE CLASSROOM","Education (EDUC)","3",""
"EDUC 630","ACADEMIC WRITING FOR GRADUATE STUDENTS","Education (EDUC)","3",""
"EDUC 651","INSTRUCTION AND ASSESSMENT FOR SECOND LANGUAGE LEARNERS","Education (EDUC)","3",""
"EDUC 660","MATTERS OF DIVERSITY, EQUITY, AND EMPOWERMENT IN LEARNING COMMUNITIES","Education (EDUC)","3",""
"EDUC 670","SPECIAL TOPICS IN EDUCATION","Education (EDUC)","3",""
"EDUC 695","INDIVIDUALIZED STUDY","Education (EDUC)","1-6",""
"EDUC 715","STATISTICAL PRINCIPLES OF RESEARCH DESIGN AND ANALYSIS","Education (EDUC)","3",""
"EDUC 717","CHILDREN'S LITERATURE AND OTHER MATERIALS FOR TEACHING READING","Education (EDUC)","3",""
"EDUC 730","PRINCIPLES OF LEARNING, DEVELOPMENT AND DIVERSITY","Education (EDUC)","3",""
"EDUC 731","CURRICULUM AND ASSESSMENT","Education (EDUC)","3",""
"EDUC 734","THE TEACHER AS RESEARCHER","Education (EDUC)","1-3",""
"EDUC 738","THE TEACHER AS RESEARCHER - PART II","Education (EDUC)","1",""
"EDUC 755","ADULT LEARNING THEORIES","Education (EDUC)","3",""
"EDUC 761","INQUIRY FOR PRACTICE","Education (EDUC)","3",""
"EDUC 765","QUALITATIVE METHODS IN EDUCATION","Education (EDUC)","3",""
"EDUC 770","SPECIAL TOPICS IN EDUCATION","Education (EDUC)","1-3",""
"EDUC 787","LITERACY INSTRUCTION AND ASSESSMENT I","Education (EDUC)","3",""
"EDUC 789","RESEARCH METHODS, DESIGN, AND ANALYSIS","Education (EDUC)","3",""
"EDUC 790","ADVANCED MEASUREMENTS AND STATISTICS IN EDUCATION","Education (EDUC)","3",""
"EDUC 791","ADVANCED QUALITATIVE RESEARCH METHODS","Education (EDUC)","3",""
"EDUC 797","INTERNSHIP I WITH SEMINAR","Education (EDUC)","1-6",""
"EDUC 798","INTERNSHIP II WITH SEMINAR","Education (EDUC)","6",""
"EDUC 897","MASTER OF EDUCATION THESIS","Education (EDUC)","6",""
"EDUC 898","THESIS","Education (EDUC)","3",""
"ELED 594","TRAVEL AND STUDY: ELEMENTARY EDUCATION","Elementary Education (ELED)","1-6",""
"ELED 611","PRINCIPLES AND PRACTICES OF LANGUAGE AND LITERACY","Elementary Education (ELED)","3",""
"ELED 621","LITERACY INSTRUCTION AND ASSESSMENT II","Elementary Education (ELED)","3",""
"ELED 628","DESIGN THINKING IN INSTRUCTION AND LEARNING","Elementary Education (ELED)","3",""
"ELED 629","RETHINKING EDUCATION","Elementary Education (ELED)","3",""
"ELED 631","INTRODUCTION TO EDUCATING THE GIFTED STUDENTS","Elementary Education (ELED)","3",""
"ELED 640","DISCIPLINE AND MANAGEMENT IN THE ELEMENTARY SCHOOL","Elementary Education (ELED)","3",""
"ELED 647","ADVANCED PROCESSES OF TEACHING AND LEARNING","Elementary Education (ELED)","3",""
"ELED 648","DIFFERENTIATING INSTRUCTION FOR ADVANCED LEARNING","Elementary Education (ELED)","3",""
"ELED 665","CURRICULUM THEORY AND DEVELOPMENT","Elementary Education (ELED)","3",""
"ELED 670","SPECIAL TOPICS IN ELEMENTARY EDUCATION","Elementary Education (ELED)","1-3",""
"ELED 685","SEMINAR IN ELEMENTARY SCHOOL SOCIAL STUDIES","Elementary Education (ELED)","3",""
"ELED 695","INDEPENDENT STUDY IN EDUCATION: ELEMENTARY","Elementary Education (ELED)","1-4",""
"ELED 770","SPECIAL TOPICS IN ELEMENTARY EDUCATION","Elementary Education (ELED)","1-3",""
"ELED 775","INTEGRATED PROFESSIONAL PRACTICE SEMINAR","Elementary Education (ELED)","3",""
"ELED 897","ELEMENTARY EDUCATION THESIS","Elementary Education (ELED)","6",""
"ELED 898","ELEMENTARY EDUCATION THESIS","Elementary Education (ELED)","3",""
"ELED 899","THESIS CONTINUUM","Elementary Education (ELED)","1",""
"ENGL 512","MEDIEVAL AND EARLY MODERN BRITISH DRAMA","English (ENGL)","3",""
"ENGL 513","16TH CENTURY BRITISH LITERATURE","English (ENGL)","3",""
"ENGL 514","EARLY 17TH CENTURY BRITISH LITERATURE","English (ENGL)","3",""
"ENGL 515","EIGHTEENTH-CENTURY BRITISH LITERATURE","English (ENGL)","3",""
"ENGL 516","LITERATURE OF THE BRITISH ROMANTIC PERIOD","English (ENGL)","3",""
"ENGL 526","TOPICS IN SHAKESPEARE STUDIES","English (ENGL)","3",""
"ENGL 527","SHAKESPEAREAN COMEDY","English (ENGL)","3",""
"ENGL 528","SHAKESPEAREAN TRAGEDY","English (ENGL)","3",""
"ENGL 529","MILTON","English (ENGL)","3",""
"ENGL 532","LITERATURE OF THE AMERICAN REALISTIC PERIOD","English (ENGL)","3",""
"ENGL 533","AMERICAN SHORT STORY","English (ENGL)","3",""
"ENGL 535","DEVELOPMENT OF THE AMERICAN NOVEL: 19TH CENTURY","English (ENGL)","3",""
"ENGL 536","DEVELOPMENT OF THE AMERICAN NOVEL: 20TH CENTURY","English (ENGL)","3",""
"ENGL 537","AMERICAN POETRY THROUGH FROST","English (ENGL)","3",""
"ENGL 538","MODERN AMERICAN POETRY","English (ENGL)","3",""
"ENGL 539","CONTEMPORARY AMERICAN POETRY","English (ENGL)","3",""
"ENGL 541","MODERN FICTION TO WORLD WAR II","English (ENGL)","3",""
"ENGL 542","MODERN FICTION SINCE WORLD WAR II","English (ENGL)","3",""
"ENGL 543","MYTH AND LITERATURE","English (ENGL)","3",""
"ENGL 547","WORLD LITERATURE WRITTEN IN ENGLISH","English (ENGL)","3",""
"ENGL 550","ANALYTICAL GRAMMAR","English (ENGL)","3",""
"ENGL 552","STRUCTURE OF THE ENGLISH LANGUAGE","English (ENGL)","3",""
"ENGL 557","HISTORY OF THE ENGLISH LANGUAGE TO 1500","English (ENGL)","3",""
"ENGL 559","OLD ENGLISH","English (ENGL)","3",""
"ENGL 564","TOPICS IN LITERARY THEORY","English (ENGL)","3",""
"ENGL 571","TOPICS IN WORLD LITERATURE","English (ENGL)","3",""
"ENGL 572","TOPICS IN BRITISH LITERATURE","English (ENGL)","3",""
"ENGL 573","TOPICS IN AMERICAN LITERATURE","English (ENGL)","3",""
"ENGL 575","TOPICS IN LINGUISTICS","English (ENGL)","3",""
"ENGL 576","TOPICS IN MULTIETHNIC AMERICAN LITERATURE","English (ENGL)","3",""
"ENGL 577","TOPICS IN BLACK AMERICAN LITERATURE","English (ENGL)","3",""
"ENGL 585","SEMINAR IN ENGLISH STUDIES","English (ENGL)","3",""
"ENGL 586","SEMINAR IN ENGLISH STUDIES","English (ENGL)","3",""
"ENGL 590","DIRECTED STUDIES IN ENGLISH","English (ENGL)","3",""
"ENGL 594","TRAVEL AND STUDY","English (ENGL)","3-6",""
"ENGL 595","THE CLASSICAL WORLD IN THE MODERN IMAGINATION","English (ENGL)","3",""
"ENGL 621","STUDIES IN ENGLISH LITERATURE","English (ENGL)","3",""
"ENGL 623","STUDIES IN LITERARY CRITICISM","English (ENGL)","3",""
"ENGL 625","STUDIES IN AMERICAN LITERATURE","English (ENGL)","3",""
"ENGL 627","STUDIES IN WORLD LITERATURE","English (ENGL)","3",""
"ENGL 631","STUDIES IN LINGUISTICS","English (ENGL)","3",""
"ENGL 750","MASTER AUTHORS","English (ENGL)","1",""
"ENVS 582","ENVIRONMENTAL EDUCATION & SERVICE LEARNING IN THE TROPICS","Environmental Science/Studies (ENVS)","3",""
"ENVS 600","ENVIRONMENTAL SCIENCE AND SUSTAINABILITY COLLOQUIUM","Environmental Science/Studies (ENVS)","1",""
"ENVS 601","TOPICS IN ENVIRONMENTAL GEOLOGY","Environmental Science/Studies (ENVS)","4",""
"ENVS 602","ENVIRONMENTAL CHEMISTRY","Environmental Science/Studies (ENVS)","4",""
"ENVS 603","ENVIRONMENTAL LAW AND REGULATIONS","Environmental Science/Studies (ENVS)","3",""
"ENVS 604","ECOSYSTEM ECOLOGY","Environmental Science/Studies (ENVS)","4",""
"ENVS 605","CHEMISTRY OF ENVIRONMENTAL SYSTEMS","Environmental Science/Studies (ENVS)","3",""
"ENVS 611","WATER POLICIES OF THE UNITED STATES","Environmental Science/Studies (ENVS)","3",""
"ENVS 620","ENVIRONMENTAL POLICY AND SUSTAINABLE MANAGEMENT","Environmental Science/Studies (ENVS)","3",""
"ENVS 625","SCIENCE AND POLICY OF THE CHESAPEAKE BAY RESTORATION","Environmental Science/Studies (ENVS)","3",""
"ENVS 630","CONCEPTS OF ENVIRONMENTAL ENGINEERING","Environmental Science/Studies (ENVS)","3",""
"ENVS 635","WETLANDS IDENTIFICATION, CONSERVATION AND DELINEATION","Environmental Science/Studies (ENVS)","4",""
"ENVS 640","ECOTOXICOLOGY","Environmental Science/Studies (ENVS)","3",""
"ENVS 650","AQUEOUS GEOCHEMISTRY","Environmental Science/Studies (ENVS)","4",""
"ENVS 670","INDEPENDENT STUDY IN ENVIRONMENTAL SCIENCE AND STUDIES","Environmental Science/Studies (ENVS)","1-3",""
"ENVS 680","SELECTED TOPICS IN ENVIRONMENTAL SCIENCE AND STUDIES","Environmental Science/Studies (ENVS)","1-4",""
"ENVS 701","SCIENCE OF ENVIRONMENTAL CHANGE","Environmental Science/Studies (ENVS)","3",""
"ENVS 702","SUSTAINABILITY IN A COMPLEX WORLD","Environmental Science/Studies (ENVS)","3",""
"ENVS 795","DOCTORAL INDEPENDENT STUDY","Environmental Science/Studies (ENVS)","1-6",""
"ENVS 798","RESEARCH PRACTICUM","Environmental Science/Studies (ENVS)","3",""
"ENVS 896","THESIS","Environmental Science/Studies (ENVS)","1-6",""
"ENVS 899","THESIS CONTINUUM","Environmental Science/Studies (ENVS)","1",""
"ENVS 990","DISSERTATION PROPOSAL","Environmental Science/Studies (ENVS)","3",""
"ENVS 997","DISSERTATION RESEARCH","Environmental Science/Studies (ENVS)","1-6",""
"ENVS 999","DISSERTATION CONTINUUM","Environmental Science/Studies (ENVS)","1",""
"FMST 505","PARENT-CHILD RELATIONSHIPS ACROSS THE LIFESPAN","Family Science (FMST)","3",""
"FMST 515","SERVICES TO CHILDREN AND YOUTH","Family Science (FMST)","3",""
"FMST 540","THE HOSPITALIZED CHILD AND FAMILY","Family Science (FMST)","3",""
"FMST 545","INTRODUCTION TO ART THERAPY","Family Science (FMST)","3",""
"FMST 550","FUNDAMENTALS OF LEADERSHIP IN THE NON-PROFIT SECTOR","Family Science (FMST)","3",""
"FMST 555","FUNDRAISING, FRIENDRAISING AND VOLUNTEER MANAGEMENT","Family Science (FMST)","3",""
"FMST 570","SPECIAL TOPICS IN FAMILY SCIENCE","Family Science (FMST)","3",""
"FMST 601","APPLIED FAMILY RELATIONSHIPS","Family Science (FMST)","3",""
"FMST 602","CHILD LIFE PROFESSIONAL SEMINAR","Family Science (FMST)","1",""
"FMST 603","THERAPEUTIC BENEFITS OF PLAY","Family Science (FMST)","3",""
"FMST 604","BEREAVEMENT, GRIEF AND LOSS: A CHILD LIFE PROSPECTIVE","Family Science (FMST)","3",""
"FMST 610","FAMILY-PROFESSIONAL COLLABORATION","Family Science (FMST)","3",""
