"subject","course_code","course_name","description","credits"
"AAS—Asian American Studies","AAS 6630","[Asian American Theory and Literature]","(crosslisted) ENGL 6630    Fall or Spring Not offered: 2024-2025 Next offered: 2025-2026 Student option grading    J. Hu Pegues.   For description, see ENGL 6630  .","3 credits"
"AAS—Asian American Studies","AAS 6633","[Q and A: Asian American Gender and Sexuality]","(crosslisted) ENGL 6633    Fall or Spring Not offered: 2024-2025 Next offered: 2025-2026 Student option grading    J. Hu Pegues.   For description, see ENGL 6633  .","3 credits"
"AAS—Asian American Studies","AAS 7200","Directed Graduate Individual Study","Fall or Spring Student option grading    Staff.   Individualized readings and research for graduate students","1-4 credits, variableTopics, readings, writing requirements, and the number of course credits to be determined through consultation between the student and the faculty supervisor"
"AAS—Asian American Studies","AAS 7300","Directed Graduate Group Study","Fall or Spring S/U grades only (no audit)    Staff.   Independent study course in which a small group of students works with one member of the graduate faculty","1-4 credits, variableTopics, readings, writing requirements, and the number of course credits to be determined through consultation between the students and the faculty supervisor"
"AEM—Applied Economics & Management","AEM 1101","Design Your Dyson","Fall S/U grades only (no audit)    Enrollment limited to: Dyson first-year and new transfer students.   Staff.   This course helps first-year students develop a deeper comprehension of the undergraduate experience within the Dyson School of Applied Economics and Management. The Design Your Dyson course fosters a sense of community around shared interests, enhances problem-solving skills through design thinking, and helps students create collaborative and lasting connections to peers, faculty, staff, alumni and the Dyson School. As they formulate a plan to get the most out of their four-year program, students will learn about the resources and opportunities available at Dyson; the course also surveys selected resources at the SC Johnson College of Business and the College of Agriculture and Life Sciences, as well as Cornell generally. The course introduces our signature Grand Challenges program, and helps students envision Dyson’s motto of “our business is a better world” as both a relevant personal philosophy and a practical toolkit – a way of thinking and acting that will enhance their learning in the program and their impact after graduation.   Outcome 1: Cultivate in broad terms the goals and methods of undergraduate business education and the role of the University in lifetime learning.   Outcome 2: Discover what distinguishes the Dyson School of Applied Economics and Management, and the contributions of the School’s unique place within the Cornell SC Johnson College of Business and the Cornell College of Agriculture and Life Sciences.   Outcome 3: Develop a toolkit of design principles and strategies that can apply to personal and professional problem-solving.   Outcome 4: Be able to apply design thinking to express and advance educational, career and personal goals, in the context of time at Cornell and in Dyson.   Outcome 5: Create and refine a detailed four-year academic plan that will allow for exploration and flexibility while fulfilling both the curricular and co-curricular expectations of Dyson.   Outcome 6: Demonstrate how to find and use the full array of educational resources within Dyson and Cornell.   Outcome 7: Build connections with peers and the Dyson community.   Outcome 8: Articulate the Dyson ethos of “Our Business Is a Better World” as connected to the Sustainable Development Goals.","3 credits"
"AEM—Applied Economics & Management","AEM 1106","FWS: Topics in Applied Economics and Management","Fall or Spring Letter grades only (no audit)    Not offered every year. First-Year Writing Seminar.   Staff.   The Dyson School offers first-year writing seminars on a wide range of Applied Economics and Management topics. Topics vary by section.  Previous topics have included: FWS: Economics and the Environment FWS: Food Systems in the Developing World: Health, Poverty, Opportunity FWS: Exploring the Food Industry","3 credits"
"AEM—Applied Economics & Management","AEM 1200","Introduction to Business Management","Winter, Spring, Summer Student option grading    Forbidden Overlap: due to an overlap in content, students will receive credit for only one course in the following group: AEM 1200, HADM 1810  , ILRID 1700  . In addition, due to an overlap in content, students will not receive credit for both AEM 1200 and AEM 2200  , unless AEM 1200 was taken over the summer and before the student matriculated.  Not open to: Dyson or Nolan students.   Spring: S. Sauer; Winter, Summer: Staff.   Provides an overview of management and business. Human resource, marketing, finance, and strategy concerns are addressed with consideration paid to current issues such as technological innovation and its impact on operations, globalization, ethics, teamwork, leadership, and entrepreneurship. Opportunity to deliver an integrative group project.","3 credits"
"AEM—Applied Economics & Management","AEM 1300","Introduction to Macroeconomic Theory and Policy","(SBA-AG)  (EC-SAP)  Summer Student option grading    Forbidden Overlap: due to an overlap in content, students will not receive credit for both AEM 1300 and ECON 1120  .  Satisfies CALS and Dyson School requirements for introductory macroeconomics.   Staff.   This course is an introduction to macroeconomic analysis at the college level and the issues that are most important to the national debate relating to economic policy.   Outcome 1: Identify the basic structure of the US Economy.   Outcome 2: Explain a simple macroeconomic model of how the economy works to generate growth and employment.   Outcome 3: Illustrate how macroeconomic aggregates (such as GDP, inflation, employment) are measured.   Outcome 4: Identify data sources for macroeconomic variables.   Outcome 5: Use all of the above to critique important macroeconomic issues of the present time.","3 credits"
"AEM—Applied Economics & Management","AEM 1500","An Introduction to the Economics of Environmental and Natural Resources","(crosslisted) ENVS 1500   (SBA-AG)  (CU-SBY)  Spring Student option grading    Forbidden Overlap: due to an overlap in content, students will receive credit for only one course in the following group: AEM 1500, AEM 2500  , ENVS 1500  , ENVS 2500  .  Enrollment preference given to: E&S majors. Not open to: Dyson School students. Students who have already taken Introductory Microeconomics should enroll in AEM 2500  .   C. Kling.   This course provides an introduction to the economic foundations for public decision-making regarding environmental quality and natural resources. Emphasis is placed on how basic tools of economic analysis can be used to identify sources of environmental problems and solutions to these problems. Topics to be covered include “individual hand” concepts underlying market success, market failure with particular focus on public goods and externalities, benefit-cost analysis and non-market valuation, incentive-based policies for controlling pollution, and economic aspects of renewable and non-renewable resources.   Outcome 1: Understand how economic incentives influence individual and group behavior and how this knowledge can be used to explain and address environmental challenges.   Outcome 2: Develop the ability to identify the range of potential economic costs and benefits of a particular environmental policy and the array of economic tools that can be used to estimate these costs and benefits.   Outcome 3: Improve critical thinking skills to assess the tradeoffs inherent to a broad range of contemporary environmental issues.","3 credits"
"AEM—Applied Economics & Management","AEM 1600","The Business of Modern Medicine","(CU-SBY)  Fall 1 Letter grades only    R. Karpman.   Medicine as practiced today is no longer just a profession. It has become a multi trillion dollar business. The purpose of this lecture series is to present the changes that have occurred in medical practice through the eyes of someone who has lived and practiced medicine during these tumultuous times. Students will gain a better understanding of how third-party payers, the government and other regulatory agencies, new technology, and entrepreneurship have impacted the medical profession and healthcare in general. Upon completion of the course, students will have the capacity to asses their future career paths not only from a scientific, but a business perspective.   Outcome 1: Make strategic decisions regarding future healthcare careers.   Outcome 2: Articulate the role that business has and will play in the health professions.   Outcome 3: Develop a pro-active mindset in the constantly changing healthcare environment.","5 credits"
