Course Code,Course Name,Credits,Level
URBP 78700,Selected Topics in Urban Planning and Urban Affairs,3,Graduate
ARTH 7801A,Self Portraiture,3,Graduate
EDPS 74301,Self-regulation of Learning and Performance,4,Graduate
COUNS 75751,Sem Couns 8:Ldrshp J,3,Graduate
COMHE 72800,Sem Current Health Problems 1,3,Graduate
COMHE 72900,Sem Current Health Problems 2,2,Graduate
URBP 78722,Sem Dev Pln Hhh St 2,3,Graduate
URBP 78799,Sem Dev Plng Hhh Stu,3,Graduate
ECO 79568,Sem Environmental Economics,3,Graduate
CSCI 79512,"Sem Fuzzy Sets,System",3,Graduate
SSW 70400,Sem in Social Wlfare,2,Graduate
ANTH 70257,Sem Nomad Past & Dev,3,Graduate
ANTH 70259,Sem Reg Persp Anthro,3,Graduate
ANTH 70271,Sem S Eur Fam Soc,3,Graduate
EDFDN 73200,Sem Stdy Gft/Tal Chl,3,Graduate
EDUC 70100,Sem Tch Chld Urb Are,3,Graduate
COUNS 75551,"Sem-Couns 6: Org,Adm",3,Graduate
COUNS 75651,Sem-Couns 7:Cnslng I,3,Graduate
FREN 79800,Sem. in French Lit History,3,Graduate
COUNS 75151,Sem2:Grp Cslng Techs,3,Graduate
COUNS 75252,Sem3:Career Development,3,Graduate
COUNS 75351,Sem4:Voc Applicatins,3,Graduate
COUNS 75451,Sem5:Cslng Practicum,3,Graduate
CSCI 79513,Sem: Adv Discr Stru,3,Graduate
PSYCH 8016U,Sem: Animal Communic,3,Graduate
PSYCH 80160,Sem: Animal Communic,3,Graduate
ANTH 75152,Sem: Archaeology,3,Graduate
ARTH 78064,Sem: Botticelli,3,Graduate
MEDIA 79659,Sem: Comm & Cybernetics,3,Graduate
MEDIA 79668,Sem: Comm&Conflct Res,3,Graduate
ANTH 77150,Sem: Creole Lang,3,Graduate
EDUC 71100,Sem: Early Childhood,3,Graduate
EDFDN 72500,Sem: Educ Research,3,Graduate
ANTH 75159,Sem: Lithic Analysis,3,Graduate
MUS 74051,Sem: Music Theory,3,Graduate
ANTH 79156,Sem: Rainforest Ecology,3,Graduate
MEDIA 79651,Sem: Rhetoric of Pol,3,Graduate
PSYCH 8015U,Sem: Sociobiology,3,Graduate
ANTH 79152,Sem: Sov Apprch-Anth,3,Graduate
ANTH 70254,Sem: Urban Anthropology,3,Graduate
RAS 78958,Sem: US Sov Relation,3,Graduate
EDUC 71300,Sem:Ad&Sup:Erly Chld,3,Graduate
CSCI 79504,Sem:Adv Cmp Graf Tec,3,Graduate
PGEOG 70569,Sem:Advoceadw/Matlab,3,Graduate
ANTH 75154,Sem:Analytical Mthd-Archeo,3,Graduate
ANTH 75150,Sem:Archeo Fld Mthds,3,Graduate
MEDIA 79665,Sem:Broadcasting Eco,3,Graduate
MEDIA 79652,Sem:Com&Social Order,3,Graduate
CSCI 79518,Sem:Comp Linguistics,3,Graduate
CSCI 79507,Sem:Computational Geometry,3,Graduate
MEDIA 79650,Sem:Crit of Brdcstg,3,Graduate
ANTH 70285,Sem:Ethnomusicol 2,3,Graduate
ANTH 79150,Sem:Exper Phys Anth,3,Graduate
MEDIA 79655,Sem:For Broadcasting,3,Graduate
CSCI 79501,Sem:Gen. Algorithms,3,Graduate
ANTH 70284,Sem:Gendr & Develop,3,Graduate
MEDIA 79654,Sem:Language&Style,3,Graduate
CSCI 79502,Sem:Machine Learning,3,Graduate
CSCI 79519,Sem:Machine Lrning 2,3,Graduate
MEDIA 79658,Sem:Media Control,3,Graduate
MUS 74053,Sem:Music Theory & Analysis,3,Graduate
MUS 74058,Sem:Music Theory & Analysis,3,Graduate
MEDIA 79657,Sem:Nonverbal Comm,3,Graduate
MEDIA 79670,Sem:Phil of Rhetoric,3,Graduate
ANTH 75151,Sem:Prehist Cul Ecol,3,Graduate
MEDIA 79667,Sem:Prob-Amer Journ,3,Graduate
MEDIA 79660,Sem:Probs-Cont Journ,3,Graduate
RAS 77900,Sem:Sel Top Russ Lit,3,Graduate
SSW 70450,Sem:Social Welfare,2,Graduate
MEDIA 79656,Sem:Symbol&Motivatn,3,Graduate
ANTH 77151,Semantic Research,3,Graduate
CHEM 64300,Seminar,1,Graduate
MATH 77200,Seminar,3,Graduate
ARTCR 66200,Seminar 1,3,Graduate
COUNS 75051,Seminar 1: Interviewing,3,Graduate
ARTCR 66300,Seminar 2,3,Graduate
ARTCR 66400,Seminar 3,3,Graduate
HED 73100,Seminar : Health Enhance Program,3,Graduate
PSYCH 79900,Seminar and Practicum on the,3,Graduate
ARTH 78023,Seminar Art Plur.Era,3,Graduate
ARTCR 75178,Seminar Comb Med Elec,3,Graduate
ARTH 73000,Seminar in American Art 2,3,Graduate
ARTH 72900,Seminar in American Art I,3,Graduate
HIST 77600,Seminar in Ancient History,3,Graduate
GSR 71700,Seminar in Applied And Evaluation Research,3,Graduate
PSYCH 83200,Seminar in Behavior Theory,3,Graduate
ANTH 79100,Seminar in Biological Anthropology,3,Graduate
PSYCH 81900,Seminar in Biopsychology,3,Graduate
COCO 73500,Seminar in Chemical Dependency,3,Graduate
PSYCH 81600,Seminar in Comparative,3,Graduate
ANTH 75158,Seminar in Complex Societies,3,Graduate
ARTH 72200,Seminar in Contemporary Art,3,Graduate
PSYCH 80000,Seminar in Current Psychological Research,1,Graduate
NUTR 70000,Seminar in Dietetics Practice,3,Graduate
ANTH 70250,Seminar in Economics,3,Graduate
MEDIA 79661,Seminar in Editorial Writing,3,Graduate
PSYCH 80170,Seminar in Emotion,3,Graduate
ANTH 70200,Seminar in Ethnology,3,Graduate
MUS 77500,Seminar In Ethnomusicology 1,3,Graduate
MUS 77600,Seminar in Ethnomusicology 2,3,Graduate
GTECH 70800,Seminar in GeoInformatics,1,Graduate
ARTH 78016,Seminar in Islamic,3,Graduate
CSCI 79508,Seminar in Knowledge Rep,3,Graduate
ANTH 77100,Seminar in Linguistics,3,Graduate
SEDC 73100,"Seminar in Mathematics Curriculum, Grades 7-12",3,Graduate
MUS 76053,Seminar in Music History,3,Graduate
MUS 76051,Seminar in Music History,3,Graduate
MUS 76052,Seminar in Music History,3,Graduate
MUS 76065,Seminar in Music History,3,Graduate
MUS 78900,Seminar in Music Performance,3,Graduate
MUS 76000,Seminar in Musicology,3,Graduate
MUS 76087,Seminar in Musicology: Empires and their Music,3,Graduate
MUS 76022,Seminar in Musicology: Music and Money,3,Graduate
MUS 76021,Seminar in Musicology: Rethinking Opera: 19th & 20th C,3,Graduate
EPI 77012,Seminar in Nutritional Epidemiology,3,Graduate
PT 88100,Seminar in Organization and Management,3,Doctoral
MUS 78960,Seminar in Performance,3,Graduate
ARTH 7803J,Seminar in Photo,3,Graduate
THC 79500,Seminar in Playwriting and Directing,3,Graduate
ANTH 79151,Seminar in Primate Evolution,3,Graduate
SSW 71500,Seminar in Psychodynamics,3,Graduate
PSYCH 82300,Seminar in Psychopharmacology,3,Graduate
ARTH 72400,Seminar in Renaissance Art,3,Graduate
PSYCH 82100,Seminar in Reproduction: Behavior and Physiology,3,Graduate
SSW 70218,Seminar in Social Welfare,3,Graduate
SSW 79152,Seminar in Social Work Issues,2,Graduate
ANTH 77800,Seminar in Sociolinguistics,3,Graduate
PSYCH 80100,Seminar in Special Topics,3,Graduate
MUS 74251,Seminar in Style Criticism,3,Graduate
MUS 74255,Seminar in Style Criticism,3,Graduate
MUS 74252,Seminar in Style Criticism,3,Graduate
MUS 74200,Seminar in Style Criticism,3,Graduate
MUS 74270,Seminar in Style Criticism,3,Graduate
MUS 74272,Seminar in Style Criticism,3,Graduate
ARTCR 65500,Seminar in Three-Dimensional Art 1,3,Graduate
ARTCR 65600,Seminar in Three-Dimensional Art 2,3,Graduate
ARTCR 65700,Seminar in Three-Dimensional Art 3,3,Graduate
ARTCR 65100,Seminar in Two-Dimensional Art 1,3,Graduate
ARTCR 65200,Seminar in Two-Dimensional Art 2,3,Graduate
ARTCR 65300,Seminar in Two-Dimensional Art 3,3,Graduate
MUS 77700,Seminar in Urban Ethnomusicology,3,Graduate
BIOL 79051,"Seminar may be Offered in any of the following Areas: Cell Biology, Genetics, Biochemistry, Molecule",3,Graduate
CSCI 79525,Seminar: Big Data,3,Graduate
CSCI 79500,Seminar: Comp Linguistics,3,Graduate
BIOL 79201,Seminar: Current Biological Research,1,Graduate
PSYCH 8017U,Seminar: Emotion,3,Graduate
ARTH 78057,Seminar: Giulio Romano,3,Graduate
HIST 77350,Seminar: International Relations in the 20th Century,3,Graduate
ARTH 78078,Seminar: Le Corbusier,3,Graduate
DAN 74651,Seminar: Live Art in Visual Environment,3,Graduate
ARTH 78090,Seminar: Mannerism,3,Graduate
ARTCR 75161,Seminar: Performance Art,3,Graduate
MEDIA 79653,Seminar: Poetry and Language-Emotions,3,Graduate
ARTH 78032,Seminar: Pollack & Krasner,3,Graduate
MEDIA 79663,Seminar: Public Broadcasting,3,Graduate
ARTH 72500,Seminar: Rel Iconography,3,Graduate
PSYCH 80150,Seminar: Sociobiology,3,Graduate
ARTH 78068,Seminar: Survey of Islamic Art,3,Graduate
HIST 77500,Seminar: Teaching History on College Level,3,Graduate
PSYCH 801U3,Seminar:Emotion,3,Graduate
ARTH 7801J,Seminar:Far Eastern Art,3,Graduate
MUS 74052,Seminar:Music Theory Analysis,3,Graduate
ARTH 7801W,Seminar:Six/Sixties,3,Graduate
URBP 78784,Seminar:Water Research & Planning,3,Graduate
BIOCH 71554,Seminars in Biochemistry,1,Graduate
BIOCH 71551,Seminars in Biochemistry,1,Graduate
BIOCH 71554,Seminars in Biochemistry,1,Graduate
BIOCH 71551,Seminars in Biochemistry,1,Graduate
HIST 77300,"Seminars: European History - Medieval, British, European",3,Graduate
CSCI 79505,Semnr Clnt Serv Arch,3,Graduate
CSCI 79503,Semnr:4 Color Problem,3,Graduate
PSYCH 73600,Sensory Psychology,3,Graduate
ENGL 74952,Sentimental Tradition in the United States,3,Graduate
ENGL 75451,Sentmntl Trad: U.S.,3,Graduate
MATH 63000,Sequential Mathematics from an Advanced Standpoint 2,3,Graduate
MATH 62000,Sequential Mathematics from An Advanced Standpoint I,3,Graduate
ARTH 78042,Series & Rep Mod Contemporary,3,Graduate
SSW 79500,Servc to Adolescents,2,Graduate
ARTH 7801S,Seventeenth Century French Art and Architecture,3,Graduate
THC 76058,Sex & Ident Mod Thea,3,Graduate
ANTH 72500,Sex and Gender in Anthropological Perspective,3,Graduate
ENGL 78150,Sex Gender Religion,3,Graduate
BIOL 79053,"Sex,Drugs,Gender,Pol",3,Graduate
PH 77029,Sexual Health Promotion,3,Graduate
BIOL 79022,Sexual Selection: Current Evolutionary Approaches,3,Graduate
SSW 70223,Sexuality in Social Work,3,Graduate
COMHE 72300,Sexuality through the Life Cycle: Educational tnd Clinical Aspects,3,Graduate
ENGL 71568,Shakespeare & His Worlds,3,Graduate
ENGL 71556,Shakespeare & Race,3,Graduate
ENGL 71502,Shakespeare and Ecology,3,Graduate
ENGL 71567,Shakespeare and Material Culture,3,Graduate
ENGL 71566,Shakespeare Comedies,3,Graduate
ENGL 71554,Shakespeare History & Romances,3,Graduate
THC 76082,Shakespeare in America,3,Graduate
ENGL 71558,Shakespeare New World,3,Graduate
ENGL 71563,Shakespeare On & In Love,3,Graduate
ENGL 71564,Shakespeare Politician,3,Graduate
ENGL 71557,Shakespeare Sonnets,3,Graduate
ENGL 71565,Shakespeare Tragedy,3,Graduate
THC 72558,Shakespeare Trg Mode,3,Graduate
ENGL 71560,Shakespeare Tyranny,3,Graduate
ENGL 71555,Shakespeare Woman War,3,Graduate
THC 76003,Shakespeare Workshop,3,Graduate
ENGL 71559,Shakespeare's Cities,3,Graduate
THC 71001,Shakespeare's Comedy,3,Graduate
ENGL 71562,Shakespeare's English,3,Graduate
ENGL 71561,Shakespeare's Queer Women,3,Graduate
ENGL 70281,Shakespeare's Women,3,Graduate
ENGL 71300,Shakespeare: Comedy,3,Graduate
ENGL 71400,Shakespeare: Tragedy,3,Graduate
ENGL 71551,Shakespeare:The Text,3,Graduate
URBG 78724,Shape of the City,3,Graduate
THC 72574,Shaw and his Era,3,Graduate
ENGL 77595,Shkp&Dynm:Gndr&Power,3,Graduate
ITAL 79363,Sicily in Contemporary Imagination,3,Graduate
EDESL 70203,Sife & Low Literacy,2,Graduate
HIST 71800,Significant Aspects of English History,3,Graduate
RAS 77954,Silver Age or Russia,3,Graduate
STAT 63853,Simul-Stat Modeling,1.5,Graduate
EDABA 79000,Single Subject Research Design,3,Graduate
URBP 72600,Site Planning Workshop,3,Graduate
IMA 78069,"Site, Sound, Process, Place",3,Graduate
IMA 78309,Site-Responsive Narrative Media,1,Graduate
IMA 78374,Sketching With the Lens,1,Graduate
SPED 76000,Skills and Techniques for Rehabilitation Teaching I,3,Graduate
SPED 76100,Skills and Techniques for Rehabilitation Teaching II,3,Graduate
ENGL 76653,Slave Narratives 1750-2011,3,Graduate
THC 72502,Slavery & Performance,3,Graduate
ENGL 73351,Slavery and 18th Century British Literature,3,Graduate
ENGL 72550,Slavery and 18th Century Literature,3,Graduate
ENGL 77570,Slavery in 18th Century Literature,3,Graduate
ENGL 77589,Sltd Studies: Engl & Amer Lit,3,Graduate
ARTH 78000,Sm:Hist & Theory Modern Arch,3,Graduate
PSYCH 75100,Small Group Proc,3,Graduate
URBP 7872M,Smart Cities: Hands on Measurement,3,Graduate
SSW 70156,So Welf Pol & Serv 1,3,Graduate
SSW 70150,So Welf Pol & Serv I,3,Graduate
HIST 77479,Soc & Eco Hi-19C Eur,3,Graduate
SSW 79187,Soc Actn & Soc Wk Prat,2,Graduate
SSW 71400,Soc Complx Hlth/Ilns,2,Graduate
RAS 78951,Soc Eng & Eth Pol USSR,3,Graduate
CEDCF 70900,Soc Fd Biled Alt Crt,3,Graduate
CEDCF 71000,Soc Fdns of Biled,4,Graduate
EDF 70800,Soc Foundation/Ed-Biling,2,Graduate
EDF 70650,Soc Foundations-Dc,3,Graduate
IMA 78027,Soc Inequality &Med,3,Graduate
RAS 78963,Soc Int'l System,3,Graduate
SSW 79160,Soc Pol Issues in Ed,2,Graduate
SSW 79163,Soc Pol:Hlth/M.H.Sys,2,Graduate
IMA 78042,Soc Practice Art & Communication Engagement,3,Graduate
COUNS 75450,Soc Sys1:Urban Cslng,3,Graduate
COUNS 75550,Soc Systms2:Spec Gps,3,Graduate
SSW 70151,Soc Welf Pol & Serv 1,3,Graduate
SSW 70152,Soc Welf Pol & Serv I,3,Graduate
SSW 70153,Soc Welf Pol & Serv I,3,Graduate
SSW 75252,Soc Welf Res Elec,3,Graduate
SSW 79150,Soc Wk Supervision,2,Graduate
SSW 79802,Soc Work & Lat Comm,3,Graduate
RAS 78971,Soc&Cult in E Europe,3,Graduate
EDF 70600,"Soc,History,Phil,Fdn",3,Graduate
EDESL 78951,Soc-Cult Aspcts/Lang,3,Graduate
COMHE 77011,Soc/Beh Dimens Health,3,Graduate
RAS 78954,Soc/Econ Soviet Bloc,3,Graduate
EDFDN 73100,Soc/Emot Dev:Gft/Tal,3,Graduate
ECF 70100,Social and Historical Contexts of Early Childhood Education Examination and Analysis of the Social A,3,Graduate
IMA 70100,Social and Historical Roots of Art and Culture,3,Graduate
SSW 72600,Social Casework 2 for Non-Majors,2,Graduate
SSW 72500,Social Casework for Non-Majors,2,Graduate
IMA 70500,"Social Class, Racism and the Media",3.3,Graduate
PSYCH 75071,Social Cognit: Gendr,3,Graduate
SPEDE 79200,Social Communication of Young Diverse Learners,3,Graduate
URBG 78763,Social Contexts of Education,3,Graduate
SSW 79712,"Social Entrepreneurship, Innovation and Enterprise in Social Services",3,Graduate
EPI 75400,Social Epidemiology,3,Graduate
ARTCR 75181,Social Fabric of Painting,3,Graduate
SEDF 70300,Social Foundations of Adolescent Education,3,Graduate
SSW 73600,Social Group Work 2 For Non-Majors,2,Graduate
SSW 73100,Social Group Work I,3,Graduate
SSW 73200,Social Group Work II,3,Graduate
HIST 71900,Social History of England in 20th Century,3,Graduate
IMA 71300,Social Inequality and Media,3,Graduate
URBG 7871V,Social Infrastructure & Civic Engagement: A Seminar with SUNY Board Chair Merryl Tisch,3,Graduate
NURS 70N02,"Social Justice, Health Equity, and Health Systems",3,Graduate
PH 77048,Social Marketing,3,Graduate
PH 77054,"Social Media, Big Data and Health",3,Graduate
HIST 7741D,Social Movements Latin American History,3,Graduate
URBG 75000,Social Planning and Policy,3,Graduate
GSR 74100,Social Policy,3,Graduate
SSW 79174,Social Policy & Disability,2,Graduate
IMA 78382,Social Practice Art,1,Graduate
IMA 78031,Social Problems in Media and Culture,3,Graduate
PSYCH 74600,Social Psychology (S),3,Graduate
PSYCH 75079,Social Sc Methodlgy,3,Graduate
SSW 70553,Social Service to Workers,3,Graduate
SSW 70800,Social Services to Workers,2,Graduate
GSR 75500,Social Stratifcation,3,Graduate
CEDC 72201,Social Studies and Ell,3,Graduate
CEDC 72250,"Social Studies Curriculum and Instruction: Integrating Literature, The Arts, and Technology",2,Graduate
CEDC 72200,"Social Studies Curriculum and Instruction: Integrating Literature, the Arts, and Technology",2,Graduate
SSW 70221,Social Welfare and Disabilities,3,Graduate
SSW 70226,Social Welfare Policy Analysis,3,Graduate
SSW 70154,Social Welfare Policy and Services I,3,Graduate
SSW 70217,Social Welfare Policy in the Field of Aging,3,Graduate
SSW 70216,Social Welfare Policy with the Homeless,3,Graduate
SSW 70155,Social Welfare Politics and Service I,3,Graduate
SSW 79175,Social Work and Aids,2,Graduate
SSW 79668,Social Work and Community Health Practice,3,Graduate
SSW 79186,Social Work and the Arts,3,Graduate
SSW 79168,Social Work and the Arts,2,Graduate
SSW 79140,Social Work and the Criminal Justice Systems,3,Graduate
SSW 79166,Social Work Ethics,2,Graduate
SSW 77300,Social Work Ethics and Values,2,Graduate
SSW 70552,Social Work in Field of Aging,3,Graduate
SSW 79185,Social Work Method and Theory,2,Graduate
SSW 79661,Social Work Practice in School Settings,3,Graduate
SSW 71800,Social Work Practice Lab 2,3,Graduate
SSW 79662,Social Work Practice with AIDS and Chronic Illness,3,Graduate
SSW 79200,Social Work Practice with Children and Adolescents,3,Graduate
SSW 73500,Social Work Practice with Groups I for Non-Majors,3,Graduate
SSW 79171,Social Work Practice with Immigrants and Refugees,3,Graduate
SSW 79400,Social Work Practice: Family Treatment,3,Graduate
SSW 79664,Social Work Practice:Living with Dying,2,Graduate
SSW 75200,Social Work Research 2,3,Graduate
SSW 75100,Social Work Research I,3,Graduate
SSW 72700,Social Work with Clients In Authoritarian Settings: Working with Mandated and Involuntary Clients,3,Graduate
SSW 79157,Social Work with Victims of Violence Against Women,3,Graduate
SSW 79652,Social Work with Workers and their Families,2,Graduate
SSW 79722,"Social Work, Social Justice, and the Law",3,Graduate
SSW 79719,"Social Work, Social Policy & Bodily Autonomy",3,Graduate
SPED 70050,"Social, Historical, and Philosophical Foundations of General and Special Education",3,Graduate
CEDF 70650,"Social, Historical, Philosophical Foundations of Education: The American School",3,Graduate
CEDF 70800,"Social, Historical, Philosophical Foundations of Education: The American School",2,Graduate
CEDF 70600,"Social, Historical, Philosophical Foundations of Education: The American School",3,Graduate
IMA 78063,Socially Engaged Gaming,3,Graduate
URBP 78733,Societal History Evolution: NYC Neighborhood,3,Graduate
ENGL 77670,Society Language Literature,3,Graduate
ENGL 71050,"Society,Lang & Literature",3,Graduate
EDESL 77700,Socio-Cult Asp Language,4,Graduate
EDESL 77500,Socio-Cultural Aspects of Language,3,Graduate
EDESL 78961,Socio-Culture/Language,3,Graduate
THC 77800,Sociodrama,3,Graduate
THC 78800,Sociodrama/ Creative Dramatics 3,3,Graduate
ANTH 79163,Socioecology :Great Apes,3,Graduate
ANTH 70290,Sociolgy Human Rights,3,Graduate
GSR 79066,Sociology of Reproduction,3,Graduate
GSR 73900,Sociology of the Gig Economy,3,Graduate
GSR 79075,"Socl Dev,Asesmt&Eval",3,Graduate
SEDC 71700,Socst:Curr & Meth 7-12,3,Graduate
CSCI 77100,Software Engineering,3,Graduate
CSCI 776U0,Software Metrics,3,Graduate
CSCI 77600,Software Metrics,3,Graduate
CSCI 79517,Software Verificatio,3,Graduate
PHYS 74600,Solid State Physics,4,Graduate
PHYS 74500,Solid State Physics,4,Graduate
PHYS 64500,Solid State Physics,3,Graduate
RAS 78968,Solidarity & Beyond,3,Graduate
ARTCR 75145,Somatic Turf,3,Graduate
MUS 74267,Sonata Forms,3,Graduate
IMA 78330,Sonic Ephemera and Aesthetic of Malfunction,1,Graduate
IMA 78375,Sonic Virtualities,1,Graduate
IMA 78067,Sound Design,3,Graduate
IMA 78079,Sound Design for Film,3,Graduate
IMA 78368,Sound Design for Filmmakers,1,Graduate
MUS 77804,Sound Ecologies,3,Graduate
IMA 78314,Sound Editing,1,Graduate
IMA 78081,Sound Environments,3,Graduate
IMA 78072,Sound Fields,3,Graduate
IMA 78343,Sound Postproduction,1,Graduate
ARTCR 75109,Sound Studies,3,Graduate
IMA 78367,Sounds of a Revolution,1,Graduate
ANTH 75552,Source:Ancient Egypt,3,Graduate
ENGL 77674,South African Lit,3,Graduate
HIST 75100,South America in Modern World,3,Graduate
ENGL 76900,South Asia Writ Glbe Con,3,Graduate
ENGL 76850,South Asia Writ Glbe Con,3,Graduate
THC 75810,South Asian Performance Traditions,3,Graduate
ENGL 75651,South Writers Race,3,Graduate
RAS 77953,Sov Dissident Mvmnts,3,Graduate
RAS 77154,Sov Foreign Policy,3,Graduate
RAS 74400,Sov Nov:Art&Ideology,3,Graduate
RAS 77160,Sov Policy 3rd Wrld,3,Graduate
RAS 70900,Soviet Admin & Law,3,Graduate
ECO 79555,Soviet Economy,3,Graduate
ECO 73600,Soviet Economy,3,Graduate
RAS 72100,Soviet Economy,3,Graduate
HIST 72900,Soviet Foreign Relations in a Changing World,3,Graduate
RAS 70700,Soviet Forgn Policy,3,Graduate
HIST 77410,Soviet Frn Policy,3,Graduate
ANTH 70451,Sp Prj: Remote Snsin,3,Graduate
COMSC 74400,Sp Prod & Perc Hi,3,Graduate
ENGL 70268,Sp St in Eng:Amer & Comp,3,Graduate
ENGL 70264,Sp Std in Literature,3,Graduate
ENGL 70263,Sp Std:Amrcn&Complit,3,Graduate
SPAN 79152,Sp Stds in Spanish,3,Graduate
SPAN 79151,Sp Stds. Span Poetry,3,Graduate
SPAN 79150,Sp Stds: Galdos,3,Graduate
SPAN 79655,Sp Stdy Spn-Amer Lit,3,Graduate
ENGL 70270,Sp Stu Engl & C Lit,3,Graduate
ENGL 70269,Sp Stu In Engl & Lit,3,Graduate
SPAN 79651,Sp Stu in Spa Am Lit,3,Graduate
PSYCH 75056,Sp Top:Lang Acquistn,3,Graduate
PSYCH 80152,Sp Top:Sex Diffrntn,3,Graduate
ITAL 79320,Sp Top:The Baroque,3,Graduate
ANTH 79103,Sp Tp Primate Disease Ecology,3,Graduate
PSYCH 75085,Sp Tp: Ab Conserv Bio,3,Graduate
PSYCH 75062,Sp Tp: Winnicott,3,Graduate
FREN 79801,Sp Tp:Dramatic Trans,3,Graduate
FREN 79401,Sp Tp:Enlghtmnt Thgh,3,Graduate
PSYCH 75089,Sp Tp:Neurobio Memor,3,Graduate
SPAN 79654,Sp Tp:Stylistcs Lit,3,Graduate
PSYCH 75051,Sp Tp:Womn & Achvmnt,3,Graduate
PSYCH 75054,Sp Tpc: Human Motiva,3,Graduate
ITAL 79330,Sp Tpc:Novella Genre,3,Graduate
CHEM 69800,Sp Tpcs:Chemistry Ed,4,Graduate
COMSC 75300,Sp-Lg Path for Aud,3,Graduate
ITAL 79300,Sp:Topics Ital. Lit.,3,Graduate
ANTH 71751,Space & Place: Anthropology,3,Graduate
ANTH 70296,Space & Time Ethnol Afr,3,Graduate
ANTH 70293,Space & Time Ethnology,3,Graduate
ANTH 71750,"Space, Politics & Culture NYC",3,Graduate
IMA 78014,Spaces Speak: Harlem Surveillance,3,Graduate
SPAN 76700,Span American Essay,3,Graduate
SPAN 79153,Span Post Mod Poetry,3,Graduate
THC 76066,Span Thea in Perfrmn,3,Graduate
SPAN 76450,Spanish American Fiction II,3,Graduate
SPAN 79658,Spanish American Modernism,3,Graduate
SPAN 79653,Spanish American Woman Poets,3,Graduate
ARTH 62800,Spanish Art of the Golden Age,3,Graduate
SPAN 72500,Spanish Comedia,3,Graduate
SPAN 79167,Spanish Drama of Golden Age,3,Graduate
NURS 69912,Spanish for Health Care Providers,3,Graduate
SPAN 79156,Spanish Literature Historical Topics,3,Graduate
SPAN 61400,Spanish Literature of 19th Century,3,Graduate
SPAN 73000,Spanish Neoclassic Poetry and Essay,3,Graduate
SPAN 72000,Spanish Novel of 16th and 17th Centuries,3,Graduate
SPAN 71100,Spanish Poetry of Middle Ages,3,Graduate
SPAN 70400,Spanish Theatre from the 19th Century to the Present,3,Graduate
SPAN 79163,"Spanish Then & Now: History, Evolution, and Current Trends in Linguistics",3,Graduate
TRNS 75300,Spanish to English Translation,3,Graduate
SPAN 76400,Spanish-American Fiction 2: From the Novel of the Mexican Revolution to the Present,3,Graduate
SPAN 76300,Spanish-American Fiction I: From Origins through Modernista Novel,3,Graduate
SPAN 61600,Spanish-American Literature from its Origin through Romanticism and Realism,3,Graduate
SPAN 61700,Spanish-American Literature: Modernismo and Contemporary Trends,3,Graduate
SPAN 76000,Spanish-American Literature: The Colonial Period,3,Graduate
SPAN 79630,Spanish-American Modernism and Postmodernism,3,Graduate
SPAN 76600,Spanish-American Poetry 2: From Post-Modernism to the Present,3,Graduate
SPAN 76500,Spanish-American Poetry I: From Neoclassicism through Modernismo,3,Graduate
SPAN 76900,Spanish-American Theatre 1,3,Graduate
SPAN 77000,Spanish-American Theatre 2 Continuation of Span 769. Study of Main Theatrical Currents In Spanish A,3,Graduate
SPAN 77700,Spanish-American Thought 1,3,Graduate
SPAN 77800,Spanish-American Thought II,3,Graduate
TRNS 75600,Spanish-English Medical Interpreting,3,Graduate
TRNS 76100,Spanish-English Sight Translation and Consecutive Interpreting,3,Graduate
TRNS 76200,Spanish-English Simultaneous Interpreting,3,Graduate
GTECH 70500,Spatial Data Analysis,3,Graduate
IMA 78010,Spatial Narratives,3,Graduate
ARTCR 75116,Spatial Strategies,3,Graduate
COMSC 79004,Spcial Topic Slp&Aud,3,Graduate
COCO 72751,Spctp:Crisisinterven,3,Graduate
LAT 72700,Speaking & Writing Latin,3,Graduate
EDUC 73600,Spec Adapt Rdng Elem,3,Graduate
ENGL 70272,Spec Studies in English,3,Graduate
LING 77551,Spec Studies in Ling,3,Graduate
EDF 79000,Spec Top in Edfdn,3,Graduate
SSW 79100,Spec Top in Soc Wk,2,Graduate
SSW 79700,Spec Top in Soc Wk,3,Graduate
ECO 79553,Spec Topics 1,3,Graduate
COMSC 79650,Special Problems,3,Graduate
COMSC 79600,Special Problems,3,Graduate
THC 72550,Special Problems,3,Graduate
COMSC 79652,Special Problems,3,Graduate
COMSC 79651,Special Problems,3,Graduate
COMSC 79653,Special Problems,3,Graduate
MEDIA 79606,Special Problems,6,Graduate
THC 79200,Special Problems in Directing,3,Graduate
ARTCR 75196,Special Projects: Painting,3,Graduate
SPAN 79100,Special Studies in Spanish Literature,3,Graduate
SPAN 79600,Special Studies in Spanish-American Literature,3,Graduate
ARTH 78076,Special Top: Cubism,3,Graduate
ECO 79676,Special Topic: Economic Health,3,Graduate
ECO 79576,Special Topic: Economic Health,3,Graduate
EDESL 70159,Special Topic: SIFE in the Inclusion Secondary Classroom,1,Graduate
ARTH 7801K,Special Topic:Ag & Prm Lt Amer,3,Graduate
ENGL 77585,Special Topics,3,Graduate
THC 72569,Special Topics,3,Graduate
THC 72500,Special Topics,3,Graduate
CEDF 75000,Special Topics in Diversity,3,Graduate
ECO 79554,Special Topics 2,3,Graduate
ARTCR 75108,Special Topics Agency,3,Graduate
ARTCR 75136,Special Topics Future Practices,3,Graduate
