"subject","course_code","course_name","description","credits"
"Africana Studies","AFRCNA 0300","RACIALIZED POLICE VIOLENCE IN GLOBAL PERSPECTIVES","This class provides students with an opportunity to think about the most recent wave of brutal police violence in the United States in a global perspective. Readings will focus on topics such as racial capitalism, colonialism and settler colonialism, transnationalism, and global police violence. The goal is for students who complete the course to be able to explain how racialized and militarized policing in the USA shape and are shaped by historical and contemporary global connections and processes.  Academic Career:Undergraduate  Course Component:Lecture  Grade Component:Letter Grade  Course Attributes:African Studies, Global Studies Click here for class schedule information.","1"
"Africana Studies","AFRCNA 0311","INTRODUCTION TO THE AFRICAN AMERICAN FAMILY","This course has 2 objectives:  (1) it seeks to describe and analyze the organization of black families in American society and changes in them over time, and (2) it brings together the scholarly sources available to students of black families to assess the contribution each makes to a more theoretically and conceptually sophisticated description of the structure and interaction in black families.  Academic Career:Undergraduate  Course Component:Lecture  Grade Component:LG/SNC Elective Basis  Course Attributes:Children’s Literature, DSAS Diversity General Ed. Requirement, DSAS Social Science General Ed. Requirement, SCI Polymathic Contexts: Soc/Behav. GE. Req., Urban Studies Click here for class schedule information.","3"
"Africana Studies","AFRCNA 0313","THE BLACK CHURCH","An introduction to the course and historical development of the black church in America, its contribution to the social and religious progress of black people, black leadership, and struggles including the civil rights movement, black theology and other social movements.  Academic Career:Undergraduate  Course Component:Lecture  Grade Component:LG/SNC Elective Basis  Course Attributes:DSAS Diversity General Ed. Requirement, DSAS Historical Analysis General Ed. Requirement, DSAS Social Science General Ed. Requirement, SCI Polymathic Contexts: Soc/Behav. GE. Req. Click here for class schedule information.","3"
"Africana Studies","AFRCNA 0316","INTRODUCTION AFRICAN AMERICAN THEATER","This course leads the student thru the social and historical development of black theater in North America from pre-Civil War to the present.  It traces this development thru the writers, performers, companies, institutions and social movements which helped to shape the theater movements.  The ultimate goal is to arrive at the understanding and appreciation that black theater is a testament to the life and vitality of a people.  Academic Career:Undergraduate  Course Component:Lecture  Grade Component:LG/SNC Elective Basis  Course Attributes:DSAS Diversity General Ed. Requirement, DSAS The Arts General Ed. Requirement, SCI Diversity General Ed. Requirements, SCI Polymathic Contexts: Humanistic GE. Req. Click here for class schedule information.","3"
"Africana Studies","AFRCNA 0318","HISTORY OF AFRICA BEFORE 1800","Surveys history of Africa from earliest times to eve of European colonization.  Looks at Africa from the inside out and aims at promoting an appreciation of Africa’s contribution to world civilization and an understanding of the historical processes that have shaped modern Africa.  Major themes and topics include the ancient kingdoms, Islam, the slave trade and the European contact.  Academic Career:Undergraduate  Course Component:Lecture  Grade Component:LG/SNC Elective Basis  Course Attributes:African Studies, SCI Polymathic Contexts: Global&Cross Cul GE. Req., SCI Polymathic Contexts: Soc/Behav. GE. Req. Click here for class schedule information.","3"
"Africana Studies","AFRCNA 0352","AFRICAN AMERICAN DANCE","An introduction to African-American dance influence of West Africa and the Caribbean upon the black American experience in a comparative and historical perspective. These two perspectives are based upon those devised by African-American dance artists, such as Katherine Dunham, Alvin Ailey and Bob Johnson.  The physical component of African-American dance emphasizes body placement and the relationship of movement to its music.  Academic Career:Undergraduate  Course Component:Lecture  Grade Component:LG/SNC Elective Basis  Course Attributes:African Studies, DSAS Creative Work General Ed. Requirement, DSAS Diversity General Ed. Requirement, DSAS The Arts General Ed. Requirement, SCI Polymathic Contexts: Humanistic GE. Req. Click here for class schedule information.","3"
"Africana Studies","AFRCNA 0385","CARIBBEAN HISTORY","Examines historical roots of modern Caribbean.  Examines major historical developments from period of subjugation of indigenous population through era of slavery to rise of modern nationalism and impact of American intervention. Also analyzes related socioeconomic systems and institutions.  Selected country case studies included.  Academic Career:Undergraduate  Course Component:Lecture  Grade Component:LG/SNC Elective Basis  Course Attributes:African Studies, DSAS Geographic Region General Ed. Requirement, DSAS Historical Analysis General Ed. Requirement, Global Studies, Latin American Studies, SCI Polymathic Contexts: Global&Cross Cul GE. Req., SCI Polymathic Contexts: Soc/Behav. GE. Req. Click here for class schedule information.","3"
"Africana Studies","AFRCNA 0400","COVID-19, RACISM AND PUBLIC HEALTH","This 1- credit course, offered through the Global Studies Center and co-sponsored by the Department of Africana Studies, offers an opportunity for students to learn about the compounding effects of multiple forms of inequality or disadvantage and how they impact COVID-19 exposure, cases, and deaths. The obstacles that inequalities create may not be easily discernible or understood by looking at or thinking about racism, health and now the impact of COVID-19, among African Americans, in a conventional way. You cannot change outcomes without understanding the causes or how they come about. The pandemic has exposed systemic racial inequalities in the U.S. health delivery system. Why are African American and other minority communities being hit hard by COVID-19? In this class, we will read pertinent literature and discuss racially sensitive issues including what it means to be a minority in the U.S. during a pandemic. We will focus on pre-existing conditions, essential workers, structural inequities, and how social determinants of health are influenced by implicit bias and racial discrimination.  Academic Career:Undergraduate  Course Component:Lecture  Grade Component:Satisfactory/No Credit  Click here for class schedule information.","1"
"Africana Studies","AFRCNA 0434","PSYCHOLOGICAL EXPERIENCE AFRICAN AMERICAN FEMALE","The course examines black female behavior from both psych historical and contemporary perspectives.  The model for classroom interaction consists of lecture and group discussions by presenting relevant information and/or conducting specific exercises.  Academic Career:Undergraduate  Course Component:Lecture  Grade Component:LG/SNC Elective Basis  Course Attributes:DSAS Diversity General Ed. Requirement, DSAS Social Science General Ed. Requirement, SCI Polymathic Contexts: Soc/Behav. GE. Req. Click here for class schedule information.","3"
"Africana Studies","AFRCNA 0454","MAN/WOMAN LITERATURE","Through prose and poetic works one will note how black men are viewed and characterized by female writers as well as how black women are treated by male writers.  The basis for the difference lies in racial and sexual stereotyping in Afro-American literature.  Academic Career:Undergraduate  Course Component:Lecture  Grade Component:LG/SNC Elective Basis  Course Requirements:PREQ: ENG 0102 or ENGCMP (0002 or 0006 or 0020 or 0200 or 0203 or 0205 or 0207 or 0208 or 0210 or 0212 or 0213 or 0214) or FP (0003 or 0006)
*Applies to all WRIT Courses*  Course Attributes:DSAS Diversity General Ed. Requirement, DSAS Literature General Ed. Requirement, Gender, Sexuality & Women’s St, SCI Polymathic Contexts: Humanistic GE. Req., Writing Intensive Course (WRIT) Click here for class schedule information.","3"
