Course Code,Course Name,Credits,Level
FREN 26100,Modern French Novel in Translation (1900-Present),3,Undergraduate
FREN 25300,Modern French Theatre: Theory and Practice,3,Undergraduate
HEBR 31100,Modern Hebrew Literature 2,3,Undergraduate
HEBR 31000,Modern Hebrew Literature I,3,Undergraduate
HEBR 35752,Modern Hebrew Press,3,Undergraduate
HIST 38100,Modern Imperialism,3,Undergraduate
ENGL 39067,Modern in American Literature,3,Undergraduate
POLSC 20462,Modern Islamic Political Thought,3,Undergraduate
HEBR 22100,Modern Israeli Culture,3,Undergraduate
ITAL 26000,Modern Italian Short Story,3,Undergraduate
RUSS 25614,Modern Lit in Exile,3,Undergraduate
COMPL 38021,Modern Literature in Exile,3,Undergraduate
AFPRL 31000,Modern Nigeria,3,Undergraduate
REL 26203,Modern Paganisms,3,Undergraduate
COMPL 38172,Modern Palestinian Culture,3,Undergraduate
ARB 25500,Modern Palestinian Culture,3,Undergraduate
DAN 25263,Modern Partnering,2,Undergraduate
PHILO 32200,Modern Philosophical Idealism,3,Undergraduate
PHYS 23500,Modern Physics Laboratory,2,Undergraduate
ENGL 39050,Modern Poetry and Poetics,3,Undergraduate
POL 25071,Modern Polish Prose,3,Undergraduate
POLSC 20200,Modern Political Thought (1600-1900),3,Undergraduate
RUSS 34200,Modern Russian Literature,3,Undergraduate
RUSS 25200,Modern Russian Literature in English Translation,3,Undergraduate
RUSS 32300,Modern Russian Poetry,3,Undergraduate
ARTH 45024,Modern Seminar,3,Undergraduate
ENGL 25171,Modern Sexualities-Literature,3,Undergraduate
AFPRL 29063,Modern South Africa,3,Undergraduate
GERMN 32700,Modern Swiss Literature,3,Undergraduate
REL 39000,Modern Theories in Religion,3,Undergraduate
REL 36150,Modern Theories of Religion,3,Undergraduate
REL 36001,Modern Theories of Religion: Alternative Canon,3,Undergraduate
COMPL 35153,Modernism,3,Undergraduate
ENGL 39969,Modernism & American Literature,3,Undergraduate
COMPL 33060,Modernism & The Great War,3,Undergraduate
ENGL 39072,Modernism & the Great War,3,Undergraduate
ENGL 39095,Modernism and Post Modernism,3,Undergraduate
ENGL 38648,Modernism and the Image,3,Undergraduate
HONS 20157,"Modernism, Post-Modernism & Evolution of Scientific Thought",3,Undergraduate
PHILO 39459,Modernism/Postmodern,3,Undergraduate
HONS 20163,"Modernism:1880-1930 (Modernism: Writers, Artists,Spectacles, Movements, 1880-1930)",3,Undergraduate
ENGL 38653,Modernist Poetry,3,Undergraduate
ENGL 39068,Modernist Poetry,3,Undergraduate
HIST 38552,Modrn & Nat in Asia,3,Undergraduate
HIST 48552,Modrn & Nat in Asia,3,Undergraduate
THEA 29778,Modrn Frnch Thea,3,Undergraduate
THEA 39751,Modrn Israeli Drama,3,Undergraduate
HONS 20173,Modrn Polit Economy,3,Undergraduate
HONS 30169,Modrnty & Post Modrn,3,Undergraduate
BIOL 47056,Mol Bio:Dna Tum Vir,2,Undergraduate
BIOL 47186,Mol Mech:Learn & Mem,3,Undergraduate
BIOL 47147,Mol Mechanisms Aging,3,Undergraduate
BIOL 47067,Mol Mechanisms Aging,2,Undergraduate
BIOL 47145,Molecular Basis of Brain and Heart Disorders,3,Undergraduate
BIOL 47057,Molecular Biological Chromosome,2,Undergraduate
BIOL 47172,Molecular Biology : Ecocyanobac,2,Undergraduate
BIOL 20300,Molecular Biology and Genetics,4.5,Undergraduate
BIOL 47125,Molecular Biology of Sensory Transduction,3,Undergraduate
BIOL 47062,Molecular Biology: Aids Virus Hiv,2,Undergraduate
BIOL 47162,Molecular Biology:Mic/Plant in,2,Undergraduate
BIOL 37500,Molecular Evolution,3,Undergraduate
BIOL 47188,Molecular Evolution,2,Undergraduate
BIOL 30200,Molecular Genetics,4.5,Undergraduate
BIOL 38000,Molecular Neurobiology,3,Undergraduate
ECO 49551,Monetary Policy,3,Undergraduate
ECO 49568,Monetary Theory & Politics,3,Undergraduate
ECO 21000,Money and Banking,3,Undergraduate
POLSC 27313,Money and Power,3,Undergraduate
WGSL 29002,"Money, Sexuality and Race",3,Undergraduate
POLSC 48058,Monitoring NYC CouncilMonitoring NYC Council,3,Undergraduate
ARTCR 36072,Monoprints -Painters,3,Undergraduate
HR 32051,"Monuments, Memory, Heritage: Archaeology & Human Rights",3,Undergraduate
ANTHC 32020,"Monuments, Memory, Heritage: Archaeology & Human Rights",3,Undergraduate
POLSC 29402,Moot Court,3,Undergraduate
POLSC 29201,Moot Court,1,Undergraduate
POLSC 20453,Moral & Politics in Society,3,Undergraduate
PHILO 20079,Moral Issues:Social& Culture,3,Undergraduate
PHILO 24400,Moral Philosophy,3,Undergraduate
WGS 22000,Motherhood,3,Undergraduate
ANTHC 32059,Motherhood: Imagy & Sym,3,Undergraduate
MEDP 26200,Motion Graphics,3,Undergraduate
SOC 42532,Motion Pictures,3,Undergraduate
PSYCH 32700,Motivation and Emotion,3,Undergraduate
FREN 36031,"Movement, Travel & Displacement",3,Undergraduate
MEDIA 39964,Movies as Mass Commu,3,Undergraduate
MEDIA 23000,Movies in Amer Cult,3,Undergraduate
FILM 23000,Movies in American Culture,3,Undergraduate
MUSHL 36158,Mozart Style,3,Undergraduate
SOC 42511,Mthd of Eval Rsrch,3,Undergraduate
SEDC 322FW,"Mthds 2: Instructional Planning for Lit., Lang. & Learning in Foreign/Heritage Lang. Classrm., 7-12",3,Undergraduate
ANTHC 40188,Mthrhd-X Cult Perspectives,3,Undergraduate
SPAN 37041,Mujeres en la Literatura del Siglo de Oro,3,Undergraduate
SPAN 37145,Mujeres que Cuentan,3,Undergraduate
CSCI 49357,Mult-Valued Logic,3,Undergraduate
WGS 30005,Mult. Lesbian Texts,3,Undergraduate
AFPRL 29045,Mult. Pers: Latino,3,Undergraduate
ENGL 39864,Multi Culture Amer Writers,3,Undergraduate
ENGL 32000,Multi-Ethnic American Literature,3,Undergraduate
ENGL 39252,Multi-Ethnic American Poetry,3,Undergraduate
FILM 21401,Multicult Perspectives Musical,3,Undergraduate
WGS 25850,Multicult Wmn Wtrs,3,Undergraduate
FILM 21400,Multicultural Perspectives in Cinema,3,Undergraduate
THEA 21400,Multicultural Perspectives in Theatrical Performance,3,Undergraduate
ASIAN 23011,Multicultural Theatre Performance,3,Undergraduate
THEA 21401,Multicultural Theatre Performance,3,Undergraduate
ENGL 25850,Multicultural Women Writers,3,Undergraduate
ENGL 31955,Multicultural Women Writing,3,Undergraduate
SOC 32559,Multiculturalism,3,Undergraduate
PH 40055,Multidisc: South Bx,3,Undergraduate
WGS 30004,Multidisciplinary: South Bronx,3,Undergraduate
HONS 30123,Multiple Narratives,3,Undergraduate
PSYCH 38702,Multivariable Statistics,3,Undergraduate
MUSHL 26157,Mus in the City,3,Undergraduate
MUSHL 35600,Mus of Classical Pd,3,Undergraduate
MUSHL 26189,Mus of War:1943-45,3,Undergraduate
ANTHC 40195,Mus: Hispanic Caribbean,3,Undergraduate
AFPRL 29033,Mus:Caribbean & Latin Amer,3,Undergraduate
THEA 29781,Muscl Thea Writing,3,Undergraduate
HUM 12600,Muse First Year Seminar,1,Undergraduate
HUM 25001,MUSE Scholar Seminar,3,Undergraduate
ANTHC 40164,Museum Exhibit Prep,3,Undergraduate
ANTHC 38900,Museum Methodology,3,Undergraduate
ANTHC 31152,Music and Art in the Caribbean,3,Undergraduate
MUSHL 26120,Music and Politics,3,Undergraduate
AFPRL 29068,Music and Sports in the Caribbean,3,Undergraduate
QSTA 40402,Music and the Curriculum,3,Undergraduate
MUSHL 26131,Music and War,3,Undergraduate
ANTHC 40197,Music Culture of World,3,Undergraduate
EDUC 35300,Music Education,2,Undergraduate
MUSHL 21000,Music for the Piano,3,Undergraduate
MUSHL 20600,Music History 2,3,Undergraduate
MUSHL 30600,Music History 4,3,Undergraduate
MUSHL 20500,Music History I,3,Undergraduate
MUSHL 30500,Music History III,3,Undergraduate
MUSHL 36172,Music in America,3,Undergraduate
EDUC 31000,Music in Elem School,2,Undergraduate
MUSHL 26195,Music in Vienna'99,3,Undergraduate
MUSHL 24500,Music of Africa,3,Undergraduate
AFPRL 29003,Music of Africa,3,Undergraduate
MUSHL 24100,Music of Asia,3,Undergraduate
LACS 43472,Music of Hispn Carib,3,Undergraduate
MUSHL 36156,Music of J S Bach,3,Undergraduate
MUSHL 26123,Music of Latin America,3,Undergraduate
MUSHL 24000,Music of the Caribbean and Latin America,3,Undergraduate
MUSHL 26114,Music of the Middle East,3,Undergraduate
MUSHL 24300,Music of the Middle East,3,Undergraduate
ARB 20057,Music of the Middle East,3,Undergraduate
MUSPF 36301,Music Technology and Performance,3,Undergraduate
MUSPF 36254,Music Theater Wkshp 2,2,Undergraduate
MUSPF 36253,Music Theater Workshop,2,Undergraduate
MUSPF 36257,Music Theater Workshop 3,2,Undergraduate
THEA 39772,Music Theatre Worshop,3,Undergraduate
MUSTH 22100,Music Theory 2,3,Undergraduate
MUSTH 10100,Music Theory Fundamentals,3,Undergraduate
MUSTH 22000,Music Theory I,3,Undergraduate
MUSTH 32000,Music Theory III,3,Undergraduate
MUSTH 32100,Music Theory IV,3,Undergraduate
HONS 30134,Music to My Eyes,3,Undergraduate
ANTHC 31153,"Music, Healing and Medicine",3,Undergraduate
MUSHL 26133,"Music, Modes of Listening, and Nostalgia",3,Undergraduate
MUSHL 36167,"Music, Text, & Context in Baroque Music",3,Undergraduate
MUSHL 36168,Musical Quotes and Allusion,3,Undergraduate
THEA 25357,Musical Thea Wrksp 1,3,Undergraduate
THEA 29787,Musical Thea Wrksp 2,3,Undergraduate
THEA 25356,Musical Thea Wrksp 2,3,Undergraduate
THEA 39770,Musical Theater Performance,3,Undergraduate
THEA 29756,Musical Theater Performance,3,Undergraduate
THEA 25358,Musical Theatre Intensive,3,Undergraduate
THEA 39779,Musical Theatre: Showcase,3,Undergraduate
MUSTH 23000,Musicianship 1,2,Undergraduate
MUSTH 23100,Musicianship 2,2,Undergraduate
MUSTH 33000,Musicianship 3,2,Undergraduate
MUSTH 33100,Musicianship 4,2,Undergraduate
ASIAN 33008,Muslim Diasporas,3,Undergraduate
ENGL 31755,Muslim Diasporas,3,Undergraduate
SOC 22515,Muslim Diasporas,3,Undergraduate
REL 36354,Muslim Minorities,3,Undergraduate
QSTA 40403,Mvmnt Educ/Elem Schl,3,Undergraduate
SOC 3252N,Mysogynoir in Digital Space,3,Undergraduate
ENGL 35804,Mystery Japan: The Japanese Detective Novel,3,Undergraduate
JPN 40304,Mystery Japan: The Japanese Detective Novel,3,Undergraduate
ENGL 25159,Mystery Short Story,3,Undergraduate
REL 33400,Mysticism,3,Undergraduate
ENGL 39883,"Mysticism, Literature, and Connection",3,Undergraduate
HONS 20166,Myth & Creativity,3,Undergraduate
COMPL 37054,Myth & Folklore,3,Undergraduate
REL 33500,Myth and Ritual,3,Undergraduate
ANTHC 32164,Myth of Equal Access,3,Undergraduate
CLA 30603,Mythology in Classical Art,3,Undergraduate
FILM 33200,Myths and Images in the Media,3,Undergraduate
MEDIA 33200,Myths and Images in the Media,3,Undergraduate
THEA 39753,N.Y. Thea Experience,3,Undergraduate
ANTHC 32086,Na Indians: Ethnology,3,Undergraduate
ENGL 38975,Nabokov,3,Undergraduate
RUSS 25698,Nabokov:Two Cultures,3,Undergraduate
ARTH 45008,"Napoleon: Art, Revolution and Propaganda",3,Undergraduate
SOC 32515,Naratives of the City,3,Undergraduate
HONS 3011A,Narrating Violence in Latin America,3,Undergraduate
FILMP 38200,Narrative Editing,3,Undergraduate
ENGL 48476,Narrative Forms: Strategies in Fiction Writing,3,Undergraduate
ENGL 25039,Narrative Medicine,3,Undergraduate
WGS 30006,Narrative of Trauma,3,Undergraduate
ENGL 38682,Narrative of Trauma,3,Undergraduate
FILM 32400,Narrative Strategies,3,Undergraduate
COMPL 30101,Narrative Theory,3,Undergraduate
ENGL 38657,Narrative Theory,3,Undergraduate
COMPL 32049,Narratives of Adultery in the 19th Century Literature,3,Undergraduate
ENGL 38572,Narratives of Adultery in the 19th Century Literature,3,Undergraduate
RUSS 25668,Narratives of Adultery in the 19th Century Literature,3,Undergraduate
ENGL 49429,Narratives of Disability,3,Undergraduate
ENGL 39997,Narratives of the Civil War,3,Undergraduate
HIST 3412T,Nas's New York,3,Undergraduate
HIST 34197,Nat Women in Amer History,3,Undergraduate
ENGL 39053,"Nat,Self& Asian Id",3,Undergraduate
ENGL 38976,Nathan. Hawthorne,3,Undergraduate
SPAN 37146,Nation and Narration,3,Undergraduate
ASIAN 32001,Nation Self and Asian Identity,3,Undergraduate
FILM 21300,National Cinema,3,Undergraduate
FILM 21307,National Cinema France,3,Undergraduate
FILM 21305,National Cinema Italy,3,Undergraduate
FILM 21306,National Cinema: Brazil,3,Undergraduate
FILM 21308,National Cinema: Egypt,3,Undergraduate
FILM 21354,National Cinema: Japan,3,Undergraduate
FILM 21351,National Cinema:French New,3,Undergraduate
POLSC 21751,National Policy Making,3,Undergraduate
HR 22013,"National Security & Human Rights: Mass Surveillance, Torture and Discrimination in the Post 9-11 Era",3,Undergraduate
HONS 20154,Nationalism,3,Undergraduate
HIST 14162,Nationalism in Asia,3,Undergraduate
HIST 34132,Native American History in U.S,3,Undergraduate
ENGL 49414,Native American Literature,3,Undergraduate
HIST 25020,Native Americans and the U.S. to 1900,3,Undergraduate
POL 25058,Native Americans Polish Lit,3,Undergraduate
ANTHC 21100,Native North America: Societies and Cultures,3,Undergraduate
WGS 30085,Native Women in American History,3,Undergraduate
POLSC 27216,Natnlism & Ethnic Conf,3,Undergraduate
ENGL 25068,Natrlst Cty:American Lit & Fl,3,Undergraduate
SCI 30000,Natur & Limit of Sci,3,Undergraduate
LAT 32005,Natural Disasters in Roman Literature,3,Undergraduate
CSCI 49362,Natural Language Processing,3,Undergraduate
POLSC 30408,Natural Laws and Rights,3,Undergraduate
REL 110,Nature of Rel,3,Undergraduate
REL 11000,Nature of Religion,3,Undergraduate
ENGL 38856,Nature Poetry,3,Undergraduate
ENGL 38644,"Nature Writing, Writing Nature",3,Undergraduate
CHIN 21157,Nature-Chinese Literature & Art,3,Undergraduate
HONS 20129,Navigation and Literature of Discovery,3,Undergraduate
URBS 40380,Neighborhd Oral Hist,3,Undergraduate
MEDPL 37700,Neighborhood News,3,Undergraduate
JPN 30306,Neighborhood Tokyo,3,Undergraduate
ARTH 24400,Neo-Classicism and Romanticism: The Age of Revolution 1789-1848,3,Undergraduate
POLSC 317H1,Neoliberalism in the United States,3,Undergraduate
POLSC 31728,Neoliberalism in the United States,3,Undergraduate
PHILO 39365,Neoplatonism,3,Undergraduate
PHILO 22300,Neoplatonism,3,Undergraduate
CSCI 49375,Network Security,3,Undergraduate
BIOL 47187,Neural Damage:Amphet,2,Undergraduate
BIOL 47177,Neural Development,2,Undergraduate
BIOL 47072,Neuroactive Peptides,2,Undergraduate
BIOL 47155,Neurobio Visualadapt,2,Undergraduate
BIOL 47179,Neurobio:Cocaine Ad,2,Undergraduate
BIOL 47138,Neurobiology of Learning and Memory,3,Undergraduate
PSYCH 38202,Neurobiology of Predation,3,Undergraduate
BIOL 47158,Neuron Development,2,Undergraduate
PSYCH 32000,Neuronal Basis of Behavior (Neuroethology),3,Undergraduate
PSYCH 38201,Neuronal Basis of Learning and Memory,3,Undergraduate
PSYCH 22400,Neuroscience,3,Undergraduate
BIOL 47082,Neurotrophins Signal,2,Undergraduate
FREN 25500,New Approaches to Modern French Literature,3,Undergraduate
ASIAN 34005,New Dir in Asian Amer Cinema,3,Undergraduate
POLSC 37390,New Econ East Europe,3,Undergraduate
ENGL 32965,New Englishes,3,Undergraduate
ARTCR 29000,New Genres,3,Undergraduate
ARTCR 36021,New Genres Special Topics: Art & Protest,3,Undergraduate
ENGL 25004,New Journalism as Literature,3,Undergraduate
ENGL 49478,New Media and Novel,3,Undergraduate
AFPRL 29004,New Movement in Africana and Latino Theater,3,Undergraduate
THEA 29797,New Play Development,3,Undergraduate
POLSC 27203,New Pol Eco East Eur,3,Undergraduate
POLSC 27210,New Pol Movements,3,Undergraduate
RUSS 25671,New Russ Cult-Film,3,Undergraduate
REL 32550,New Testament Relig,3,Undergraduate
REL 33000,New Testament Religion,3,Undergraduate
BIOL 20N04,New Therapeutic Approaches to Cancer,3,Undergraduate
ARTH 35114,New York City Architecture,3,Undergraduate
ENGL 33382,New York City English,3,Undergraduate
POLSC 21793,New York City Law and Politics,3,Undergraduate
HIST 34101,New York Neighborhoods,3,Undergraduate
THEA 39727,New York Theatre Now,3,Undergraduate
ENGL 25166,New York Writers,3,Undergraduate
ENGL 39070,New York Writers,3,Undergraduate
MEDIA 21100,News Literacy in a Digital Age,3,Undergraduate
PHILO 38078,Nietzsche,3,Undergraduate
AFPRL 39093,Nile Valley Civilization,3,Undergraduate
POLSC 21797,Nominating the President,3,Undergraduate
CSCI 37700,Non-Classical Logic,3,Undergraduate
PHILO 37700,Non-Classical Logic,3,Undergraduate
MATH 37700,Non-Classical Logic,3,Undergraduate
SOC 42530,Non-Prof Soc Marktng,3,Undergraduate
SOC 42523,Non-Profit Marketing,3,Undergraduate
CSCI 49390,Non-Standard Computers,3,Undergraduate
ELECT 11112,Non-Transferable Course,-,Undergraduate
FILM 31500,Nonfiction Film and Video,3,Undergraduate
MEDIA 31500,Nonfiction Film and Video,3,Undergraduate
URBS 4031K,Nonprofit Management,3,Undergraduate
URBS 40315,"Nonproft,Cvl Soc,Pub",3,Undergraduate
PSYCH 39081,Nonverbal Behavior,3,Undergraduate
ANTHC 40140,North America Ind Lang & Cult,3,Undergraduate
ENGL 32964,North American Chinese Literature,3,Undergraduate
ANTHC 26000,North American Indian Languages and Cultures,3,Undergraduate
HONS 30178,Northern Renaissance,3,Undergraduate
ARTH 22700,Northern Renaissance Art,3,Undergraduate
MUS P0101,"Not'N Theory, Skills",-,Undergraduate
SPAN 34400,Nov & Lyr Ptry Gold Ag,3,Undergraduate
ENGL 49461,Novel & The Net,3,Undergraduate
FILM 29965,Novel into Film,3,Undergraduate
ENGL 39065,Novel into Film,3,Undergraduate
COMPL 32057,Novels:Death:Rebirth,3,Undergraduate
NURS 48100,Nsng & Soc Forces,3,Undergraduate
BIOL 47059,Nuclear Functions,2,Undergraduate
BIOL 47191,Nuclear Transport,3,Undergraduate
BIOL 47053,Nuclear Transport,2,Undergraduate
CSCI 38500,Numerical Methods 1,3,Undergraduate
MATH 38500,Numerical Methods 1,3,Undergraduate
MATH 48500,Numerical Methods 2,3,Undergraduate
CSCI 48500,Numerical Methods 2,3,Undergraduate
PHYS 38500,Numerical Methods for Classical Physics,3,Undergraduate
PHYS 48500,Numerical Methods for Modern Physics,3,Undergraduate
NURS 49965,Nur Mgt Ldsp Hlt Sys,2,Undergraduate
NURS 41200,Nursing 4,8,Undergraduate
NURS 37900,Nursing and Societal Forces,3,Undergraduate
NURS 42100,Nursing And Society,2,Undergraduate
NURS 47100,Nursing Care in Domestic and Global Disasters,2,Undergraduate
NURS 44200,Nursing Care of Acute and Critically ill Clients,3,Undergraduate
NURS 36000,"Nursing Care of Infants, Children, and Adolescents",4,Undergraduate
NURS 35200,Nursing Care of Women and Childbearing Families,4,Undergraduate
NURS 38400,Nursing Culturally Diverse Families,3,Undergraduate
NURS 21000,Nursing Fundamentals and Health Assessments,4,Undergraduate
NURS 31000,Nursing I,8,Undergraduate
NURS 31200,Nursing II,8,Undergraduate
NURS 41000,Nursing III,8,Undergraduate
NURS 42000,Nursing Leadership and Ethics,3,Undergraduate
NURS 41900,Nursing Management and Leadership in the Health Care System,2,Undergraduate
NURS 29950,Nursing Proc & Comm,3,Undergraduate
NURS 38000,Nursing Theory and Research,3,Undergraduate
NURS 49951,Nutrition & Aged,3,Undergraduate
NFS 34200,Nutrition and Human Development,3,Undergraduate
NFS 33300,Nutrition Education,3,Undergraduate
NFS 40300,Nutrition for Exercise and Sport,3,Undergraduate
NFS 43400,Nutrition for the Elderly,3,Undergraduate
NFS 14100,Nutrition I,3,Undergraduate
NURS 33200,Nutrition in the Nursing Process,2,Undergraduate
ANTHC 40056,Nutritional Anthropology,3,Undergraduate
COMPL 38157,Nvl & Nat Since WW2,3,Undergraduate
HIST 34116,NY Lives: Biography Autobiography,3,Undergraduate
THEA 29757,NY Theatre Experience,3,Undergraduate
URBS 40331,NY Transport Policy & Planning,3,Undergraduate
URBS 40384,NYC Law & Politics,3,Undergraduate
PGEOG 38363,NYC Water Supply,3,Undergraduate
NFS 41306,"Obesity: Etiology, Prevention, Treatment",3,Undergraduate
CSCI 39564,Object-Oriented Technology,3,Undergraduate
SOC 21551,Occupations and Professions,3,Undergraduate
SOC 21500,Occupations and Professions,3,Undergraduate
ENGL 39975,Off the Page,3,Undergraduate
HEBR 25900,Old Testament Religion,3,Undergraduate
ONFIL OOO,On File Grad,-,Undergraduate
ONFIL 11111,On File-Graduation,-,Undergraduate
ENGL 49003,On Narrative Theory & Dialectical Thinking,3,Undergraduate
ENGL 4941D,On Narrative Theory & Dialectical Thinking,3,Undergraduate
ENGL 49439,On Spirals: Modernism and It's Aftermaths,3,Undergraduate
ITAL 36515,One Major Writer: Elena Ferrante's Neopolitan Quartet,3,Undergraduate
ENGL 38993,One Major Writer: Elena Ferrante's Neopolitan Quartet,3,Undergraduate
ENGL 38991,"One Major Writer: Ralph Ellison, Words and Music",3,Undergraduate
MEDPL 29500,Online Journalism,3,Undergraduate
CSCI 39586,Open Source Software Development,3,Undergraduate
MUSPF 36258,Opera Characterization,2,Undergraduate
MUSPF 36907,Opera Music Theater Workshop,1,Undergraduate
MUSHL 36160,Opera on the Stage,3,Undergraduate
MUSHL 26151,Opera on the Stage,3,Undergraduate
HONS 30171,"Opera on the Stage: Music, Drama and Theatre",3,Undergraduate
MUSPF 37000,Opera Performance,3,Undergraduate
MUSPF 36356,Opera Production,3,Undergraduate
MUSPF 36901,Opera Scenes,1,Undergraduate
MUSHL 36152,Opera Workshop,3,Undergraduate
MUSHL 26163,Opera- Romantic Scene,3,Undergraduate
MUSHL 26168,Operas of Puccini,3,Undergraduate
CSCI 34000,Operating Systems,3,Undergraduate
ENGL 25064,Oppress & Res in Literature,3,Undergraduate
THEA 40152,Opra on Stge:Mu-D-Th,3,Undergraduate
PHYS 34200,Optics,3,Undergraduate
SPAN 10600,Oral and Written Skills for Native Speakers of Spanish,3,Undergraduate
HIST 49250,Oral His NY Women,3,Undergraduate
HIST 34148,Oral Hist & Doc Trad,3,Undergraduate
HIST 48350,Oral Hist: N Y Woman,3,Undergraduate
HIST 25055,Oral Hist:Fam NY'ers,3,Undergraduate
HIST 38350,Oral Hist:NY Woman,3,Undergraduate
ASIAN 33052,"Oral History, Culture Id, Art",3,Undergraduate
RUSS 24611,Oral Interpretation,3,Undergraduate
POL 25010,Oral Interpretation,3,Undergraduate
HEBR 35750,Oral&Writ Presnt-Heb,3,Undergraduate
MUSPF 36905,Oratorio: Arias and Ensembles,1,Undergraduate
MUSTH 33500,Orchestration,3,Undergraduate
MATH 25400,Ordinary Differential Equations,3,Undergraduate
PSYCH 47000,Org Psy Rel Soc Chng,3,Undergraduate
EDUC 35100,Org Sp&H Prog:El&Sec,3,Undergraduate
CHEM 22204,Organic Chemistry 1 (Lec),4,Undergraduate
CHEM 222H1,Organic Chemistry 1 (Lec),4,Undergraduate
CHEM 22206,Organic Chemistry 1 (Lec),4,Undergraduate
CHEM 22500,Organic Chemistry 2 (Lab),2.5,Undergraduate
CHEM 22404,Organic Chemistry 2 (Lec),4,Undergraduate
CHEM 22406,Organic Chemistry 2 (Lec),4,Undergraduate
CHEM 224LC,Organic Chemistry 2 (Lecture),4,Undergraduate
CHEM 22501,Organic Chemistry 2 (Rec),-,Undergraduate
CHEM 222LC,Organic Chemistry I (Lec),4,Undergraduate
CHEM 222RC,Organic Chemistry I (Lab),-,Undergraduate
CHEM 22301,Organic Chemistry I (Rec),-,Undergraduate
CHEM 22300,Organic Chemistry Laboratory I,2.5,Undergraduate
CHEM 32200,Organic Chemistry Lecture 3,3,Undergraduate
SOC 42546,Organization Dynamics,3,Undergraduate
ACSK 6500,Orientation-Success,-,Undergraduate
ACSK 16500,Orientation-Success,1,Undergraduate
ARTH 45007,Originalities and Repetition in Contemporary Art,3,Undergraduate
ANTHC 32088,Origins of Agricultrure,3,Undergraduate
BIOL 47173,Origins:Neuroscience,2,Undergraduate
HIST 34176,Orth Church Rus Cult,3,Undergraduate
ENGL 38984,Oscar Wilde,3,Undergraduate
CLA 30702,Ostia,3,Undergraduate
ENGL 39998,Other Peoples Lives,3,Undergraduate
POLSC 29421,"Our Bodies, Our Politics",3,Undergraduate
WGSS 26600,"Our Bodies, Our Politics",3,Undergraduate
HONS 30144,Our Energy Future: Hydrogen or Else?,3,Undergraduate
POLSC 27362,Outbreak of War,3,Undergraduate
LAT 20100,Ovid's Metamorphoses,3,Undergraduate
ASIAN 32008,Pacific Islander Literature,3,Undergraduate
ENGL 32356,Pacific Islander Literature,3,Undergraduate
CLA 30400,Pagans and Christians,3,Undergraduate
ARTCR 36061,"Paint, Photography, Photoshop",3,Undergraduate
ARTCR 23500,Painting,3,Undergraduate
CLARC 32966,Painting and Mosaic,3,Undergraduate
ARTCR 36042,Painting into Sculpture,3,Undergraduate
ARTCR 36029,Painting on Paper,3,Undergraduate
POLSC 37262,Palestine & Israel,3,Undergraduate
POLSC 27248,Palestine/Israel,3,Undergraduate
AFPRL 39080,"Pan Africa History, Culture",3,Undergraduate
POL 25057,Pan Tadeusz English,3,Undergraduate
AFPRL 40100,Pan-Africanism,3,Undergraduate
ANTHC 32006,Pandemics & Global Health,3,Undergraduate
PH 40004,Pandemics and Public Health,3,Undergraduate
HONS 20125,Paradigms Lost,3,Undergraduate
HONS 30162,Paradise Apocalypse,3,Undergraduate
CSCI 49365,Parallel Computing,3,Undergraduate
FREN 20151,Paris in NY,2,Undergraduate
POLSC 37252,Parliamentary Democracy,3,Undergraduate
POLSC 37204,Parties & Movement Western Europe,3,Undergraduate
POLSC 48022,"Parties, W Eur: Hon",3,Undergraduate
ENGL 32167,Passing in African American Fiction,3,Undergraduate
RUSS 25851,Pasternak: Zhivago,1,Undergraduate
NURS 33400,Pathopharmacology,4,Undergraduate
NURS 34300,Pathophysiology and Nursing Care,3,Undergraduate
HONS 30192,Patterns/Exp in Arts,3,Undergraduate
ANTHC 32155,Peasant Society & Rebellions,3,Undergraduate
PSYCH 29501,Peer Advising in Psy,3,Undergraduate
PSYCH 29560,Peer Psychology,3,Undergraduate
CHEM 15000,Peer-Led Teaching in Chemistry,1,Undergraduate
SPAN 37056,Peninsular Teatro,3,Undergraduate
LACS 43470,Peo&Cult: Caribbean,3,Undergraduate
HIST 25058,People & Culture in North America,3,Undergraduate
ANTHC 20900,People & Culture: Europe,3,Undergraduate
ANTHC 21450,People & Culture: Medit,3,Undergraduate
ANTHC 20600,People & Culture:Oceania,3,Undergraduate
ANTHC 20300,People & Culture:South Asia,3,Undergraduate
ANTHC 40192,People & Envn:Amazonia,3,Undergraduate
ANTHC 21000,People and Culture of Circumpolar Region,3,Undergraduate
GEOG 10100,People and their Environment,3,Undergraduate
ANTHC 21200,Peoples and Cultures of Mesoamerica,3,Undergraduate
MHC 15000,Peopling: NY,3,Undergraduate
PHILO 39467,Perception,3,Undergraduate
PHILO 39458,Perception:Literature & the Arts,3,Undergraduate
ENGL 38978,Percy Shelley,3,Undergraduate
MUS P0103,Perf Aud-Inst/Voice,-,Undergraduate
MUSHL 36151,Perf Cls in Voc Lt,3,Undergraduate
MUSHL 36154,Perf Cls in Voc Lt,3,Undergraduate
AFPRL 39005,Perf the Indiv/Comm.,3,Undergraduate
THEA 39799,Perf the Indiv/Comm.,3,Undergraduate
MUSPF 36552,Perfmnc Cl for Piano,1,Undergraduate
ENGL 25657,Perfor&Cncrte Ptry,3,Undergraduate
